Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
NZ_BBDN01000003.1-339392,150,0.666667,28889,79,1224,1,0.9875
NZ_BBDN01000007.1-439395,150,1.15833,28889,139,NA,0,1
NZ_BBDN01000001.1-128088,150,1.04167,NA,69,28889,56,0.552
NZ_BBDN01000003.1-454793,150,1.50833,28889,181,NA,0,1
NZ_BBDN01000005.1-405600,150,1.76667,28889,211,1224,1,0.995283
NZ_BBDN01000004.1-907164,150,2.13333,28889,255,1239,1,0.996094
NZ_BBDN01000008.1-625257,150,1.70833,28889,164,1224,41,0.8
NZ_BBDN01000005.1-143676,150,1.68333,28889,201,28890,1,0.99505
NZ_BBDN01000008.1-478474,150,0.35,28889,36,1224,2,0.947368
NZ_BBDN01000015.1-181799,150,0.2,28889,23,1224,1,0.958333
NZ_BBDN01000018.1-46045,150,1.825,28889,210,1224,9,0.958904
NZ_BBDN01000003.1-662477,150,1.08333,28889,124,1224,4,0.96875
NZ_BBDN01000010.1-577321,150,1.725,28889,192,1224,14,0.932039
NZ_BBDN01000012.1-523889,150,0.258333,28889,29,1239,1,0.966667
NZ_BBDN01000005.1-743103,150,1.26667,28889,152,NA,0,1
NZ_BBDN01000013.1-490014,150,1.36667,28889,162,976,1,0.993865
NZ_BBDN01000008.1-708335,150,1.75833,28889,206,1224,3,0.985646
NZ_BBDN01000006.1-552495,150,1.13333,28889,132,1224,3,0.977778
NZ_BBDN01000001.1-1348022,150,1.64167,28889,191,1224,5,0.97449
NZ_BBDN01000001.1-200232,150,1.89167,28889,226,1224,1,0.995595
NZ_BBDN01000001.1-1271460,150,0.558333,28889,61,1224,6,0.910448
NZ_BBDN01000006.1-767458,150,1.175,28889,136,1224,2,0.985507
NZ_BBDN01000007.1-539311,150,0.908333,28889,107,28890,1,0.990741
NZ_BBDN01000007.1-256410,150,1.075,28889,128,976,1,0.992248
NZ_BBDN01000001.1-1489759,150,1.53333,NA,121,1224,62,0.661202
NZ_BBDN01000020.1-25215,150,1.69167,NA,108,28889,92,0.54
NZ_BBDN01000005.1-1178992,150,0.0166667,NA,1,1117,1,0.5
