Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
BA000002.3-6629392,150,0.025,NA,3,NA,0,1
BA000002.3-1904395,150,0.025,NA,3,NA,0,1
BA000002.3-9576088,150,0.158333,28889,16,1117,1,0.941176
BA000002.3-6744793,150,0.0333333,NA,1,28889,1,0.5
BA000002.3-3951600,150,0.108333,28889,11,1224,1,0.916667
BA000002.3-5662164,150,0.0333333,NA,2,1239,1,0.666667
BA000002.3-1133257,150,0.383333,28889,39,201174,5,0.886364
BA000002.3-3689676,150,0.0166667,NA,2,NA,0,1
BA000002.3-986474,150,0.025,NA,2,1239,1,0.666667
BA000002.3-10959809,150,0.025,NA,1,976,1,0.5
BA000002.3-6844386,150,0.1,28889,12,NA,0,1
BA000002.3-6952477,150,0.025,NA,2,201174,1,0.666667
BA000002.3-7139569,150,0.025,NA,2,1239,1,0.666667
BA000002.3-8512702,150,0.233333,28889,28,NA,0,1
BA000002.3-4289103,150,0.0916667,NA,7,1224,3,0.7
BA000002.3-6922714,150,0.025,NA,2,1224,1,0.666667
BA000002.3-1216335,150,0.05,NA,4,1239,1,0.8
BA000002.3-2998495,150,0.0583333,NA,4,201174,1,0.8
BA000002.3-10796022,150,0.0916667,28889,6,201174,2,0.75
BA000002.3-9648232,150,0.0333333,NA,2,201174,1,0.666667
BA000002.3-10719460,150,0.0166667,NA,1,1224,1,0.5
BA000002.3-3213458,150,0.0333333,NA,2,201174,1,0.666667
BA000002.3-2004311,150,0.025,NA,1,1239,1,0.5
BA000002.3-1721410,150,0.0666667,NA,5,201174,3,0.625
BA000002.3-10937759,150,0.591667,28889,69,203682,1,0.985714
BA000002.3-4106889,150,0.0333333,NA,3,28889,1,0.75
BA000002.3-4724992,150,0.075,28889,9,NA,0,1
BA000002.3-8753545,150,0,NA,0,NA,0,0
BA000002.3-3615716,150,0.225,28889,26,1224,1,0.962963
BA000002.3-9945095,150,0.0333333,NA,2,200795,1,0.666667
BA000002.3-4923448,150,0.416667,28889,49,201174,1,0.98
BA000002.3-7862089,150,0.00833333,NA,1,NA,0,1
BA000002.3-4559413,150,0.075,NA,5,1224,2,0.714286
BA000002.3-2824044,150,1.84167,28889,221,NA,0,1
BA000002.3-7186958,150,0.341667,28889,38,1224,1,0.974359
BA000002.3-8453263,150,0.0416667,NA,4,976,1,0.8
BA000002.3-7213039,150,0.0833333,NA,4,28889,2,0.666667
BA000002.3-1700448,150,0.025,NA,2,201174,1,0.666667
BA000002.3-8357406,150,0.15,28889,13,201174,3,0.8125
BA000002.3-2997179,150,0.0166667,NA,1,1224,1,0.5
BA000002.3-6878675,150,0.00833333,NA,1,NA,0,1
BA000002.3-791407,150,0.025,NA,3,NA,0,1
BA000002.3-4368524,150,0.00833333,NA,1,NA,0,1
BA000002.3-7979384,150,0.0666667,NA,5,201174,3,0.625
BA000002.3-4361426,150,0.0416667,NA,4,1224,1,0.8
BA000002.3-1575889,150,0.0666667,NA,5,1224,3,0.625
BA000002.3-1541499,150,0.216667,28889,26,NA,0,1
BA000002.3-10818390,150,0.283333,28889,33,1224,1,0.970588
BA000002.3-5731014,150,0.025,NA,3,NA,0,1
BA000002.3-4807176,150,0.0666667,28889,5,508458,1,0.833333
BA000002.3-7775971,150,0,NA,0,NA,0,0
BA000002.3-9529022,150,0.183333,28889,15,201174,2,0.882353
BA000002.3-1160200,150,0.0166667,NA,2,NA,0,1
BA000002.3-1705221,150,0.025,NA,2,201174,1,0.666667
BA000002.3-8343482,150,0.0166667,NA,2,NA,0,1
BA000002.3-10008326,150,0.0333333,NA,1,1224,1,0.5
BA000002.3-10501403,150,0.0333333,NA,2,201174,1,0.666667
BA000002.3-1736325,150,0.05,NA,3,1224,3,0.5
BA000002.3-5759455,150,0.0916667,28889,9,201174,1,0.9
BA000002.3-4676050,150,0.0333333,NA,4,NA,0,1
BA000002.3-4499837,150,0.00833333,NA,1,NA,0,1
BA000002.3-2614702,150,0.708333,28889,85,NA,0,1
BA000002.3-253534,150,0.0916667,NA,6,28889,3,0.666667
BA000002.3-10786729,150,0.2,NA,11,28890,5,0.6875
BA000002.3-10817478,150,0.325,28889,25,28890,8,0.757576
BA000002.3-3377716,150,0.00833333,NA,1,NA,0,1
BA000002.3-2188873,150,0.0333333,NA,2,28889,2,0.5
BA000002.3-4271961,150,0.15,28889,16,1224,1,0.941176
BA000002.3-6566595,150,0.258333,28889,22,1915410,3,0.88
BA000002.3-4486023,150,0.0416667,NA,3,201174,2,0.6
BA000002.3-4205256,150,0.05,NA,2,28889,1,0.666667
BA000002.3-6104113,150,0.141667,28889,15,1224,1,0.9375
BA000002.3-8936435,150,1.15833,28889,136,1224,1,0.992701
BA000002.3-2798133,150,0.0333333,NA,3,203691,1,0.75
BA000002.3-6012712,150,0.05,NA,4,201174,2,0.666667
BA000002.3-2105663,150,0.0166667,NA,1,1224,1,0.5
BA000002.3-9940242,150,0.00833333,NA,1,NA,0,1
BA000002.3-9885750,150,0.216667,28889,24,1224,2,0.923077
BA000002.3-5575702,150,0.0166667,NA,2,NA,0,1
BA000002.3-7940708,150,0.0416667,NA,4,1239,1,0.8
BA000002.3-7212669,150,0.00833333,NA,1,NA,0,1
BA000002.3-3157148,150,0.325,28889,37,1224,2,0.948718
BA000002.3-3140419,150,0.00833333,NA,1,NA,0,1
BA000002.3-7624150,150,0.0833333,28889,8,1224,1,0.888889
BA000002.3-4649539,150,0.075,28889,7,976,1,0.875
BA000002.3-6353979,150,0.05,NA,2,28889,2,0.5
BA000002.3-3709071,150,0.0333333,NA,1,28889,1,0.5
BA000002.3-8133735,150,0.0416667,NA,2,1239,2,0.5
BA000002.3-11046276,150,0.125,28889,10,201174,2,0.833333
BA000002.3-10279775,150,0.358333,28889,32,28890,9,0.780488
BA000002.3-1300503,150,0.0583333,NA,5,201174,1,0.833333
BA000002.3-2401166,150,0.216667,28889,22,201174,3,0.88
BA000002.3-7260586,150,0,NA,0,NA,0,0
BA000002.3-7332881,150,0,NA,0,NA,0,0
BA000002.3-6047453,150,0.0166667,NA,1,1224,1,0.5
BA000002.3-1774940,150,0.025,NA,2,201174,1,0.666667
BA000002.3-6480887,150,0.0833333,28889,7,1224,1,0.875
BA000002.3-10778813,150,0.025,NA,1,201174,1,0.5
BA000002.3-5845027,150,0.0583333,NA,3,28889,3,0.5
BA000002.3-1483747,150,0.00833333,NA,1,NA,0,1
BA000002.3-10607828,150,0.0583333,NA,3,1224,2,0.6
BA000002.3-4879153,150,0.166667,28889,19,1224,1,0.95
BA000002.3-8505859,150,0.0166667,NA,1,1224,1,0.5
BA000002.3-2519291,150,0.00833333,NA,1,NA,0,1
BA000002.3-5731811,150,0.183333,28889,22,NA,0,1
BA000002.3-7211475,150,0.375,28889,44,1224,1,0.977778
BA000002.3-7248867,150,0.05,NA,6,NA,0,1
BA000002.3-8139766,150,0.275,28889,31,1117,1,0.96875
BA000002.3-8860419,150,0.00833333,NA,1,NA,0,1
BA000002.3-204658,150,0.00833333,NA,1,NA,0,1
BA000002.3-8306622,150,0.1,28889,12,NA,0,1
BA000002.3-7022159,150,0.333333,28889,38,1224,1,0.974359
BA000002.3-2701219,150,0.233333,NA,18,1224,7,0.72
BA000002.3-3226471,150,0.00833333,NA,1,NA,0,1
