Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
AYMC01000012.1-809639,150,1.95,28889,234,NA,0,1
AYMC01000017.1-130638,150,2.99167,28889,359,NA,0,1
AYMC01000010.1-1978110,150,2.525,28889,303,NA,0,1
AYMC01000011.1-52992,150,2.71667,28889,324,1224,2,0.993865
AYMC01000016.1-176516,150,1.65833,28889,198,201174,1,0.994975
AYMC01000014.1-776465,150,2.8,28889,336,NA,0,1
AYMC01000010.1-2071369,150,2.44167,28889,293,NA,0,1
AYMC01000017.1-169839,150,1.125,28889,135,NA,0,1
AYMC01000015.1-455809,150,0.808333,28889,97,NA,0,1
AYMC01000001.1-235403,150,2.41667,28889,288,1224,2,0.993103
AYMC01000011.1-154665,150,2.90833,28889,346,28890,2,0.994253
AYMC01000011.1-264992,150,2.40833,28889,289,NA,0,1
AYMC01000011.1-456008,150,2.90833,28889,349,NA,0,1
AYMC01000010.1-898736,150,1.725,28889,207,NA,0,1
AYMC01000015.1-64974,150,2.05833,28889,247,NA,0,1
AYMC01000011.1-234598,150,2.95833,28889,355,NA,0,1
AYMC01000010.1-286252,150,2.975,28889,357,NA,0,1
AYMC01000020.1-93841,150,2.45833,28889,291,1224,3,0.989796
AYMC01000001.1-67471,150,1.89167,28889,226,201174,1,0.995595
AYMC01000010.1-2051297,150,2.05833,28889,247,NA,0,1
AYMC01000002.1-229058,150,2.99167,28889,359,NA,0,1
AYMC01000019.1-138798,150,1.8,28889,214,201174,1,0.995349
AYMC01000042.1-87155,150,2.40833,28889,286,201174,2,0.993056
AYMC01000014.1-580872,150,2.56667,28889,306,976,1,0.996743
AYMC01000001.1-212810,150,2.43333,28889,291,1224,1,0.996575
AYMC01000016.1-336026,150,2.64167,28889,315,201174,1,0.996835
AYMC01000015.1-505144,150,2.425,28889,289,201174,2,0.993127
AYMC01000010.1-1143288,150,2.60833,28889,313,NA,0,1
AYMC01000017.1-95879,150,1.84167,28889,220,1224,1,0.995475
AYMC01000010.1-2352686,150,2.45833,28889,294,201174,1,0.99661
AYMC01000014.1-17949,150,1.71667,28889,206,NA,0,1
AYMC01000010.1-238266,150,0.983333,28889,116,201174,1,0.991453
AYMC01000015.1-337934,150,2.96667,28889,356,NA,0,1
AYMC01000021.1-65899,150,2.15833,28889,257,201174,2,0.992278
AYMC01000011.1-504365,150,2.26667,28889,272,NA,0,1
AYMC01000010.1-838389,150,2.39167,28889,287,NA,0,1
AYMC01000011.1-530993,150,1.925,28889,230,28890,1,0.995671
AYMC01000002.1-23707,150,1.35833,28889,161,1224,1,0.993827
AYMC01000010.1-741033,150,1.30833,28889,154,1224,2,0.987179
AYMC01000020.1-92471,150,1.73333,28889,204,1224,2,0.990291
AYMC01000011.1-189652,150,1.4,28889,168,NA,0,1
AYMC01000016.1-449327,150,0.65,28889,77,1224,1,0.987179
AYMC01000015.1-145178,150,0.5,28889,57,201174,1,0.982759
AYMC01000010.1-357344,150,2.44167,28889,293,NA,0,1
AYMC01000015.1-138014,150,2.41667,28889,288,1817800,1,0.99654
AYMC01000024.1-14930,150,2.9,28889,348,NA,0,1
AYMC01000016.1-54287,150,2.31667,28889,278,NA,0,1
AYMC01000001.1-90414,150,1.24167,28889,148,201174,1,0.993289
AYMC01000013.1-52441,150,2.4,28889,282,201174,3,0.989474
AYMC01000015.1-588209,150,2.64167,28889,317,NA,0,1
AYMC01000010.1-150883,150,1.525,28889,180,201174,1,0.994475
AYMC01000010.1-1930348,150,1.36667,28889,164,NA,0,1
AYMC01000012.1-638273,150,2.58333,28889,310,NA,0,1
AYMC01000001.1-133583,150,2.11667,28889,251,201174,2,0.992095
AYMC01000010.1-726885,150,2.875,28889,343,1915410,1,0.997093
AYMC01000010.1-2416939,150,1.96667,28889,235,1224,1,0.995763
AYMC01000002.1-6461,150,1.65,28889,195,1224,1,0.994898
AYMC01000010.1-1324875,150,2.25,28889,270,NA,0,1
AYMC01000013.1-81267,150,1.475,28889,174,201174,1,0.994286
AYMC01000015.1-455735,150,2.76667,28889,327,1224,1,0.996951
AYMC01000015.1-277792,150,2.44167,28889,292,1224,1,0.996587
AYMC01000023.1-80772,150,1.98333,28889,238,NA,0,1
AYMC01000002.1-53821,150,1.79167,28889,215,NA,0,1
AYMC01000001.1-57938,150,2.425,28889,291,NA,0,1
AYMC01000001.1-89482,150,2.35833,28889,283,NA,0,1
AYMC01000018.1-81549,150,2.44167,28889,293,NA,0,1
AYMC01000036.1-14181,150,0.0166667,NA,2,NA,0,1
AYMC01000015.1-47663,150,2.31667,28889,278,NA,0,1
AYMC01000012.1-744892,150,1.6,28889,191,1239,1,0.994792
AYMC01000015.1-263838,150,1.8,28889,216,NA,0,1
AYMC01000016.1-436993,150,2.29167,28889,275,NA,0,1
AYMC01000012.1-268103,150,2.20833,28889,251,28890,8,0.969112
