Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
NC_010482.1-6103392,150,0,NA,0,NA,0,0
NC_010482.1-1378395,150,0,NA,0,NA,0,0
NC_010482.1-9050088,150,0,NA,0,NA,0,0
NC_010482.1-6218793,150,0.0166667,NA,1,1239,1,0.5
NC_010482.1-3425600,150,0.0416667,NA,3,1224,2,0.6
NC_010482.1-5136164,150,0,NA,0,NA,0,0
NC_010482.1-607257,150,0.0166667,NA,2,NA,0,1
NC_010482.1-3163676,150,0.05,NA,2,1224,2,0.5
NC_010482.1-460474,150,0.00833333,NA,1,NA,0,1
NC_010482.1-10433809,150,0.00833333,NA,1,NA,0,1
NC_010482.1-6318386,150,0.0166667,NA,2,NA,0,1
NC_010482.1-6426477,150,0,NA,0,NA,0,0
NC_010482.1-6613569,150,0.00833333,NA,1,NA,0,1
NC_010482.1-7986702,150,0.0166667,NA,1,1224,1,0.5
NC_010482.1-3763103,150,0.0333333,NA,2,1239,1,0.666667
NC_010482.1-6396714,150,0.0166667,NA,1,976,1,0.5
NC_010482.1-690335,150,0.00833333,NA,1,NA,0,1
NC_010482.1-2472495,150,0.00833333,NA,1,NA,0,1
NC_010482.1-10270022,150,0,NA,0,NA,0,0
NC_010482.1-9122232,150,0.0166667,NA,1,976,1,0.5
NC_010482.1-10193460,150,0.0166667,NA,1,1224,1,0.5
NC_010482.1-2687458,150,0.0166667,NA,1,976,1,0.5
NC_010482.1-1478311,150,0,NA,0,NA,0,0
NC_010482.1-1195410,150,0.0166667,NA,2,NA,0,1
NC_010482.1-10411759,150,0,NA,0,NA,0,0
NC_010482.1-3580889,150,0.05,NA,2,1239,2,0.5
NC_010482.1-4198992,150,0.00833333,NA,1,NA,0,1
NC_010482.1-8227545,150,0.05,NA,3,201174,2,0.6
NC_010482.1-3089716,150,0.00833333,NA,1,NA,0,1
NC_010482.1-9419095,150,0,NA,0,NA,0,0
NC_010482.1-4397448,150,0.00833333,NA,1,NA,0,1
NC_010482.1-7336089,150,0.0416667,NA,3,201174,2,0.6
NC_010482.1-4033413,150,0,NA,0,NA,0,0
NC_010482.1-2298044,150,0,NA,0,NA,0,0
NC_010482.1-6660958,150,0.025,NA,2,1224,1,0.666667
NC_010482.1-7927263,150,0,NA,0,NA,0,0
