Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
NC_017276.1-12317392,150,2.96667,28889,356,NA,0,1
NC_017276.1-7592395,150,2.96667,28889,356,NA,0,1
NC_017276.1-15264088,150,2.95833,28889,355,NA,0,1
NC_017276.1-12432793,150,2.91667,28889,350,NA,0,1
NC_017276.1-9639600,150,2.95,28889,354,NA,0,1
NC_017276.1-11350164,150,2.40833,28889,288,1752718,1,0.99654
NC_017276.1-6821257,150,2.06667,28889,246,1239,1,0.995951
NC_017276.1-9377676,150,2.44167,28889,291,28890,1,0.996575
NC_017276.1-6674474,150,3,28889,360,NA,0,1
NC_017276.1-2906799,150,2.19167,28889,263,NA,0,1
NC_017276.1-2289045,150,2.64167,28889,315,976,1,0.996835
NC_017276.1-12640477,150,2.91667,28889,350,NA,0,1
NC_017276.1-5422321,150,2.80833,28889,333,1239,3,0.991071
NC_017276.1-4199889,150,2.425,28889,288,976,1,0.99654
NC_017276.1-9977103,150,1.24167,28889,144,1224,4,0.972973
NC_017276.1-3665014,150,2.93333,28889,352,NA,0,1
NC_017276.1-6904335,150,2.95,28889,354,NA,0,1
NC_017276.1-586038,150,2.93333,28889,352,NA,0,1
NC_017276.1-16484022,150,3,28889,359,32066,1,0.997222
NC_017276.1-15336232,150,0.00833333,NA,1,NA,0,1
NC_017276.1-16407460,150,2.94167,28889,353,NA,0,1
NC_017276.1-8901458,150,2.96667,28889,356,NA,0,1
NC_017276.1-7692311,150,2.925,28889,351,NA,0,1
NC_017276.1-7409410,150,2.96667,28889,356,NA,0,1
NC_017276.1-16625759,150,2.33333,28889,280,NA,0,1
NC_017276.1-2064215,150,2.95833,28889,354,1224,1,0.997183
NC_017276.1-10412992,150,2.96667,28889,356,NA,0,1
NC_017276.1-14441545,150,2.94167,28889,352,1239,1,0.997167
NC_017276.1-9303716,150,2.94167,28889,353,NA,0,1
NC_017276.1-4375093,150,2.99167,28889,359,NA,0,1
NC_017276.1-10611448,150,2.41667,28889,290,NA,0,1
NC_017276.1-13550089,150,2.28333,28889,274,NA,0,1
NC_017276.1-2972637,150,2.99167,28889,359,NA,0,1
NC_017276.1-496983,150,2.93333,28889,352,NA,0,1
NC_017276.1-12874958,150,2.58333,28889,310,NA,0,1
NC_017276.1-3046006,150,2.98333,28889,358,NA,0,1
NC_017276.1-12901039,150,2.975,28889,357,NA,0,1
NC_017276.1-3307719,150,2.93333,28889,350,456828,1,0.997151
NC_017276.1-2404774,150,1.9,28889,227,1239,1,0.995614
NC_017276.1-8685179,150,2.95,28889,354,NA,0,1
NC_017276.1-12566675,150,2.98333,28889,358,NA,0,1
NC_017276.1-87491,150,2.93333,28889,352,NA,0,1
NC_017276.1-10056524,150,2.94167,28889,352,1224,1,0.997167
NC_017276.1-13667384,150,2.91667,28889,348,1239,1,0.997135
NC_017276.1-10049426,150,2.94167,28889,353,NA,0,1
NC_017276.1-7263889,150,2.95833,28889,355,NA,0,1
NC_017276.1-7229499,150,2.925,28889,351,NA,0,1
NC_017276.1-16506390,150,2.95,28889,354,NA,0,1
NC_017276.1-11419014,150,2.95833,28889,355,NA,0,1
NC_017276.1-10495176,150,1.725,28889,205,1752720,1,0.995146
NC_017276.1-13463971,150,2.95,28889,352,1239,2,0.99435
NC_017276.1-15217022,150,2.925,28889,351,NA,0,1
NC_017276.1-6848200,150,2.975,28889,357,NA,0,1
NC_017276.1-7393221,150,2.45833,28889,295,NA,0,1
NC_017276.1-14031482,150,2.90833,28889,348,976,1,0.997135
NC_017276.1-15696326,150,2.46667,28889,294,1239,1,0.99661
NC_017276.1-4437972,150,2.94167,28889,353,NA,0,1
NC_017276.1-3227605,150,2.85833,28889,343,NA,0,1
NC_017276.1-11447455,150,2.83333,28889,337,1935019,1,0.997041
NC_017276.1-10364050,150,2.99167,28889,358,1239,1,0.997214
NC_017276.1-1685524,150,2.975,28889,357,NA,0,1
NC_017276.1-4847925,150,2.98333,28889,357,1224,1,0.997207
NC_017276.1-974875,150,2.925,28889,349,28890,2,0.994302
NC_017276.1-2749987,150,2.725,28889,324,1239,1,0.996923
NC_017276.1-16505478,150,0.25,28889,22,1224,3,0.88
NC_017276.1-9065716,150,2.93333,28889,349,1239,3,0.991477
NC_017276.1-7876873,150,2.95,28889,353,544448,1,0.997175
NC_017276.1-361334,150,2.875,28889,343,1239,1,0.997093
NC_017276.1-558505,150,2.99167,28889,359,NA,0,1
NC_017276.1-3651349,150,2.43333,28889,291,976,1,0.996575
NC_017276.1-9893256,150,2.98333,28889,357,976,1,0.997207
NC_017276.1-11792113,150,2.85,28889,342,NA,0,1
NC_017276.1-14624435,150,2.09167,28889,249,1224,1,0.996
NC_017276.1-8486133,150,2.90833,28889,348,1224,1,0.997135
NC_017276.1-11700712,150,2.975,28889,357,NA,0,1
NC_017276.1-7793663,150,2.95,28889,353,976,1,0.997175
NC_017276.1-1832432,150,1.69167,28889,203,NA,0,1
NC_017276.1-15573750,150,1.16667,28889,140,NA,0,1
NC_017276.1-3683169,150,2.40833,28889,288,1239,1,0.99654
NC_017276.1-13628708,150,1.85833,28889,223,NA,0,1
NC_017276.1-12900669,150,2.80833,28889,337,NA,0,1
NC_017276.1-506633,150,2.99167,28889,359,NA,0,1
NC_017276.1-8828419,150,2.425,28889,291,NA,0,1
NC_017276.1-13312150,150,2.975,28889,357,NA,0,1
NC_017276.1-10337539,150,0.0333333,NA,3,976,1,0.75
NC_017276.1-12041979,150,2.99167,28889,357,1752722,1,0.997207
NC_017276.1-9397071,150,2.89167,28889,347,NA,0,1
NC_017276.1-13821735,150,2.975,28889,357,NA,0,1
NC_017276.1-16734276,150,2.89167,28889,346,976,1,0.997118
NC_017276.1-15967775,150,2.975,28889,357,NA,0,1
NC_017276.1-2656219,150,2.45,28889,294,NA,0,1
NC_017276.1-8089166,150,2.275,28889,269,40117,1,0.996296
NC_017276.1-3736218,150,2.55833,28889,307,NA,0,1
NC_017276.1-3509546,150,2.95,28889,354,NA,0,1
NC_017276.1-11735453,150,2.975,28889,357,NA,0,1
NC_017276.1-7462940,150,2.98333,28889,357,1239,1,0.997207
NC_017276.1-3348025,150,2.95,28889,354,NA,0,1
NC_017276.1-4044539,150,2.975,28889,357,NA,0,1
NC_017276.1-11533027,150,2.76667,28889,332,NA,0,1
NC_017276.1-7171747,150,2.20833,28889,263,544448,1,0.996212
NC_017276.1-364967,150,2.44167,28889,291,1239,2,0.993174
NC_017276.1-10567153,150,2.975,28889,356,976,1,0.997199
NC_017276.1-14193859,150,2.95,28889,353,1224,1,0.997175
NC_017276.1-8207291,150,2.975,28889,357,NA,0,1
NC_017276.1-11419811,150,2.94167,28889,352,1224,1,0.997167
NC_017276.1-12899475,150,2.96667,28889,356,NA,0,1
NC_017276.1-12936867,150,2.95,28889,353,1224,1,0.997175
NC_017276.1-13827766,150,2.9,28889,347,28890,1,0.997126
NC_017276.1-14548419,150,2.96667,28889,356,NA,0,1
NC_017276.1-5892658,150,2.88333,28889,346,NA,0,1
NC_017276.1-13994622,150,2.96667,28889,356,NA,0,1
NC_017276.1-12710159,150,2.45,28889,293,1239,1,0.996599
NC_017276.1-5072794,150,2.40833,28889,289,NA,0,1
NC_017276.1-2663036,150,2.85833,28889,342,976,1,0.997085
NC_017276.1-11625805,150,2.98333,28889,358,NA,0,1
NC_017276.1-7606325,150,2.46667,28889,294,1239,1,0.99661
NC_017276.1-3495474,150,2.24167,28889,269,NA,0,1
NC_017276.1-8636487,150,2.45,28889,294,NA,0,1
NC_017276.1-1044411,150,2.95,28889,354,NA,0,1
NC_017276.1-917654,150,2.375,28889,284,1239,1,0.996491
NC_017276.1-5010469,150,2.475,28889,297,NA,0,1
NC_017276.1-4221414,150,2.99167,28889,357,1224,1,0.997207
NC_017276.1-12653700,150,2.875,28889,345,NA,0,1
NC_017276.1-9418471,150,2.975,28889,357,NA,0,1
NC_017276.1-6778624,150,2.78333,28889,334,NA,0,1
NC_017276.1-505333,150,2.925,28889,351,NA,0,1
NC_017276.1-3720390,150,2.98333,28889,358,NA,0,1
NC_017276.1-4249760,150,0.875,28889,102,1239,2,0.980769
NC_017276.1-174865,150,2.46667,28889,292,1224,2,0.993197
NC_017276.1-4550008,150,2.45,28889,294,NA,0,1
NC_017276.1-15771668,150,2.925,28889,351,NA,0,1
NC_017276.1-9982889,150,2.95,28889,352,1239,1,0.997167
NC_017276.1-2982801,150,2.93333,28889,350,1224,1,0.997151
NC_017276.1-11689210,150,2.975,28889,357,NA,0,1
NC_017276.1-15573161,150,2.44167,28889,293,NA,0,1
NC_017276.1-8078042,150,2.44167,28889,293,NA,0,1
NC_017276.1-6071658,150,2.4,28889,288,NA,0,1
NC_017276.1-355126,150,2.98333,28889,358,NA,0,1
NC_017276.1-7109331,150,2.44167,28889,293,NA,0,1
NC_017276.1-15538369,150,2.88333,28889,346,NA,0,1
NC_017276.1-4324988,150,2.05,28889,246,NA,0,1
NC_017276.1-16201012,150,2.4,28889,286,1224,1,0.996516
NC_017276.1-15385853,150,2.99167,28889,359,NA,0,1
NC_017276.1-6217658,150,2.93333,28889,352,NA,0,1
NC_017276.1-1504741,150,2.45833,28889,295,NA,0,1
NC_017276.1-13966135,150,2.98333,28889,358,NA,0,1
NC_017276.1-3179891,150,2.90833,28889,349,NA,0,1
NC_017276.1-2467123,150,2.45833,28889,295,NA,0,1
NC_017276.1-11096659,150,2.425,28889,291,NA,0,1
NC_017276.1-1821466,150,2.85,28889,342,NA,0,1
NC_017276.1-1278454,150,2.55833,28889,307,NA,0,1
NC_017276.1-16458836,150,2.7,28889,324,NA,0,1
NC_017276.1-16314766,150,2.95833,28889,355,NA,0,1
NC_017276.1-16746037,150,2.88333,28889,342,1239,2,0.994186
NC_017276.1-12901560,150,2.95,28889,354,NA,0,1
NC_017276.1-6819260,150,2.45,28889,292,1134404,1,0.996587
NC_017276.1-6787323,150,2.99167,28889,359,NA,0,1
NC_017276.1-3393619,150,2.95,28889,354,NA,0,1
NC_017276.1-2285559,150,2.7,28889,317,1239,4,0.987539
NC_017276.1-1148883,150,2.96667,28889,356,NA,0,1
NC_017276.1-13475212,150,2.98333,28889,358,NA,0,1
NC_017276.1-15804566,150,2.98333,28889,358,NA,0,1
NC_017276.1-16467379,150,2.44167,28889,293,NA,0,1
NC_017276.1-5906084,150,2.925,28889,351,NA,0,1
NC_017276.1-11211521,150,1.85833,28889,218,1239,2,0.990909
NC_017276.1-9562934,150,2.975,28889,357,NA,0,1
NC_017276.1-925079,150,2.80833,28889,337,NA,0,1
NC_017276.1-1697453,150,2.69167,28889,323,NA,0,1
NC_017276.1-4345484,150,2.90833,28889,349,NA,0,1
NC_017276.1-1122871,150,2.90833,28889,349,NA,0,1
NC_017276.1-2885507,150,2.15,28889,256,1239,2,0.992248
NC_017276.1-14800165,150,2.875,28889,345,NA,0,1
NC_017276.1-11870043,150,2.975,28889,357,NA,0,1
NC_017276.1-4735781,150,2.96667,28889,355,1239,1,0.997191
NC_017276.1-412935,150,2.95833,28889,355,NA,0,1
NC_017276.1-5871785,150,2.95,28889,352,1224,1,0.997167
NC_017276.1-10860021,150,2.93333,28889,351,1224,1,0.997159
NC_017276.1-5980452,150,2.96667,28889,355,201174,1,0.997191
NC_017276.1-14322687,150,2.875,28889,339,976,3,0.991228
NC_017276.1-7371610,150,2.9,28889,348,NA,0,1
NC_017276.1-7988310,150,0.00833333,NA,1,NA,0,1
NC_017276.1-14685023,150,2.98333,28889,358,NA,0,1
NC_017276.1-1490190,150,2.44167,28889,293,NA,0,1
NC_017276.1-10549123,150,2.99167,28889,359,NA,0,1
