Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
NZ_FOIW01000002.1-2544205,150,2.975,28890,357,NA,0,1
NZ_FOIW01000001.1-4546498,150,2.43333,28890,292,NA,0,1
NZ_FOIW01000003.1-412088,150,2.99167,28890,359,NA,0,1
NZ_FOIW01000002.1-2659690,150,2.10833,28890,249,1239,2,0.992032
NZ_FOIW01000001.1-6596102,150,2.95833,28890,355,NA,0,1
NZ_FOIW01000002.1-1576159,150,2.43333,28890,291,1239,1,0.996575
NZ_FOIW01000001.1-3774455,150,2.96667,28890,355,1224,1,0.997191
NZ_FOIW01000001.1-6333871,150,2.775,28890,332,976,1,0.996997
NZ_FOIW01000001.1-3627472,150,2.975,28890,356,201174,1,0.997199
NZ_FOIW01000003.1-1795809,150,2.98333,28890,357,201174,1,0.997207
NZ_FOIW01000002.1-2759365,150,2.95833,28890,354,1224,1,0.997183
NZ_FOIW01000002.1-2867545,150,2.39167,28890,286,1117,1,0.996516
NZ_FOIW01000001.1-2373897,150,2.95833,28890,355,NA,0,1
NZ_FOIW01000001.1-1149922,150,2.96667,28890,356,NA,0,1
NZ_FOIW01000002.1-201935,150,2.975,28890,356,1239,1,0.997199
NZ_FOIW01000001.1-614413,150,3,28890,360,NA,0,1
NZ_FOIW01000001.1-3857643,150,2.96667,28890,356,NA,0,1
NZ_FOIW01000001.1-5641891,150,2.98333,28890,358,NA,0,1
NZ_FOIW01000003.1-1632022,150,2.96667,28890,356,NA,0,1
NZ_FOIW01000003.1-484232,150,2.93333,28890,351,1817923,1,0.997159
NZ_FOIW01000003.1-1555460,150,2.43333,28890,292,NA,0,1
NZ_FOIW01000001.1-5857102,150,2.61667,28890,312,976,1,0.996805
NZ_FOIW01000001.1-4646518,150,2.98333,28890,358,NA,0,1
NZ_FOIW01000001.1-4363302,150,2.94167,28890,353,NA,0,1
NZ_FOIW01000003.1-1773759,150,2.96667,28890,356,NA,0,1
NZ_FOIW01000002.1-19560,150,2.94167,28890,353,NA,0,1
NZ_FOIW01000002.1-638222,150,2.96667,28890,356,NA,0,1
NZ_FOIW01000002.1-4670183,150,2.94167,28890,353,NA,0,1
NZ_FOIW01000001.1-6259818,150,2.98333,28890,358,NA,0,1
NZ_FOIW01000001.1-1325360,150,2.99167,28890,359,NA,0,1
NZ_FOIW01000002.1-836826,150,2.89167,28890,347,NA,0,1
NZ_FOIW01000002.1-3777933,150,2.95833,28890,355,NA,0,1
NZ_FOIW01000002.1-472485,150,2.98333,28890,358,NA,0,1
NZ_FOIW01000001.1-5467266,150,2.60833,28890,313,NA,0,1
NZ_FOIW01000002.1-3102231,150,2.43333,28890,290,201174,1,0.996564
NZ_FOIW01000002.1-4369640,150,2.39167,28890,282,201174,3,0.989474
NZ_FOIW01000002.1-3128329,150,2.975,28890,357,NA,0,1
NZ_FOIW01000001.1-256694,150,2.475,28890,297,NA,0,1
NZ_FOIW01000001.1-1565841,150,2.425,28890,291,NA,0,1
NZ_FOIW01000001.1-5640572,150,2.99167,28890,358,1224,1,0.997214
NZ_FOIW01000002.1-2793684,150,2.95833,28890,351,201174,3,0.991525
NZ_FOIW01000001.1-3432167,150,2.94167,28890,353,NA,0,1
NZ_FOIW01000002.1-281430,150,2.44167,28890,293,NA,0,1
NZ_FOIW01000002.1-3895350,150,2.99167,28890,359,NA,0,1
NZ_FOIW01000002.1-274327,150,2.98333,28890,358,NA,0,1
NZ_FOIW01000001.1-4217613,150,2.96667,28890,356,NA,0,1
NZ_FOIW01000001.1-4183189,150,2.96667,28890,355,201174,1,0.997191
NZ_FOIW01000003.1-1654390,150,2.99167,28890,359,NA,0,1
NZ_FOIW01000002.1-1645067,150,2.94167,28890,353,NA,0,1
NZ_FOIW01000002.1-720469,150,2.98333,28890,357,1224,1,0.997207
NZ_FOIW01000002.1-3691720,150,2.925,28890,351,NA,0,1
NZ_FOIW01000003.1-365022,150,2.975,28890,357,NA,0,1
NZ_FOIW01000001.1-3801429,150,2.78333,28890,333,201174,1,0.997006
NZ_FOIW01000001.1-4347098,150,2.95,28890,354,NA,0,1
NZ_FOIW01000002.1-4259766,150,2.93333,28890,351,201174,1,0.997159
NZ_FOIW01000003.1-844326,150,2.96667,28890,356,NA,0,1
NZ_FOIW01000001.1-1388309,150,2.99167,28890,359,NA,0,1
NZ_FOIW01000001.1-176495,150,2.925,28890,351,NA,0,1
