Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
CP011449.1-16302070,150,2.20833,28890,264,1224,1,0.996226
CP011449.1-296930,150,2.95833,28890,354,1239,1,0.997183
CP011449.1-19256900,150,1.69167,1224,191,28890,12,0.940887
CP011449.1-16417820,150,0.391667,28890,44,976,2,0.956522
CP011449.1-13616825,150,2.81667,28890,338,NA,0,1
CP011449.1-15332187,150,2.1,28890,251,1224,1,0.996032
CP011449.1-10790751,150,2.1,28890,251,1239,1,0.996032
CP011449.1-13354191,150,1.83333,28890,219,1224,1,0.995455
CP011449.1-1919188,150,0.108333,28890,10,1239,2,0.833333
CP011449.1-6865525,150,2.08333,28890,247,1224,2,0.991968
CP011449.1-3680790,150,1.4,28890,164,203691,2,0.987952
CP011449.1-2389910,150,2.73333,28890,328,NA,0,1
CP011449.1-9387974,150,1.89167,28890,225,1239,2,0.991189
CP011449.1-8162151,150,2.15833,28890,243,1224,14,0.945525
CP011449.1-13955247,150,1.9,28890,227,1224,1,0.995614
CP011449.1-7625835,150,2.825,28890,337,1224,2,0.9941
CP011449.1-10874056,150,2.525,28890,283,1224,20,0.933993
CP011449.1-4538206,150,1.98333,28890,235,976,2,0.991561
CP011449.1-20480115,150,2.64167,28890,317,NA,0,1
CP011449.1-19329243,150,2.45,28890,293,1239,1,0.996599
CP011449.1-20403341,150,0.15,28890,9,976,3,0.75
CP011449.1-1215084,150,2.85,28890,340,1224,1,0.997067
CP011449.1-11664257,150,1.50833,28890,181,NA,0,1
CP011449.1-11380554,150,2.23333,28890,268,NA,0,1
CP011449.1-20622254,150,2.15,28890,257,1224,1,0.996124
CP011449.1-3700517,150,2.51667,28890,302,NA,0,1
CP011449.1-14392386,150,2.39167,28890,287,NA,0,1
CP011449.1-3676945,150,2.35,28890,282,NA,0,1
CP011449.1-13280031,150,2.85833,28890,343,NA,0,1
CP011449.1-8337853,150,1.2,28890,143,203691,1,0.993056
CP011449.1-838178,150,2.53333,28890,301,1239,3,0.990132
CP011449.1-17538185,150,2.35833,28890,283,NA,0,1
CP011449.1-6931552,150,1.95833,28890,218,1224,17,0.92766
CP011449.1-4448873,150,1.95,28890,233,1239,1,0.995726
CP011449.1-303865,150,1.41667,28890,170,NA,0,1
CP011449.1-7005140,150,2.95833,28890,355,NA,0,1
CP011449.1-16887322,150,1.66667,28890,200,NA,0,1
CP011449.1-7267545,150,2.09167,28890,251,NA,0,1
CP011449.1-6362141,150,1.23333,28890,147,1224,1,0.993243
CP011449.1-12659852,150,1.69167,28890,203,NA,0,1
