Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
KV575203.1-3905711,150,0.183333,651137,16,1224,5,0.761905
KV575205.1-279752,150,0.991667,651137,110,1224,2,0.982143
KV575202.1-823701,150,1.59167,651137,190,1239,1,0.994764
KV575203.1-4033834,150,0.533333,651137,61,1239,2,0.968254
KV575203.1-930967,150,0.375,651137,41,1224,2,0.953488
KV575203.1-2831079,150,0.55,651137,64,1224,1,0.984615
KV575206.1-457395,150,0.708333,651137,79,1239,2,0.975309
KV575203.1-639746,150,0.0166667,NA,1,1224,1,0.5
KV575206.1-278138,150,0.0666667,NA,2,976,2,0.5
KV575202.1-2347570,150,0.966667,651137,110,1239,2,0.982143
KV575203.1-4144234,150,1.325,651137,158,28889,1,0.993711
KV575203.1-4264287,150,0.216667,651137,24,1224,2,0.923077
KV575203.1-4472193,150,0.275,651137,30,1224,1,0.967742
KV575203.1-5998010,150,0.0416667,NA,2,1239,2,0.5
KV575203.1-1305959,150,0.0916667,NA,5,1224,2,0.714286
KV575203.1-4231268,150,0.175,651137,15,1224,2,0.882353
KV575206.1-559069,150,0.0166667,NA,1,1817925,1,0.5
KV575204.1-716809,150,0.425,651137,48,1239,1,0.979592
KV575202.1-2167222,150,0.0833333,651137,9,1239,1,0.9
KV575202.1-903275,150,0.0833333,NA,4,1239,2,0.666667
KV575202.1-2082824,150,0.433333,651137,45,1224,3,0.9375
KV575203.1-110835,150,0.5,651137,55,976,2,0.964912
KV575205.1-396226,150,1.08333,651137,128,1239,2,0.984615
KV575205.1-66804,150,0.191667,651137,20,1239,2,0.909091
KV575202.1-2323280,150,0.00833333,NA,1,NA,0,1
KV575203.1-1103554,150,0.208333,651137,23,1224,1,0.958333
KV575203.1-1790253,150,0.141667,651137,12,1239,3,0.8
KV575203.1-6265447,150,0.266667,651137,24,1239,3,0.888889
KV575203.1-557735,150,0.475,651137,54,1224,1,0.981818
KV575202.1-1230204,150,0.05,NA,2,1224,2,0.5
KV575203.1-2010639,150,0.141667,651137,13,40117,2,0.866667
KV575203.1-5274978,150,0.566667,651137,66,976,1,0.985075
KV575203.1-1606364,150,0.333333,651137,30,1239,3,0.909091
KV575204.1-510109,150,0.0333333,NA,4,NA,0,1
KV575203.1-4525065,150,0.158333,651137,13,1224,2,0.866667
KV575203.1-5932142,150,0.258333,651137,20,1239,5,0.8
KV575203.1-4554072,150,0.858333,651137,98,976,2,0.98
KV575205.1-42426,150,0.666667,651137,74,1239,2,0.973684
KV575203.1-5825672,150,0.1,NA,4,1239,4,0.5
KV575204.1-715238,150,0.0416667,NA,2,1239,2,0.5
KV575203.1-4182338,150,1.53333,651137,183,201174,1,0.994565
KV575206.1-40334,150,0.616667,651137,65,1239,5,0.928571
KV575203.1-1394101,150,0.316667,651137,22,1239,5,0.814815
KV575203.1-5405517,150,0.325,NA,15,1224,8,0.652174
KV575203.1-1386216,150,0.8,651137,93,32066,1,0.989362
KV575206.1-997353,150,0.108333,651137,9,1224,2,0.818182
KV575206.1-955496,150,0.683333,651137,79,1224,2,0.975309
KV575202.1-2191836,150,0.558333,651137,66,74201,1,0.985075
KV575203.1-2907623,150,0.775,651137,83,1239,4,0.954023
KV575203.1-1881464,150,0.75,651137,90,NA,0,1
KV575203.1-5179244,150,0.358333,651137,40,1239,2,0.952381
KV575202.1-771880,150,0.075,NA,3,1239,2,0.6
KV575206.1-490464,150,0.366667,651137,39,28890,2,0.95122
KV575205.1-47983,150,1.075,651137,127,976,1,0.992188
