Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
LQMP01000021.1-362358,150,0.0166667,NA,1,1117,1,0.5
LQMP01000035.1-216441,150,0.0333333,NA,1,57723,1,0.5
LQMP01000005.1-77054,150,0.0333333,NA,2,28890,1,0.666667
LQMP01000021.1-477759,150,0.291667,1224,22,976,4,0.846154
LQMP01000034.1-171566,150,0.025,NA,1,976,1,0.5
LQMP01000029.1-10130,150,0.05,NA,3,976,2,0.6
LQMP01000005.1-168974,150,0.0166667,NA,1,976,1,0.5
LQMP01000035.1-255642,150,0.00833333,NA,1,NA,0,1
LQMP01000032.1-45090,150,0.0166667,NA,1,28890,1,0.5
LQMP01000001.1-440809,150,0,NA,0,NA,0,0
LQMP01000020.1-67352,150,0.00833333,NA,1,NA,0,1
LQMP01000019.1-85443,150,0.0166667,NA,2,NA,0,1
LQMP01000017.1-65535,150,0.0333333,NA,2,1224,1,0.666667
LQMP01000010.1-68668,150,0.05,NA,3,1224,3,0.5
LQMP01000033.1-119069,150,0.0166667,NA,1,57723,1,0.5
LQMP01000019.1-55680,150,0.0416667,NA,3,1239,1,0.75
LQMP01000012.1-180345,150,0.0583333,NA,3,28890,3,0.5
LQMP01000032.1-192284,150,0.0416667,NA,4,201174,1,0.8
LQMP01000001.1-277022,150,0.0333333,NA,1,201174,1,0.5
LQMP01000005.1-149198,150,0.00833333,NA,1,NA,0,1
LQMP01000001.1-200460,150,0.0166667,NA,2,NA,0,1
LQMP01000036.1-105424,150,0.00833333,NA,1,NA,0,1
LQMP01000001.1-447908,150,0.108333,1224,7,976,2,0.777778
LQMP01000030.1-299641,150,0.0666667,NA,4,976,2,0.666667
LQMP01000001.1-418759,150,0.00833333,NA,1,NA,0,1
LQMP01000034.1-326855,150,0,NA,0,NA,0,0
LQMP01000032.1-93958,150,0.00833333,NA,1,NA,0,1
LQMP01000009.1-121511,150,0.00833333,NA,1,NA,0,1
LQMP01000035.1-181682,150,0,NA,0,NA,0,0
LQMP01000004.1-207960,150,0.05,NA,4,1224,1,0.8
LQMP01000032.1-292414,150,0.0333333,NA,3,203691,1,0.75
LQMP01000012.1-133055,150,0.0166667,NA,1,1239,1,0.5
LQMP01000033.1-389379,150,0.00833333,NA,1,NA,0,1
LQMP01000001.1-339254,150,0.00833333,NA,1,NA,0,1
LQMP01000016.1-924,150,0.0333333,NA,1,201174,1,0.5
LQMP01000010.1-9229,150,0.0333333,NA,2,201174,1,0.666667
LQMP01000016.1-27005,150,0.00833333,NA,1,NA,0,1
LQMP01000002.1-274280,150,0.00833333,NA,1,NA,0,1
LQMP01000011.1-445372,150,0.0166667,NA,2,NA,0,1
LQMP01000033.1-346084,150,0.025,NA,1,57723,1,0.5
