Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
CP012158.1-8786392,150,0.141667,28889,14,201174,2,0.875
CP012158.1-4061395,150,0.0166667,NA,1,1224,1,0.5
CP012158.1-11733088,150,1.59167,28889,185,201174,2,0.989305
CP012158.1-8901793,150,0.0333333,NA,4,NA,0,1
CP012158.1-6108600,150,0.025,NA,2,976,1,0.666667
CP012158.1-7819164,150,0,NA,0,NA,0,0
CP012158.1-3290257,150,0.0666667,28889,5,976,1,0.833333
CP012158.1-5846676,150,0.108333,NA,7,1224,4,0.636364
CP012158.1-3143474,150,0.05,NA,6,NA,0,1
CP012158.1-13116809,150,0.191667,201174,15,1224,5,0.75
CP012158.1-9001386,150,0,NA,0,NA,0,0
CP012158.1-9109477,150,0.716667,28889,85,74201,1,0.988372
CP012158.1-1891321,150,0.0166667,NA,2,NA,0,1
CP012158.1-668889,150,0.2,201174,15,1224,5,0.75
CP012158.1-6446103,150,0.025,NA,2,201174,1,0.666667
CP012158.1-134014,150,0.616667,28889,61,1224,7,0.897059
CP012158.1-3373335,150,0.075,NA,6,201174,3,0.666667
CP012158.1-5155495,150,0.0833333,NA,5,1224,3,0.625
CP012158.1-12953022,150,0.05,NA,2,1224,2,0.5
CP012158.1-11805232,150,0.191667,28889,23,NA,0,1
CP012158.1-12876460,150,0.0166667,NA,1,201174,1,0.5
CP012158.1-5370458,150,0.0166667,NA,1,67819,1,0.5
CP012158.1-4161311,150,0.075,28889,6,1224,1,0.857143
CP012158.1-3878410,150,0.1,28889,7,1224,2,0.777778
CP012158.1-13094759,150,0.0916667,NA,7,1224,3,0.7
CP012158.1-6263889,150,0.208333,28889,23,1224,1,0.958333
CP012158.1-6881992,150,0.025,NA,2,976,1,0.666667
CP012158.1-10910545,150,0.25,NA,14,1224,7,0.666667
CP012158.1-5772716,150,0.141667,28889,12,1224,2,0.857143
CP012158.1-844093,150,0.00833333,NA,1,NA,0,1
CP012158.1-7080448,150,0.0916667,NA,5,28889,4,0.555556
CP012158.1-10019089,150,0.116667,28889,11,1224,2,0.846154
CP012158.1-6716413,150,0.05,NA,3,201174,2,0.6
CP012158.1-4981044,150,0.00833333,NA,1,NA,0,1
CP012158.1-9343958,150,0.733333,28889,87,201174,1,0.988636
CP012158.1-10610263,150,0.00833333,NA,1,NA,0,1
CP012158.1-9370039,150,0.0833333,28889,9,456828,1,0.9
CP012158.1-109123,150,0,NA,0,NA,0,0
CP012158.1-1084280,150,0.141667,28889,13,1224,3,0.8125
CP012158.1-5154179,150,0.05,NA,2,201174,2,0.5
CP012158.1-9035675,150,0.0166667,NA,1,203682,1,0.5
CP012158.1-2948407,150,0.183333,201174,19,1224,2,0.904762
CP012158.1-6525524,150,0.0583333,NA,6,201174,1,0.857143
CP012158.1-10136384,150,0.216667,28889,22,1224,2,0.916667
CP012158.1-6518426,150,0.0833333,NA,5,201174,4,0.555556
CP012158.1-3732889,150,0.0583333,NA,4,201174,2,0.666667
CP012158.1-3698499,150,0.0666667,NA,5,201174,2,0.714286
CP012158.1-12975390,150,0.325,28889,24,1224,7,0.774194
CP012158.1-7888014,150,0,NA,0,NA,0,0
CP012158.1-6964176,150,0.408333,28889,48,201174,1,0.979592
CP012158.1-9932971,150,0.0916667,NA,7,201174,4,0.636364
CP012158.1-11686022,150,0.0666667,NA,3,201174,3,0.5
CP012158.1-3317200,150,0.0833333,1224,7,28890,2,0.777778
CP012158.1-3862221,150,0.025,NA,2,1224,1,0.666667
CP012158.1-10500482,150,0.025,NA,1,976,1,0.5
CP012158.1-12165326,150,0.0166667,NA,1,1224,1,0.5
CP012158.1-906972,150,0.05,NA,3,201174,2,0.6
CP012158.1-1673653,150,0.00833333,NA,1,NA,0,1
CP012158.1-7916455,150,0.183333,28889,15,201174,4,0.789474
CP012158.1-6833050,150,0.00833333,NA,1,NA,0,1
CP012158.1-6656837,150,0.116667,NA,7,1224,4,0.636364
CP012158.1-1316925,150,0.00833333,NA,1,NA,0,1
CP012158.1-2410534,150,0.0583333,NA,3,1224,2,0.6
CP012158.1-12943729,150,0.441667,28889,32,1224,10,0.761905
CP012158.1-12974478,150,0.0166667,NA,1,1224,1,0.5
CP012158.1-5534716,150,0.0416667,NA,1,203682,1,0.5
CP012158.1-4345873,150,0.0583333,NA,5,1224,1,0.833333
CP012158.1-6428961,150,0.0666667,NA,4,1224,4,0.5
CP012158.1-8723595,150,0.025,NA,2,1239,1,0.666667
CP012158.1-120349,150,0.0166667,NA,2,NA,0,1
CP012158.1-6362256,150,0.25,NA,15,1224,10,0.6
CP012158.1-8261113,150,0.0333333,NA,3,976,1,0.75
CP012158.1-11093435,150,0.025,NA,1,201174,1,0.5
CP012158.1-4955133,150,0.0166667,NA,1,1224,1,0.5
CP012158.1-8169712,150,0.158333,NA,10,1224,5,0.666667
CP012158.1-4262663,150,0.00833333,NA,1,NA,0,1
CP012158.1-12097242,150,0.0333333,NA,3,1239,1,0.75
CP012158.1-12042750,150,0.0583333,NA,2,201174,2,0.5
CP012158.1-152169,150,0.116667,NA,5,28889,5,0.5
CP012158.1-10097708,150,0.0166667,NA,1,1239,1,0.5
CP012158.1-9369669,150,0,NA,0,NA,0,0
CP012158.1-5314148,150,0.108333,28889,12,28890,1,0.923077
CP012158.1-5297419,150,0,NA,0,NA,0,0
CP012158.1-9781150,150,0.316667,NA,20,201174,11,0.645161
CP012158.1-6806539,150,0.108333,NA,4,1239,4,0.5
CP012158.1-8510979,150,0.266667,NA,15,1239,7,0.681818
CP012158.1-5866071,150,0.0333333,NA,4,NA,0,1
CP012158.1-10290735,150,0.0166667,NA,1,28889,1,0.5
CP012158.1-13203276,150,0.0833333,NA,4,28889,3,0.571429
CP012158.1-12436775,150,0,NA,0,NA,0,0
CP012158.1-3457503,150,1.625,28889,184,1224,5,0.973545
CP012158.1-4558166,150,0.075,28889,8,508458,1,0.888889
CP012158.1-205218,150,0.0416667,NA,2,1117,1,0.666667
CP012158.1-9489881,150,0.00833333,NA,1,NA,0,1
CP012158.1-8204453,150,0.00833333,NA,1,NA,0,1
CP012158.1-3931940,150,0.00833333,NA,1,NA,0,1
CP012158.1-8637887,150,0.158333,28889,15,201174,1,0.9375
CP012158.1-513539,150,0.283333,28889,33,1224,1,0.970588
CP012158.1-8002027,150,0.0833333,NA,6,201174,4,0.6
CP012158.1-3640747,150,0.0333333,NA,3,201174,1,0.75
CP012158.1-12764828,150,0.025,NA,2,1239,1,0.666667
CP012158.1-7036153,150,0.05,NA,6,NA,0,1
CP012158.1-10662859,150,0.1,201174,8,1224,2,0.8
CP012158.1-4676291,150,0.0333333,NA,2,1224,1,0.666667
CP012158.1-7888811,150,0.0583333,NA,2,1239,2,0.5
CP012158.1-9368475,150,0.05,NA,3,1224,2,0.6
CP012158.1-9405867,150,0.00833333,NA,1,NA,0,1
CP012158.1-10296766,150,0.0416667,NA,5,NA,0,1
CP012158.1-11017419,150,0.025,NA,2,201174,1,0.666667
CP012158.1-2361658,150,0.133333,NA,9,201174,4,0.692308
CP012158.1-10463622,150,0.266667,NA,13,1224,11,0.541667
CP012158.1-9179159,150,0.183333,28889,19,201174,2,0.904762
CP012158.1-1541794,150,0.141667,NA,8,1224,6,0.571429
CP012158.1-5383471,150,0.00833333,NA,1,NA,0,1
CP012158.1-8094805,150,0,NA,0,NA,0,0
CP012158.1-4075325,150,0.00833333,NA,1,NA,0,1
CP012158.1-12622026,150,0.025,NA,2,1239,1,0.666667
CP012158.1-5105487,150,0.0833333,28889,10,NA,0,1
CP012158.1-11361965,150,0.0416667,NA,1,28890,1,0.5
CP012158.1-924201,150,0.283333,28889,26,201174,4,0.866667
CP012158.1-1479469,150,0.0166667,NA,1,976,1,0.5
CP012158.1-690414,150,0.0416667,NA,3,203691,1,0.75
CP012158.1-9122700,150,0.0583333,NA,3,201174,3,0.5
CP012158.1-5887471,150,0.0416667,NA,2,201174,2,0.5
CP012158.1-3247624,150,0.0583333,NA,3,1224,3,0.5
CP012158.1-9810012,150,0.166667,NA,8,28889,5,0.615385
CP012158.1-189390,150,0.0666667,28889,5,57723,1,0.833333
CP012158.1-718760,150,0.1,28889,11,1224,1,0.916667
CP012158.1-10016738,150,0.233333,NA,19,1224,7,0.730769
CP012158.1-1019008,150,0.483333,28889,34,201174,10,0.772727
CP012158.1-12240668,150,0.15,NA,9,1224,4,0.692308
CP012158.1-6451889,150,0.00833333,NA,1,NA,0,1
CP012158.1-9098501,150,0.025,NA,1,1297,1,0.5
CP012158.1-8158210,150,0.0416667,NA,2,28889,2,0.5
CP012158.1-12042161,150,0.0166667,NA,1,203691,1,0.5
