Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
NZ_AEMC01000017.1-869392,150,2.98333,28890,358,NA,0,1
NZ_AEMC01000006.1-576395,150,2.975,28890,357,NA,0,1
NZ_AEMC01000029.1-60088,150,2.6,28890,310,1224,2,0.99359
NZ_AEMC01000017.1-984793,150,2.86667,28890,344,NA,0,1
NZ_AEMC01000011.1-41600,150,2.95,28890,351,1117,1,0.997159
NZ_AEMC01000015.1-257164,150,2.98333,28890,355,1224,1,0.997191
NZ_AEMC01000004.1-697257,150,2.64167,28890,317,NA,0,1
NZ_AEMC01000010.1-211676,150,2.88333,28890,345,1239,1,0.99711
NZ_AEMC01000004.1-550474,150,2.95833,28890,355,NA,0,1
NZ_AEMC01000041.1-32809,150,2.84167,28890,341,NA,0,1
NZ_AEMC01000018.1-55386,150,2.81667,28890,337,1224,1,0.997041
NZ_AEMC01000018.1-163477,150,2.89167,28890,347,NA,0,1
NZ_AEMC01000002.1-924321,150,2.925,28890,349,1224,1,0.997143
NZ_AEMC01000002.1-979516,150,2.68333,28890,319,1239,2,0.993769
NZ_AEMC01000013.1-85103,150,2.86667,28890,339,1239,2,0.994135
NZ_AEMC01000018.1-133714,150,2.13333,28890,251,976,2,0.992095
NZ_AEMC01000004.1-780335,150,2.9,28890,348,NA,0,1
NZ_AEMC01000009.1-151495,150,2.79167,28890,332,1224,3,0.991045
NZ_AEMC01000033.1-111022,150,2.375,28890,284,1239,1,0.996491
NZ_AEMC01000029.1-132232,150,2.71667,28890,326,NA,0,1
NZ_AEMC01000033.1-34460,150,2.775,28890,332,1239,1,0.996997
NZ_AEMC01000009.1-366458,150,2.975,28890,357,NA,0,1
NZ_AEMC01000006.1-676311,150,2.875,28890,342,1239,2,0.994186
NZ_AEMC01000006.1-393410,150,2.9,28890,346,1224,1,0.997118
NZ_AEMC01000041.1-10759,150,2.88333,28890,346,NA,0,1
NZ_AEMC01000012.1-43889,150,2.79167,28890,333,1239,2,0.99403
NZ_AEMC01000013.1-520992,150,2.925,28890,351,NA,0,1
NZ_AEMC01000023.1-14545,150,2.95833,28890,354,1239,1,0.997183
NZ_AEMC01000010.1-137716,150,2.4,28890,288,NA,0,1
NZ_AEMC01000030.1-122095,150,2.95833,28890,355,NA,0,1
NZ_AEMC01000014.1-81448,150,2.83333,28890,337,976,1,0.997041
NZ_AEMC01000019.1-302089,150,2.93333,28890,352,NA,0,1
NZ_AEMC01000013.1-355413,150,2.94167,28890,353,NA,0,1
NZ_AEMC01000008.1-108044,150,2.95,28890,350,976,2,0.994318
NZ_AEMC01000018.1-397958,150,2.95,28890,354,NA,0,1
NZ_AEMC01000022.1-34263,150,2.93333,28890,352,NA,0,1
NZ_AEMC01000018.1-424039,150,2.95833,28890,354,976,1,0.997183
NZ_AEMC01000006.1-372448,150,2.96667,28890,356,NA,0,1
NZ_AEMC01000002.1-117280,150,2.66667,28890,320,NA,0,1
NZ_AEMC01000009.1-150179,150,2.425,28890,291,NA,0,1
NZ_AEMC01000018.1-89675,150,2.69167,28890,315,1239,4,0.987461
NZ_AEMC01000004.1-355407,150,2.31667,28890,277,1239,1,0.996403
