Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
LIAK01000089.1-24392,150,2.94167,651137,353,NA,0,1
LIAK01000322.1-7395,150,2.95833,651137,355,NA,0,1
LIAK01000020.1-57088,150,2.925,651137,349,1239,2,0.994302
LIAK01000085.1-7793,150,2.95,651137,350,1224,3,0.991501
LIAK01000195.1-12600,150,2.125,651137,255,NA,0,1
LIAK01000121.1-9164,150,2.86667,651137,343,1224,1,0.997093
LIAK01000018.1-27008,150,0.616667,651137,74,NA,0,1
LIAK01000209.1-16676,150,2.8,651137,332,1117,1,0.996997
LIAK01000161.1-21124,150,2.91667,651137,350,NA,0,1
LIAK01000002.1-100809,150,2.95,651137,354,NA,0,1
LIAK01000082.1-5386,150,2.83333,651137,334,1239,3,0.991098
LIAK01000079.1-11477,150,2.35,651137,282,NA,0,1
LIAK01000074.1-22569,150,1.85,651137,219,204428,1,0.995455
LIAK01000040.1-17702,150,2.90833,651137,349,NA,0,1
LIAK01000178.1-8103,150,2.975,651137,357,NA,0,1
LIAK01000080.1-15714,150,2.78333,651137,332,1224,1,0.996997
LIAK01000054.1-36379,150,2.85,651137,338,1224,2,0.994118
LIAK01000248.1-9495,150,2.93333,651137,352,NA,0,1
LIAK01000003.1-39022,150,2.93333,651137,352,NA,0,1
LIAK01000018.1-7232,150,2.95,651137,350,1239,3,0.991501
LIAK01000004.1-58460,150,2.9,651137,348,NA,0,1
LIAK01000235.1-8458,150,2.68333,651137,322,NA,0,1
LIAK01000315.1-9311,150,2.9,651137,348,NA,0,1
LIAK01000336.1-8410,150,2.89167,651137,344,1239,2,0.99422
LIAK01000002.1-78759,150,2.85,651137,337,1239,3,0.991176
LIAK01000187.1-7889,150,2.95,651137,354,NA,0,1
LIAK01000158.1-3992,150,2.64167,651137,313,1239,3,0.990506
LIAK01000035.1-20545,150,2.78333,651137,333,28889,1,0.997006
LIAK01000213.1-14716,150,2.88333,651137,345,1117,1,0.99711
LIAK01000014.1-46095,150,2.975,651137,357,NA,0,1
LIAK01000150.1-12448,150,2.89167,651137,347,NA,0,1
LIAK01000055.1-29089,150,2.90833,651137,349,NA,0,1
LIAK01000166.1-14413,150,2.91667,651137,350,NA,0,1
LIAK01000259.1-11044,150,2.95,651137,354,NA,0,1
LIAK01000073.1-33958,150,2.79167,651137,333,28889,1,0.997006
LIAK01000041.1-4263,150,2.85,651137,338,1224,2,0.994118
LIAK01000072.1-24039,150,2.93333,651137,350,1239,1,0.997151
LIAK01000338.1-11448,150,2.64167,651137,305,1239,5,0.983871
LIAK01000043.1-406,150,1.89167,651137,223,28890,1,0.995536
LIAK01000248.1-8179,150,2.94167,651137,352,544448,1,0.997167
LIAK01000081.1-5675,150,2.93333,651137,352,NA,0,1
LIAK01000182.1-18291,150,2.40833,651137,288,28890,1,0.99654
LIAK01000175.1-21524,150,2.94167,651137,353,NA,0,1
LIAK01000052.1-24384,150,2.50833,651137,299,1224,1,0.996667
LIAK01000175.1-14426,150,2.425,651137,290,28890,1,0.996564
LIAK01000279.1-4364,150,2.40833,651137,289,NA,0,1
LIAK01000345.1-1003,150,2.39167,651137,285,544448,1,0.996503
LIAK01000003.1-61390,150,2.91667,651137,347,1117,2,0.994269
LIAK01000119.1-22014,150,2.63333,651137,315,1224,1,0.996835
LIAK01000155.1-16176,150,2,651137,233,1224,4,0.983122
LIAK01000057.1-22971,150,2.85,651137,342,NA,0,1
LIAK01000020.1-10022,150,2.95833,651137,353,976,1,0.997175
LIAK01000094.1-18149,150,2.5,651137,299,976,1,0.996667
LIAK01000337.1-4221,150,2.95833,651137,352,1239,2,0.99435
LIAK01000044.1-32482,150,2.48333,651137,293,1224,3,0.989865
LIAK01000013.1-41326,150,2.675,651137,321,NA,0,1
LIAK01000006.1-16403,150,2.95,651137,354,NA,0,1
LIAK01000335.1-11325,150,2.34167,651137,279,1239,1,0.996429
LIAK01000118.1-22455,150,2.91667,651137,349,976,1,0.997143
LIAK01000161.1-21050,150,2.79167,651137,335,NA,0,1
LIAK01000169.1-20837,150,2.875,651137,344,1224,1,0.997101
LIAK01000272.1-9702,150,2.93333,651137,352,NA,0,1
LIAK01000006.1-62758,150,2.58333,651137,310,NA,0,1
LIAK01000003.1-29729,150,2.89167,651137,347,NA,0,1
LIAK01000003.1-60478,150,2.54167,651137,304,1239,1,0.996721
LIAK01000226.1-10716,150,2.98333,651137,358,NA,0,1
LIAK01000302.1-11873,150,2.975,651137,355,976,1,0.997191
LIAK01000179.1-12961,150,2.875,651137,345,NA,0,1
LIAK01000091.1-25595,150,2.16667,651137,259,1239,1,0.996154
LIAK01000169.1-7023,150,2.78333,651137,327,1239,4,0.987915
LIAK01000182.1-6256,150,2.43333,651137,292,NA,0,1
LIAK01000106.1-21113,150,2.35833,651137,281,976,1,0.996454
LIAK01000031.1-5435,150,2.88333,651137,345,1239,1,0.99711
LIAK01000260.1-1133,150,2.36667,651137,282,544448,1,0.996466
LIAK01000109.1-19712,150,2.975,651137,357,NA,0,1
LIAK01000308.1-12663,150,2.96667,651137,356,NA,0,1
LIAK01000014.1-41242,150,2.93333,651137,349,1752731,1,0.997143
LIAK01000015.1-52750,150,2.90833,651137,349,NA,0,1
LIAK01000124.1-6702,150,2.91667,651137,350,NA,0,1
LIAK01000053.1-27708,150,2.25,651137,269,976,1,0.996296
LIAK01000072.1-23669,150,2.93333,651137,350,976,2,0.994318
LIAK01000238.1-6148,150,2.9,651137,347,67812,1,0.997126
LIAK01000239.1-7419,150,2.95,651137,354,NA,0,1
LIAK01000061.1-29150,150,2.85,651137,341,1117,1,0.997076
LIAK01000162.1-16539,150,2.45833,651137,291,32066,3,0.989796
LIAK01000097.1-979,150,2.66667,651137,309,1239,4,0.98722
LIAK01000207.1-71,150,2.91667,651137,350,NA,0,1
LIAK01000048.1-2735,150,1.68333,651137,197,1117,2,0.98995
LIAK01000001.1-79276,150,2.4,651137,282,28890,3,0.989474
LIAK01000009.1-28775,150,2.275,651137,267,1239,2,0.992565
LIAK01000188.1-5688,150,2.86667,651137,343,1239,1,0.997093
LIAK01000286.1-166,150,2.79167,651137,332,976,1,0.996997
LIAK01000071.1-35586,150,2.89167,651137,345,1224,2,0.994236
LIAK01000069.1-35881,150,2.79167,651137,329,1239,2,0.993958
LIAK01000108.1-24453,150,2.90833,651137,347,1224,1,0.997126
LIAK01000331.1-1940,150,2.24167,651137,266,1117,1,0.996255
LIAK01000093.1-3887,150,2.875,651137,345,NA,0,1
LIAK01000003.1-21813,150,2.95833,651137,354,928852,1,0.997183
LIAK01000115.1-24027,150,2.875,651137,342,976,1,0.997085
LIAK01000001.1-42878,150,2.4,651137,288,NA,0,1
LIAK01000005.1-40828,150,0.025,NA,1,203682,1,0.5
LIAK01000152.1-16153,150,0.866667,651137,68,1239,18,0.790698
LIAK01000040.1-10859,150,2.95,651137,353,1239,1,0.997175
LIAK01000278.1-6291,150,1.30833,651137,156,1239,1,0.993631
LIAK01000119.1-22811,150,2.975,651137,357,NA,0,1
LIAK01000072.1-22475,150,2.775,651137,332,1224,1,0.996997
LIAK01000071.1-23867,150,2.56667,651137,293,1239,8,0.973422
LIAK01000048.1-8766,150,2.18333,651137,258,28890,2,0.992308
LIAK01000033.1-29419,150,2.95833,651137,355,NA,0,1
LIAK01000334.1-11457,150,2.86667,651137,342,1224,2,0.994186
LIAK01000045.1-41622,150,2.89167,651137,347,NA,0,1
LIAK01000077.1-13159,150,2.48333,651137,297,1239,1,0.996644
LIAK01000266.1-219,150,2.90833,651137,349,NA,0,1
LIAK01000234.1-3471,150,2.93333,651137,352,NA,0,1
LIAK01000111.1-4805,150,2.91667,651137,350,NA,0,1
LIAK01000321.1-7325,150,0.158333,651137,15,1239,2,0.882353
LIAK01000007.1-62026,150,2.65833,651137,319,NA,0,1
LIAK01000251.1-7487,150,2.84167,651137,338,1117,1,0.99705
LIAK01000026.1-17965,150,2.975,651137,357,NA,0,1
LIAK01000002.1-38956,150,2.9,651137,345,1239,2,0.994236
LIAK01000264.1-11170,150,2.35833,651137,278,1224,2,0.992857
LIAK01000065.1-37984,150,2.93333,651137,352,NA,0,1
LIAK01000079.1-24700,150,2.775,651137,332,1117,1,0.996997
LIAK01000206.1-3471,150,2.41667,651137,288,1239,1,0.99654
LIAK01000002.1-91689,150,2.80833,651137,336,1239,1,0.997033
LIAK01000060.1-20012,150,2.26667,651137,272,NA,0,1
LIAK01000018.1-52099,150,2.91667,651137,350,NA,0,1
LIAK01000288.1-12948,150,2.89167,651137,347,NA,0,1
LIAK01000055.1-26738,150,2.75,651137,328,1239,1,0.99696
LIAK01000090.1-22163,150,2.95833,651137,355,NA,0,1
LIAK01000012.1-48668,150,2.93333,651137,352,NA,0,1
LIAK01000178.1-13889,150,1.50833,651137,181,NA,0,1
LIAK01000079.1-501,150,2.8,651137,335,1117,1,0.997024
LIAK01000109.1-8210,150,2.95,651137,353,1224,1,0.997175
LIAK01000015.1-52161,150,2.95833,651137,355,NA,0,1
LIAK01000287.1-3042,150,2.33333,651137,280,NA,0,1
LIAK01000073.1-13290,150,2.825,651137,335,1239,3,0.991124
LIAK01000083.1-17613,150,2.95833,651137,355,NA,0,1
LIAK01000169.1-391,150,2.60833,651137,311,1618339,1,0.996795
LIAK01000015.1-17369,150,2.325,651137,279,NA,0,1
LIAK01000071.1-15592,150,2.18333,651137,259,1239,2,0.992337
LIAK01000006.1-28012,150,2.86667,651137,343,1224,1,0.997093
LIAK01000018.1-56853,150,0.175,651137,17,976,2,0.894737
LIAK01000005.1-90259,150,2.75833,651137,326,1224,2,0.993902
LIAK01000008.1-59436,150,2.99167,651137,359,NA,0,1
LIAK01000045.1-13135,150,2.98333,651137,356,1224,1,0.997199
LIAK01000096.1-10674,150,2.91667,651137,348,1239,1,0.997135
LIAK01000284.1-9758,150,2.80833,651137,334,1224,1,0.997015
LIAK01000131.1-21659,150,2.34167,651137,281,NA,0,1
LIAK01000016.1-21544,150,2.975,651137,357,NA,0,1
LIAK01000015.1-8283,150,2.43333,651137,292,NA,0,1
LIAK01000003.1-13836,150,2.94167,651137,349,28890,3,0.991477
LIAK01000005.1-59766,150,2.425,651137,290,1239,1,0.996564
LIAK01000001.1-91037,150,2.99167,651137,358,1239,1,0.997214
LIAK01000072.1-24560,150,2.83333,651137,337,1239,1,0.997041
LIAK01000007.1-62138,150,2.66667,651137,320,NA,0,1
LIAK01000136.1-10842,150,2.33333,651137,277,28890,2,0.992832
LIAK01000146.1-6408,150,2.31667,651137,278,NA,0,1
LIAK01000105.1-1029,150,2.55833,651137,306,203691,1,0.996743
LIAK01000151.1-23245,150,2.925,651137,351,NA,0,1
LIAK01000057.1-34212,150,2.925,651137,350,1752722,1,0.997151
LIAK01000011.1-11566,150,2.90833,651137,345,28889,2,0.994236
LIAK01000003.1-22379,150,2.90833,651137,349,NA,0,1
LIAK01000022.1-43775,150,2.975,651137,357,NA,0,1
LIAK01000126.1-6521,150,2.93333,651137,349,1239,2,0.994302
LIAK01000199.1-15934,150,2.43333,651137,292,NA,0,1
LIAK01000046.1-2974,150,2.95,651137,354,NA,0,1
LIAK01000167.1-9530,150,2.29167,651137,271,1239,2,0.992674
LIAK01000161.1-1574,150,2.33333,651137,279,28890,1,0.996429
LIAK01000032.1-13698,150,2.76667,651137,329,1239,2,0.993958
LIAK01000121.1-10736,150,2.4,651137,288,NA,0,1
LIAK01000028.1-31165,150,2.95,651137,354,NA,0,1
LIAK01000103.1-9043,150,2.34167,651137,280,1239,1,0.996441
LIAK01000202.1-10959,150,2.95,651137,354,NA,0,1
LIAK01000248.1-10381,150,2.275,651137,269,976,3,0.988971
LIAK01000162.1-20853,150,2.91667,651137,346,976,1,0.997118
LIAK01000140.1-19021,150,2.95833,651137,354,1239,1,0.997183
LIAK01000003.1-56701,150,2.86667,651137,343,28890,1,0.997093
LIAK01000038.1-45687,150,2.875,651137,343,976,1,0.997093
LIAK01000339.1-6610,150,2.8,651137,336,NA,0,1
LIAK01000294.1-11310,150,2.825,651137,337,1239,2,0.9941
LIAK01000030.1-16023,150,2.91667,651137,347,1239,2,0.994269
LIAK01000177.1-9118,150,2.88333,651137,344,1239,2,0.99422
LIAK01000153.1-22123,150,2.375,651137,283,1239,2,0.992982
LIAK01000203.1-2665,150,2.375,651137,284,1239,1,0.996491
LIAK01000182.1-7194,150,2.15833,651137,259,NA,0,1
LIAK01000172.1-4323,150,2.2,651137,264,NA,0,1
LIAK01000013.1-44856,150,2.91667,651137,350,NA,0,1
LIAK01000119.1-7216,150,2.675,651137,315,203691,2,0.993691
LIAK01000160.1-8562,150,2.75833,651137,330,976,1,0.996979
LIAK01000265.1-1084,150,2.95833,651137,355,NA,0,1
LIAK01000192.1-2939,150,2.86667,651137,343,1239,1,0.997093
LIAK01000059.1-39934,150,2.96667,651137,354,1239,2,0.994382
LIAK01000213.1-460,150,2.975,651137,356,976,1,0.997199
LIAK01000070.1-8390,150,2.98333,651137,358,NA,0,1
LIAK01000199.1-4911,150,2.99167,651137,359,NA,0,1
LIAK01000144.1-10040,150,2.95833,651137,355,NA,0,1
