Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
NC_015931.1-7786392,150,0.0166667,NA,1,1224,1,0.5
NC_015931.1-3061395,150,0.00833333,NA,1,NA,0,1
NC_015931.1-10733088,150,0.00833333,NA,1,NA,0,1
NC_015931.1-7901793,150,0.0333333,NA,3,28890,1,0.75
NC_015931.1-5108600,150,0.00833333,NA,1,NA,0,1
NC_015931.1-6819164,150,0.00833333,NA,1,NA,0,1
NC_015931.1-2290257,150,1.09167,28889,127,28890,2,0.984496
NC_015931.1-4846676,150,0,NA,0,NA,0,0
NC_015931.1-2143474,150,0.0333333,NA,3,1239,1,0.75
NC_015931.1-12116809,150,0,NA,0,NA,0,0
NC_015931.1-8001386,150,0.00833333,NA,1,NA,0,1
NC_015931.1-8109477,150,0,NA,0,NA,0,0
NC_015931.1-891321,150,0.025,NA,2,201174,1,0.666667
NC_015931.1-946516,150,0.00833333,NA,1,NA,0,1
NC_015931.1-5446103,150,0.0583333,NA,3,28890,1,0.75
NC_015931.1-8079714,150,0.025,NA,2,1224,1,0.666667
NC_015931.1-2373335,150,0.0333333,NA,2,1239,1,0.666667
NC_015931.1-4155495,150,0.00833333,NA,1,NA,0,1
NC_015931.1-11953022,150,0.025,NA,2,201174,1,0.666667
NC_015931.1-10805232,150,0.00833333,NA,1,NA,0,1
NC_015931.1-11876460,150,0,NA,0,NA,0,0
NC_015931.1-4370458,150,0.0333333,NA,1,976,1,0.5
NC_015931.1-3161311,150,0.00833333,NA,1,NA,0,1
NC_015931.1-2878410,150,0.0166667,NA,1,1239,1,0.5
NC_015931.1-12094759,150,0.0166667,NA,2,NA,0,1
NC_015931.1-5263889,150,0,NA,0,NA,0,0
NC_015931.1-5881992,150,0.025,NA,1,1224,1,0.5
NC_015931.1-9910545,150,0.00833333,NA,1,NA,0,1
NC_015931.1-4772716,150,0.00833333,NA,1,NA,0,1
NC_015931.1-11102095,150,0.0333333,NA,3,201174,1,0.75
NC_015931.1-6080448,150,0.00833333,NA,1,NA,0,1
NC_015931.1-9019089,150,0.025,NA,1,201174,1,0.5
NC_015931.1-5716413,150,0,NA,0,NA,0,0
NC_015931.1-3981044,150,0.025,NA,2,976,1,0.666667
NC_015931.1-8343958,150,0.00833333,NA,1,NA,0,1
NC_015931.1-9610263,150,0.00833333,NA,1,NA,0,1
NC_015931.1-8370039,150,0.025,NA,2,57723,1,0.666667
NC_015931.1-2857448,150,0,NA,0,NA,0,0
NC_015931.1-84280,150,0.0416667,NA,5,NA,0,1
NC_015931.1-4154179,150,0,NA,0,NA,0,0
NC_015931.1-8035675,150,0,NA,0,NA,0,0
NC_015931.1-1948407,150,0.0166667,NA,1,1224,1,0.5
NC_015931.1-5525524,150,0,NA,0,NA,0,0
NC_015931.1-9136384,150,0.0333333,NA,2,1224,1,0.666667
NC_015931.1-5518426,150,0.025,NA,2,1224,1,0.666667
NC_015931.1-2732889,150,0.00833333,NA,1,NA,0,1
NC_015931.1-2698499,150,0.0333333,NA,2,200783,1,0.666667
NC_015931.1-11975390,150,0,NA,0,NA,0,0
NC_015931.1-6888014,150,0,NA,0,NA,0,0
NC_015931.1-5964176,150,0.0333333,NA,1,1224,1,0.5
NC_015931.1-8932971,150,0.025,NA,1,201174,1,0.5
NC_015931.1-10686022,150,0.025,NA,2,28889,1,0.666667
NC_015931.1-2317200,150,0.0166667,NA,1,1239,1,0.5
NC_015931.1-2862221,150,0.0166667,NA,1,1239,1,0.5
NC_015931.1-9500482,150,0.00833333,NA,1,NA,0,1
NC_015931.1-11165326,150,0,NA,0,NA,0,0
NC_015931.1-11658403,150,0.0666667,28889,5,1817801,1,0.833333
NC_015931.1-673653,150,0,NA,0,NA,0,0
NC_015931.1-6916455,150,0.00833333,NA,1,NA,0,1
NC_015931.1-5833050,150,0.05,NA,3,1224,2,0.6
NC_015931.1-5656837,150,0.00833333,NA,1,NA,0,1
NC_015931.1-316925,150,0.00833333,NA,1,NA,0,1
NC_015931.1-1410534,150,0.00833333,NA,1,NA,0,1
NC_015931.1-11943729,150,0.00833333,NA,1,NA,0,1
NC_015931.1-11974478,150,0.00833333,NA,1,NA,0,1
NC_015931.1-4534716,150,0,NA,0,NA,0,0
NC_015931.1-3345873,150,0.0416667,NA,2,28890,2,0.5
NC_015931.1-5428961,150,0,NA,0,NA,0,0
NC_015931.1-7723595,150,0.025,NA,1,976,1,0.5
NC_015931.1-5643023,150,0.00833333,NA,1,NA,0,1
NC_015931.1-5362256,150,0.00833333,NA,1,NA,0,1
NC_015931.1-7261113,150,0.0166667,NA,1,1224,1,0.5
NC_015931.1-10093435,150,0.0333333,NA,1,203682,1,0.5
NC_015931.1-3955133,150,0,NA,0,NA,0,0
NC_015931.1-7169712,150,0.0333333,NA,2,1224,1,0.666667
NC_015931.1-3262663,150,0.108333,NA,6,201174,4,0.6
NC_015931.1-11097242,150,0,NA,0,NA,0,0
NC_015931.1-11042750,150,0,NA,0,NA,0,0
NC_015931.1-6732702,150,0.0583333,NA,4,201174,3,0.571429
NC_015931.1-9097708,150,0,NA,0,NA,0,0
NC_015931.1-8369669,150,0.0166667,NA,2,NA,0,1
NC_015931.1-4314148,150,0.0166667,NA,1,1239,1,0.5
NC_015931.1-4297419,150,0,NA,0,NA,0,0
NC_015931.1-8781150,150,0.025,NA,1,200783,1,0.5
NC_015931.1-5806539,150,0.0166667,NA,1,1117,1,0.5
NC_015931.1-7510979,150,0.0666667,1224,7,976,1,0.875
NC_015931.1-4866071,150,0,NA,0,NA,0,0
NC_015931.1-9290735,150,0.025,NA,2,201174,1,0.666667
NC_015931.1-12203276,150,0.0583333,NA,3,1224,2,0.6
NC_015931.1-11436775,150,0.0166667,NA,1,1224,1,0.5
NC_015931.1-2457503,150,0.00833333,NA,1,NA,0,1
NC_015931.1-3558166,150,0.00833333,NA,1,NA,0,1
NC_015931.1-8417586,150,0.00833333,NA,1,NA,0,1
NC_015931.1-8489881,150,0,NA,0,NA,0,0
NC_015931.1-7204453,150,0.00833333,NA,1,NA,0,1
