Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
NC_014408.1-6394984,150,0.0166667,NA,2,NA,0,1
NC_014408.1-1669574,150,0.175,28890,21,NA,0,1
NC_014408.1-9341952,150,0.00833333,NA,1,NA,0,1
NC_014408.1-6510399,150,0.0416667,NA,4,1224,1,0.8
NC_014408.1-3716958,150,0.875,28890,103,1224,2,0.980952
NC_014408.1-5427667,150,0.575,28890,63,1239,3,0.954545
NC_014408.1-898375,150,0.05,NA,4,201174,1,0.8
NC_014408.1-3455009,150,0.216667,28890,22,1239,1,0.956522
NC_014408.1-751575,150,0.108333,28890,7,1224,2,0.777778
NC_014408.1-10725797,150,0.0416667,NA,5,NA,0,1
NC_014408.1-6610000,150,1.73333,28890,208,NA,0,1
NC_014408.1-6718102,150,0.125,28890,15,NA,0,1
NC_014408.1-6905206,150,1.1,28890,130,1224,1,0.992366
NC_014408.1-8278459,150,0.1,28890,10,1224,1,0.909091
NC_014408.1-4054486,150,0.158333,28890,18,201174,1,0.947368
NC_014408.1-6688337,150,0.333333,28890,38,1752719,1,0.974359
NC_014408.1-981458,150,0.05,NA,5,1224,1,0.833333
NC_014408.1-2763763,150,0.258333,28890,31,NA,0,1
NC_014408.1-10561996,150,0.316667,28890,36,1239,1,0.972973
NC_014408.1-9414104,150,0.108333,NA,5,201174,2,0.714286
NC_014408.1-10485423,150,0.0666667,28890,7,1224,1,0.875
NC_014408.1-2978751,150,1.5,28890,178,1239,2,0.988889
NC_014408.1-1769498,150,2.60833,28890,313,NA,0,1
NC_014408.1-1486570,150,2.40833,28890,289,NA,0,1
NC_014408.1-10703744,150,0.0583333,NA,6,1117,1,0.857143
NC_014408.1-3872258,150,0.0166667,NA,1,1224,1,0.5
NC_014408.1-4490405,150,0.025,NA,1,200795,1,0.5
NC_014408.1-8519323,150,2.34167,28890,280,1798710,1,0.996441
NC_014408.1-3381041,150,0.0416667,NA,1,1239,1,0.5
NC_014408.1-9710990,150,0.0583333,NA,6,1239,1,0.857143
NC_014408.1-4688885,150,0.991667,28890,118,1239,1,0.991597
NC_014408.1-7627794,150,0.0333333,NA,2,976,1,0.666667
NC_014408.1-4324812,150,0.225,28890,25,201174,1,0.961538
NC_014408.1-2589292,150,0.425,NA,30,1239,12,0.714286
NC_014408.1-6952599,150,0.0333333,NA,2,40117,1,0.666667
NC_014408.1-8219011,150,1.03333,28890,124,NA,0,1
NC_014408.1-6978681,150,2.15833,28890,258,1224,1,0.996139
NC_014408.1-1465605,150,0,NA,0,NA,0,0
NC_014408.1-8123145,150,0.0166667,NA,2,NA,0,1
NC_014408.1-2762447,150,0.133333,28890,15,201174,1,0.9375
NC_014408.1-6644294,150,0.0416667,NA,3,1224,2,0.6
NC_014408.1-556496,150,0.00833333,NA,1,NA,0,1
NC_014408.1-4133911,150,1.28333,28890,153,1224,1,0.993506
NC_014408.1-7745093,150,2.98333,28890,358,NA,0,1
NC_014408.1-4126812,150,0.35,28890,34,2582935,2,0.944444
NC_014408.1-1341039,150,0.0333333,NA,2,976,2,0.5
NC_014408.1-1306648,150,0.975,28890,115,1224,2,0.982906
NC_014408.1-10584367,150,0.391667,28890,43,1936272,1,0.977273
NC_014408.1-5496522,150,0.141667,28890,12,1224,3,0.8
NC_014408.1-4572599,150,0.025,NA,1,1224,1,0.5
NC_014408.1-7541667,150,0.0416667,NA,2,1619053,1,0.666667
NC_014408.1-9294881,150,0.125,28890,11,1239,2,0.846154
NC_014408.1-925318,150,0.0833333,28890,10,NA,0,1
NC_014408.1-1470379,150,0.0583333,NA,4,200795,1,0.8
NC_014408.1-8109221,150,0.0666667,NA,2,28890,2,0.5
NC_014408.1-9774222,150,0.141667,28890,17,NA,0,1
NC_014408.1-10267349,150,0.05,NA,4,1224,1,0.8
NC_014408.1-1501489,150,0.341667,28890,41,NA,0,1
NC_014408.1-5524966,150,0.108333,28890,12,976,1,0.923077
NC_014408.1-4441456,150,0.0583333,NA,7,NA,0,1
NC_014408.1-4265228,150,1.69167,28890,202,1239,1,0.995074
NC_014408.1-2379935,150,0.341667,28890,39,28889,1,0.975
NC_014408.1-18565,150,0.95,28890,113,1224,1,0.991228
NC_014408.1-10552701,150,0.0333333,NA,3,1224,1,0.75
NC_014408.1-10583455,150,0.116667,28890,14,NA,0,1
NC_014408.1-3143021,150,0.025,NA,1,1224,1,0.5
NC_014408.1-1954075,150,2.98333,28890,358,NA,0,1
NC_014408.1-4037344,150,0.075,28890,6,200795,1,0.857143
NC_014408.1-6332183,150,2.475,28890,297,NA,0,1
NC_014408.1-4251414,150,0.991667,28890,119,NA,0,1
NC_014408.1-3970634,150,0.441667,28890,38,1239,5,0.883721
NC_014408.1-5869659,150,0.408333,28890,46,1117,1,0.978723
NC_014408.1-8702231,150,0.0666667,28890,8,NA,0,1
NC_014408.1-2563379,150,0.00833333,NA,1,NA,0,1
NC_014408.1-5778251,150,2.43333,28890,291,1239,1,0.996575
NC_014408.1-1870858,150,0.0166667,NA,1,1224,1,0.5
NC_014408.1-9706136,150,1.28333,28890,152,1224,1,0.993464
NC_014408.1-9651639,150,0.225,28890,27,NA,0,1
NC_014408.1-5341197,150,0.025,NA,2,1239,1,0.666667
