Object_ID, Length, Assignment
NC_015865.1-8906392,150,28890
NC_015865.1-4181395,150,NA
NC_015865.1-11853088,150,28890
NC_015865.1-9021793,150,NA
NC_015865.1-6228600,150,28890
NC_015865.1-7939164,150,28890
NC_015865.1-3410257,150,28890
NC_015865.1-5966676,150,28890
NC_015865.1-3263474,150,28890
NC_015865.1-13236809,150,1224
NC_015865.1-9121386,150,28890
NC_015865.1-9229477,150,28890
NC_015865.1-2011321,150,28890
NC_015865.1-788889,150,NA
NC_015865.1-6566103,150,NA
NC_015865.1-254014,150,28890
NC_015865.1-3493335,150,28890
NC_015865.1-5275495,150,NA
NC_015865.1-13073022,150,NA
NC_015865.1-11925232,150,28890
NC_015865.1-12996460,150,NA
NC_015865.1-5490458,150,28890
NC_015865.1-4281311,150,NA
NC_015865.1-3998410,150,28890
NC_015865.1-13214759,150,28890
NC_015865.1-6383889,150,NA
NC_015865.1-7001992,150,NA
NC_015865.1-11030545,150,28890
NC_015865.1-5892716,150,28890
NC_015865.1-964093,150,28890
NC_015865.1-7200448,150,NA
NC_015865.1-10139089,150,NA
NC_015865.1-6836413,150,28890
NC_015865.1-5101044,150,28890
NC_015865.1-9463958,150,NA
NC_015865.1-10730263,150,28890
NC_015865.1-9490039,150,NA
NC_015865.1-229123,150,28890
NC_015865.1-1204280,150,NA
NC_015865.1-5274179,150,28890
NC_015865.1-9155675,150,28890
NC_015865.1-3068407,150,28890
NC_015865.1-6645524,150,28890
NC_015865.1-10256384,150,NA
NC_015865.1-6638426,150,28890
NC_015865.1-3852889,150,NA
NC_015865.1-3818499,150,NA
NC_015865.1-13095390,150,28890
NC_015865.1-8008014,150,NA
NC_015865.1-7084176,150,28890
NC_015865.1-10052971,150,28890
NC_015865.1-11806022,150,28890
NC_015865.1-3437200,150,NA
NC_015865.1-3982221,150,NA
NC_015865.1-10620482,150,NA
NC_015865.1-12285326,150,28890
NC_015865.1-1026972,150,NA
NC_015865.1-1793653,150,NA
NC_015865.1-8036455,150,28890
NC_015865.1-6953050,150,NA
NC_015865.1-6776837,150,28890
NC_015865.1-1436925,150,28890
NC_015865.1-2530534,150,28890
NC_015865.1-13063729,150,28890
NC_015865.1-13094478,150,28890
NC_015865.1-5654716,150,28890
NC_015865.1-4465873,150,NA
NC_015865.1-6548961,150,NA
NC_015865.1-8843595,150,28890
NC_015865.1-240349,150,NA
NC_015865.1-6482256,150,28890
NC_015865.1-8381113,150,NA
NC_015865.1-11213435,150,NA
NC_015865.1-5075133,150,28890
NC_015865.1-8289712,150,28890
NC_015865.1-4382663,150,NA
NC_015865.1-12217242,150,28890
NC_015865.1-12162750,150,28890
NC_015865.1-272169,150,28890
NC_015865.1-10217708,150,28890
NC_015865.1-9489669,150,28890
NC_015865.1-5434148,150,NA
NC_015865.1-5417419,150,28890
NC_015865.1-9901150,150,28890
NC_015865.1-6926539,150,NA
NC_015865.1-8630979,150,28890
NC_015865.1-5986071,150,28890
NC_015865.1-10410735,150,28890
NC_015865.1-13323276,150,28890
NC_015865.1-12556775,150,NA
NC_015865.1-3577503,150,28890
NC_015865.1-4678166,150,28890
NC_015865.1-325218,150,28890
NC_015865.1-98546,150,28890
NC_015865.1-8324453,150,NA
NC_015865.1-4051940,150,28890
NC_015865.1-8757887,150,28890
NC_015865.1-633539,150,NA
NC_015865.1-8122027,150,28890
NC_015865.1-3760747,150,28890
NC_015865.1-12884828,150,28890
NC_015865.1-7156153,150,NA
NC_015865.1-10782859,150,28890
NC_015865.1-4796291,150,28890
NC_015865.1-8008811,150,28890
NC_015865.1-9488475,150,NA
NC_015865.1-9525867,150,28890
NC_015865.1-10416766,150,28890
NC_015865.1-11137419,150,NA
NC_015865.1-2481658,150,NA
NC_015865.1-10583622,150,NA
NC_015865.1-9299159,150,28890
NC_015865.1-1661794,150,28890
NC_015865.1-5503471,150,NA
NC_015865.1-8214805,150,28890
NC_015865.1-4195325,150,NA
NC_015865.1-84474,150,NA
NC_015865.1-5225487,150,28890
NC_015865.1-11481965,150,28890
NC_015865.1-101399,150,28890
NC_015865.1-1599469,150,28890
NC_015865.1-810414,150,28890
NC_015865.1-9242700,150,28890
NC_015865.1-6007471,150,28890
NC_015865.1-3367624,150,28890
NC_015865.1-9930012,150,28890
NC_015865.1-309390,150,NA
NC_015865.1-838760,150,28890
NC_015865.1-10136738,150,28890
NC_015865.1-1139008,150,28890
NC_015865.1-12360668,150,NA
NC_015865.1-6571889,150,NA
NC_015865.1-9218501,150,28890
NC_015865.1-8278210,150,28890
NC_015865.1-12162161,150,28890
NC_015865.1-4667042,150,28890
NC_015865.1-2660658,150,28890
NC_015865.1-9099613,150,28890
NC_015865.1-3698331,150,NA
NC_015865.1-12127369,150,28890
NC_015865.1-913988,150,NA
NC_015865.1-12790012,150,28890
NC_015865.1-11974853,150,28890
NC_015865.1-2806658,150,28890
NC_015865.1-3469343,150,28890
NC_015865.1-10555135,150,28890
NC_015865.1-8670674,150,NA
NC_015865.1-4715758,150,28890
NC_015865.1-7685659,150,28890
NC_015865.1-12067544,150,28890
NC_015865.1-12118283,150,28890
NC_015865.1-13047836,150,28890
NC_015865.1-12903766,150,NA
NC_015865.1-13335037,150,28890
NC_015865.1-9490560,150,28890
NC_015865.1-3408260,150,28890
NC_015865.1-3376323,150,NA
NC_015865.1-7290408,150,28890
NC_015865.1-8391029,150,NA
NC_015865.1-7187245,150,28890
NC_015865.1-10064212,150,NA
NC_015865.1-12393566,150,28890
NC_015865.1-13056379,150,NA
NC_015865.1-2495084,150,NA
NC_015865.1-7800521,150,28890
NC_015865.1-6151934,150,28890
NC_015865.1-10498974,150,28890
NC_015865.1-2774123,150,28890
NC_015865.1-934484,150,28890
NC_015865.1-11171698,150,28890
NC_015865.1-7940736,150,28890
NC_015865.1-11389165,150,28890
NC_015865.1-8459043,150,28890
NC_015865.1-1324781,150,NA
NC_015865.1-1575216,150,28890
NC_015865.1-2460785,150,NA
NC_015865.1-7449021,150,28890
NC_015865.1-2569452,150,NA
NC_015865.1-10911687,150,NA
NC_015865.1-3960610,150,NA
NC_015865.1-4577310,150,NA
NC_015865.1-11274023,150,28890
NC_015865.1-3391673,150,NA
NC_015865.1-7138123,150,NA
NC_015865.1-1145797,150,28890
NC_015865.1-2840335,150,28890
NC_015865.1-2231128,150,28890
NC_015865.1-12288856,150,28890
NC_015865.1-1791922,150,28890
NC_015865.1-6962562,150,28890
NC_015865.1-4995084,150,NA
