Object_ID, Length, Assignment
BBCT01000003.1-139392,150,NA
BBCT01000008.1-841395,150,28889
BBCT01000001.1-619088,150,28889
BBCT01000003.1-254793,150,28889
BBCT01000006.1-824600,150,NA
BBCT01000004.1-323164,150,28889
BBCT01000008.1-70257,150,28889
BBCT01000006.1-562676,150,28889
BBCT01000009.1-807474,150,28889
BBCT01000014.1-127799,150,28889
BBCT01000016.1-205045,150,28889
BBCT01000003.1-462477,150,28889
BBCT01000010.1-402321,150,28889
BBCT01000012.1-483889,150,28889
BBCT01000005.1-83103,150,NA
BBCT01000013.1-497014,150,28889
BBCT01000008.1-153335,150,28889
BBCT01000007.1-911495,150,28889
BBCT01000001.1-1839022,150,28889
BBCT01000001.1-691232,150,28889
BBCT01000001.1-1762460,150,28889
BBCT01000006.1-86458,150,28889
BBCT01000008.1-941311,150,28889
BBCT01000008.1-658410,150,28889
BBCT01000001.1-1980759,150,28889
BBCT01000017.1-285215,150,28889
BBCT01000005.1-518992,150,28889
BBCT01000002.1-1065545,150,28889
BBCT01000006.1-488716,150,28889
BBCT01000011.1-8093,150,28889
BBCT01000005.1-717448,150,28889
BBCT01000002.1-174089,150,28889
BBCT01000014.1-193637,150,28889
BBCT01000007.1-737044,150,28889
BBCT01000003.1-696958,150,28889
BBCT01000014.1-267006,150,28889
BBCT01000003.1-723039,150,28889
BBCT01000013.1-139719,150,28889
BBCT01000015.1-4774,150,28889
BBCT01000007.1-910179,150,28889
BBCT01000003.1-388675,150,28889
BBCT01000009.1-612407,150,NA
BBCT01000005.1-162524,150,28889
BBCT01000002.1-291384,150,28889
BBCT01000005.1-155426,150,28889
BBCT01000008.1-512889,150,28889
BBCT01000008.1-478499,150,28889
BBCT01000001.1-1861390,150,28889
BBCT01000004.1-392014,150,28889
BBCT01000005.1-601176,150,28889
BBCT01000002.1-87971,150,NA
BBCT01000001.1-572022,150,28889
BBCT01000008.1-97200,150,28889
BBCT01000008.1-642221,150,28889
BBCT01000002.1-655482,150,28889
BBCT01000001.1-1051326,150,28889
BBCT01000011.1-70972,150,28889
BBCT01000013.1-59605,150,NA
BBCT01000004.1-420455,150,28889
BBCT01000005.1-470050,150,28889
BBCT01000018.1-187524,150,28889
BBCT01000011.1-480925,150,28889
BBCT01000021.1-64875,150,NA
BBCT01000015.1-349987,150,28889
BBCT01000001.1-1860478,150,28889
BBCT01000006.1-250716,150,28889
BBCT01000007.1-101873,150,NA
BBCT01000016.1-229686,150,28889
BBCT01000014.1-315492,150,28889
BBCT01000013.1-483349,150,NA
BBCT01000006.1-1078256,150,28889
BBCT01000004.1-765113,150,28889
BBCT01000002.1-1248435,150,28889
BBCT01000007.1-711133,150,28889
BBCT01000004.1-673712,150,28889
BBCT01000007.1-18663,150,28889
BBCT01000017.1-53432,150,28889
BBCT01000001.1-928750,150,28889
BBCT01000013.1-515169,150,28889
BBCT01000002.1-252708,150,NA
BBCT01000003.1-722669,150,28889
BBCT01000006.1-30148,150,NA
BBCT01000006.1-13419,150,28889
BBCT01000003.1-1134150,150,28889
BBCT01000005.1-443539,150,28889
BBCT01000004.1-1014979,150,28889
BBCT01000006.1-582071,150,28889
BBCT01000002.1-445735,150,28889
BBCT01000001.1-2089276,150,28889
BBCT01000001.1-1322775,150,28889
BBCT01000015.1-256219,150,28889
BBCT01000007.1-314166,150,28889
BBCT01000012.1-20218,150,28889
BBCT01000013.1-341546,150,28889
BBCT01000004.1-708453,150,28889
