Object_ID, Length, Assignment
LFEW01000016.1-55392,150,NA
LFEW01000016.1-57308,150,NA
LFEW01000005.1-198088,150,NA
LFEW01000015.1-28793,150,651137
LFEW01000013.1-402451,150,NA
LFEW01000022.1-1164,150,NA
LFEW01000005.1-290008,150,651137
LFEW01000015.1-141296,150,NA
LFEW01000028.1-191124,150,NA
LFEW01000001.1-96809,150,NA
LFEW01000015.1-128386,150,NA
LFEW01000014.1-94477,150,651137
LFEW01000013.1-118569,150,651137
LFEW01000009.1-9702,150,NA
LFEW01000029.1-84103,150,651137
LFEW01000014.1-64714,150,NA
LFEW01000012.1-334379,150,651137
LFEW01000027.1-57318,150,651137
LFEW01000002.1-197022,150,NA
LFEW01000005.1-270232,150,NA
LFEW01000002.1-120460,150,651137
LFEW01000005.1-20424,150,651137
LFEW01000001.1-103908,150,NA
LFEW01000024.1-233675,150,NA
LFEW01000001.1-74759,150,NA
LFEW01000014.1-40198,150,NA
LFEW01000028.1-239992,150,651137
LFEW01000008.1-40545,150,651137
LFEW01000019.1-258763,150,NA
LFEW01000005.1-567095,150,NA
LFEW01000026.1-90448,150,651137
LFEW01000012.1-287089,150,NA
LFEW01000028.1-74413,150,651137
LFEW01000002.1-259254,150,NA
LFEW01000013.1-165958,150,651137
LFEW01000010.1-141263,150,NA
LFEW01000013.1-192039,150,NA
LFEW01000003.1-179280,150,NA
LFEW01000010.1-45406,150,NA
LFEW01000028.1-31118,150,NA
LFEW01000014.1-20675,150,NA
LFEW01000029.1-12291,150,651137
LFEW01000029.1-163524,150,NA
LFEW01000012.1-404384,150,651137
LFEW01000029.1-156426,150,651137
LFEW01000013.1-41649,150,NA
LFEW01000019.1-385631,150,651137
LFEW01000002.1-219390,150,NA
LFEW01000022.1-70014,150,651137
LFEW01000027.1-41176,150,NA
LFEW01000012.1-200971,150,651137
LFEW01000005.1-151022,150,NA
LFEW01000017.1-6149,150,NA
LFEW01000002.1-261490,150,651137
LFEW01000010.1-31482,150,651137
LFEW01000005.1-630326,150,651137
