Object_ID, Length, Assignment
NZ_AVBF01000069.1-52874,150,1239
NZ_AVBF01000044.1-118421,150,1239
NZ_AVBF01000008.1-584088,150,1239
NZ_AVBF01000010.1-236793,150,1239
NZ_AVBF01000014.1-210600,150,1239
NZ_AVBF01000055.1-78147,150,1239
NZ_AVBF01000019.1-343257,150,1239
NZ_AVBF01000030.1-283676,150,1239
NZ_AVBF01000048.1-103267,150,1239
NZ_AVBF01000054.1-84094,150,1239
NZ_AVBF01000033.1-216983,150,1239
NZ_AVBF01000038.1-44648,150,1239
NZ_AVBF01000004.1-662321,150,1239
NZ_AVBF01000076.1-27592,150,1239
NZ_AVBF01000007.1-488464,150,1239
NZ_AVBF01000022.1-29014,150,1239
NZ_AVBF01000019.1-426335,150,1239
NZ_AVBF01000005.1-99173,150,1239
NZ_AVBF01000057.1-57650,150,1239
NZ_AVBF01000008.1-656232,150,1239
NZ_AVBF01000001.1-1067460,150,1239
NZ_AVBF01000003.1-815052,150,1239
NZ_AVBF01000005.1-344223,150,1239
NZ_AVBF01000017.1-57410,150,1239
NZ_AVBF01000001.1-1285759,150,1239
NZ_AVBF01000033.1-236667,150,1239
NZ_AVBF01000013.1-475992,150,1239
NZ_AVBF01000033.1-213153,150,1239
NZ_AVBF01000006.1-688325,150,1239
NZ_AVBF01000021.1-350093,150,1239
NZ_AVBF01000054.1-157523,150,1239
NZ_AVBF01000009.1-166089,150,1239
NZ_AVBF01000055.1-8540,150,1239
NZ_AVBF01000073.1-89834,150,1239
NZ_AVBF01000044.1-125329,150,1239
NZ_AVBF01000024.1-158006,150,1239
NZ_AVBF01000058.1-15432,150,1239
NZ_AVBF01000023.1-50719,150,1239
NZ_AVBF01000026.1-227774,150,1239
NZ_AVBF01000015.1-428179,150,1239
NZ_AVBF01000006.1-451082,150,1239
NZ_AVBF01000037.1-56605,150,1239
NZ_AVBF01000049.1-29872,150,1239
NZ_AVBF01000009.1-283384,150,1239
NZ_AVBF01000013.1-112426,150,1239
NZ_AVBF01000018.1-354889,150,1239
NZ_AVBF01000018.1-320499,150,1239
NZ_AVBF01000001.1-1166390,150,1239
NZ_AVBF01000011.1-90014,150,1239
NZ_AVBF01000012.1-24176,150,1239
NZ_AVBF01000059.1-103859,150,1239
NZ_AVBF01000008.1-537022,150,1239
NZ_AVBF01000063.1-99494,150,1239
NZ_AVBF01000068.1-6372,150,1239
NZ_AVBF01000044.1-153281,150,1239
NZ_AVBF01000001.1-356326,150,1239
NZ_AVBF01000029.1-14972,150,1239
NZ_AVBF01000003.1-313828,150,1239
NZ_AVBF01000011.1-118455,150,1239
NZ_AVBF01000013.1-427050,150,1239
NZ_AVBF01000028.1-197524,150,1239
NZ_AVBF01000047.1-147519,150,1239
NZ_AVBF01000007.1-635204,150,1239
NZ_AVBF01000038.1-100774,150,1239
NZ_AVBF01000001.1-1165478,150,1239
NZ_AVBF01000062.1-114716,150,1239
NZ_AVBF01000016.1-72873,150,1239
NZ_AVBF01000002.1-229334,150,1239
NZ_AVBF01000002.1-426505,150,1239
NZ_AVBF01000022.1-15349,150,1239
NZ_AVBF01000014.1-464256,150,1239
NZ_AVBF01000052.1-108074,150,1239
NZ_AVBF01000084.1-38435,150,1239
NZ_AVBF01000045.1-74067,150,1239
NZ_AVBF01000045.1-185992,150,1239
NZ_AVBF01000017.1-441663,150,1239
NZ_AVBF01000027.1-3432,150,1239
NZ_AVBF01000052.1-29580,150,1239
NZ_AVBF01000076.1-6712,150,1239
NZ_AVBF01000079.1-79813,150,1239
NZ_AVBF01000068.1-112950,150,1239
NZ_AVBF01000060.1-82699,150,1239
NZ_AVBF01000041.1-111419,150,1239
NZ_AVBF01000094.1-13150,150,1239
NZ_AVBF01000007.1-601017,150,1239
NZ_AVBF01000003.1-735653,150,1239
NZ_AVBF01000045.1-209797,150,1239
NZ_AVBF01000009.1-437735,150,1239
NZ_AVBF01000080.1-30368,150,1239
NZ_AVBF01000001.1-627775,150,1239
NZ_AVBF01000025.1-130219,150,1239
NZ_AVBF01000016.1-285166,150,1239
NZ_AVBF01000085.1-56823,150,1239
NZ_AVBF01000033.1-230246,150,1239
NZ_AVBF01000011.1-406453,150,1239
NZ_AVBF01000050.1-20557,150,1239
NZ_AVBF01000043.1-142400,150,1239
NZ_AVBF01000021.1-19539,150,1239
NZ_AVBF01000037.1-189131,150,1239
NZ_AVBF01000018.1-262747,150,1239
NZ_AVBF01000002.1-232967,150,1239
NZ_AVBF01000012.1-96153,150,1239
NZ_AVBF01000090.1-60859,150,1239
NZ_AVBF01000016.1-403291,150,1239
NZ_AVBF01000011.1-90811,150,1239
NZ_AVBF01000118.1-17475,150,1239
NZ_AVBF01000099.1-25867,150,1239
NZ_AVBF01000009.1-443766,150,1239
NZ_AVBF01000088.1-53419,150,1239
NZ_AVBF01000020.1-266658,150,1239
NZ_AVBF01000093.1-37622,150,1239
NZ_AVBF01000010.1-514159,150,1239
NZ_AVBF01000004.1-312794,150,1239
NZ_AVBF01000025.1-137036,150,1239
NZ_AVBF01000011.1-296805,150,1239
NZ_AVBF01000017.1-254325,150,1239
NZ_AVBF01000023.1-238474,150,1239
NZ_AVBF01000015.1-379487,150,1239
NZ_AVBF01000002.1-912411,150,1239
NZ_AVBF01000005.1-584496,150,1239
NZ_AVBF01000004.1-250469,150,1239
NZ_AVBF01000021.1-196414,150,1239
NZ_AVBF01000061.1-142921,150,1239
NZ_AVBF01000030.1-324471,150,1239
NZ_AVBF01000051.1-102796,150,1239
NZ_AVBF01000002.1-373333,150,1239
NZ_AVBF01000022.1-84390,150,1239
NZ_AVBF01000021.1-224760,150,1239
NZ_AVBF01000073.1-94473,150,1239
NZ_AVBF01000042.1-95376,150,1239
NZ_AVBF01000001.1-431668,150,1239
NZ_AVBF01000013.1-45889,150,1239
NZ_AVBF01000007.1-37205,150,1239
NZ_AVBF01000011.1-360210,150,1239
NZ_AVBF01000001.1-233161,150,1239
NZ_AVBF01000016.1-274042,150,1239
NZ_AVBF01000035.1-23658,150,1239
NZ_AVBF01000081.1-59660,150,1239
NZ_AVBF01000003.1-86187,150,1239
NZ_AVBF01000034.1-89720,150,1239
NZ_AVBF01000046.1-50145,150,1239
NZ_AVBF01000001.1-861012,150,1239
NZ_AVBF01000003.1-938316,150,1239
NZ_AVBF01000053.1-42887,150,1239
NZ_AVBF01000028.1-16741,150,1239
NZ_AVBF01000093.1-9135,150,1239
NZ_AVBF01000006.1-505639,150,1239
NZ_AVBF01000026.1-290123,150,1239
NZ_AVBF01000122.1-15659,150,1239
NZ_AVBF01000028.1-333466,150,1239
NZ_AVBF01000005.1-525070,150,1239
NZ_AVBF01000001.1-1118836,150,1239
NZ_AVBF01000001.1-974766,150,1239
NZ_AVBF01000001.1-1406037,150,1239
NZ_AVBF01000068.1-113187,150,1239
NZ_AVBF01000049.1-31457,150,1239
NZ_AVBF01000086.1-80838,150,1239
NZ_AVBF01000023.1-136619,150,1239
NZ_AVBF01000026.1-108559,150,1239
NZ_AVBF01000038.1-251497,150,1239
NZ_AVBF01000006.1-521751,150,1239
NZ_AVBF01000032.1-159814,150,1239
NZ_AVBF01000007.1-521063,150,1239
NZ_AVBF01000036.1-80904,150,1239
NZ_AVBF01000112.1-11521,150,1239
NZ_AVBF01000014.1-133934,150,1239
NZ_AVBF01000002.1-793079,150,1239
NZ_AVBF01000028.1-209453,150,1239
NZ_AVBF01000037.1-5249,150,1239
NZ_AVBF01000003.1-980380,150,1239
NZ_AVBF01000038.1-7239,150,1239
NZ_AVBF01000036.1-133650,150,1239
NZ_AVBF01000107.1-18043,150,1239
NZ_AVBF01000029.1-312781,150,1239
NZ_AVBF01000002.1-280935,150,1239
NZ_AVBF01000020.1-245785,150,1239
NZ_AVBF01000003.1-964563,150,1239
NZ_AVBF01000020.1-354452,150,1239
NZ_AVBF01000089.1-9687,150,1239
NZ_AVBF01000039.1-55074,150,1239
NZ_AVBF01000016.1-184310,150,1239
NZ_AVBF01000008.1-5023,150,1239
NZ_AVBF01000028.1-2190,150,1239
NZ_AVBF01000037.1-213245,150,1239
NZ_AVBF01000047.1-123056,150,1239
NZ_AVBF01000042.1-205231,150,1239
NZ_AVBF01000086.1-66346,150,1239
NZ_AVBF01000001.1-359856,150,1239
NZ_AVBF01000004.1-442922,150,1239
NZ_AVBF01000026.1-158071,150,1239
NZ_AVBF01000053.1-11788,150,1239
NZ_AVBF01000071.1-106369,150,1239
NZ_AVBF01000006.1-331845,150,1239
NZ_AVBF01000030.1-195460,150,1239
NZ_AVBF01000099.1-46390,150,1239
NZ_AVBF01000028.1-289763,150,1239
NZ_AVBF01000012.1-282040,150,1239
NZ_AVBF01000002.1-894126,150,1239
NZ_AVBF01000087.1-86229,150,1239
NZ_AVBF01000065.1-11728,150,1239
NZ_AVBF01000022.1-156978,150,1239
NZ_AVBF01000091.1-55343,150,1239
NZ_AVBF01000004.1-228657,150,1239
NZ_AVBF01000028.1-130375,150,1239
NZ_AVBF01000020.1-406629,150,1239
NZ_AVBF01000037.1-221466,150,1239
NZ_AVBF01000021.1-273401,150,1239
NZ_AVBF01000022.1-269847,150,1239
NZ_AVBF01000039.1-76696,150,1239
NZ_AVBF01000044.1-117722,150,1239
NZ_AVBF01000063.1-81445,150,1239
NZ_AVBF01000030.1-141303,150,1239
NZ_AVBF01000074.1-82693,150,1239
NZ_AVBF01000025.1-210902,150,1239
NZ_AVBF01000014.1-42859,150,1239
NZ_AVBF01000018.1-412846,150,1239
NZ_AVBF01000039.1-154211,150,1239
NZ_AVBF01000035.1-275178,150,1239
NZ_AVBF01000029.1-120792,150,1239
NZ_AVBF01000046.1-49379,150,1239
NZ_AVBF01000004.1-708253,150,1239
NZ_AVBF01000050.1-94641,150,1239
NZ_AVBF01000086.1-78739,150,1239
NZ_AVBF01000003.1-94269,150,1239
NZ_AVBF01000004.1-497682,150,1239
NZ_AVBF01000003.1-188633,150,1239
NZ_AVBF01000073.1-95701,150,1239
NZ_AVBF01000035.1-102619,150,1239
NZ_AVBF01000110.1-17974,150,1239
NZ_AVBF01000062.1-109512,150,1239
NZ_AVBF01000013.1-361688,150,1239
NZ_AVBF01000045.1-169974,150,1239
NZ_AVBF01000013.1-24297,150,1239
NZ_AVBF01000019.1-282136,150,1239
NZ_AVBF01000001.1-1119364,150,1239
NZ_AVBF01000046.1-134376,150,1239
NZ_AVBF01000015.1-121473,150,1239
NZ_AVBF01000057.1-153049,150,1239
NZ_AVBF01000069.1-9371,150,1239
NZ_AVBF01000051.1-117026,150,1239
NZ_AVBF01000020.1-136698,150,1239
NZ_AVBF01000025.1-235962,150,1239
NZ_AVBF01000067.1-5255,150,1239
NZ_AVBF01000016.1-362501,150,1239
NZ_AVBF01000081.1-5714,150,1239
NZ_AVBF01000103.1-8517,150,1239
NZ_AVBF01000064.1-91431,150,1239
NZ_AVBF01000038.1-45217,150,1239
NZ_AVBF01000041.1-161151,150,1239
NZ_AVBF01000005.1-271100,150,1239
NZ_AVBF01000009.1-362512,150,1239
NZ_AVBF01000014.1-450229,150,1239
NZ_AVBF01000002.1-496294,150,1239
NZ_AVBF01000027.1-330756,150,1239
NZ_AVBF01000003.1-724717,150,1239
NZ_AVBF01000046.1-149544,150,1239
NZ_AVBF01000003.1-568578,150,1239
NZ_AVBF01000001.1-679221,150,1239
NZ_AVBF01000105.1-10144,150,1239
NZ_AVBF01000056.1-54508,150,1239
NZ_AVBF01000049.1-49076,150,1239
NZ_AVBF01000090.1-80970,150,1239
NZ_AVBF01000090.1-64255,150,1239
NZ_AVBF01000114.1-22558,150,1239
NZ_AVBF01000092.1-86552,150,1239
NZ_AVBF01000046.1-147948,150,1239
NZ_AVBF01000118.1-25443,150,1239
NZ_AVBF01000041.1-74917,150,1239
NZ_AVBF01000054.1-67181,150,1239
NZ_AVBF01000096.1-18041,150,1239
NZ_AVBF01000049.1-133496,150,1239
NZ_AVBF01000048.1-72829,150,1239
NZ_AVBF01000109.1-20810,150,1239
NZ_AVBF01000045.1-28992,150,1239
NZ_AVBF01000101.1-50601,150,1239
NZ_AVBF01000066.1-51199,150,1239
NZ_AVBF01000032.1-288532,150,1239
NZ_AVBF01000042.1-33219,150,1239
NZ_AVBF01000002.1-192873,150,1239
NZ_AVBF01000008.1-594704,150,1239
NZ_AVBF01000001.1-1478720,150,1239
NZ_AVBF01000062.1-98187,150,1239
NZ_AVBF01000018.1-246399,150,1239
NZ_AVBF01000054.1-18081,150,1239
NZ_AVBF01000034.1-62886,150,1239
NZ_AVBF01000016.1-117118,150,1239
NZ_AVBF01000029.1-270535,150,1239
NZ_AVBF01000005.1-322886,150,1239
NZ_AVBF01000079.1-94406,150,1239
NZ_AVBF01000021.1-79903,150,1239
NZ_AVBF01000054.1-96030,150,1239
NZ_AVBF01000007.1-367059,150,1239
NZ_AVBF01000040.1-68619,150,1239
NZ_AVBF01000030.1-169315,150,1239
NZ_AVBF01000083.1-21854,150,1239
NZ_AVBF01000001.1-1078302,150,1239
NZ_AVBF01000021.1-110391,150,1239
NZ_AVBF01000007.1-261176,150,1239
NZ_AVBF01000003.1-740971,150,1239
NZ_AVBF01000010.1-53532,150,1239
NZ_AVBF01000021.1-10160,150,1239
NZ_AVBF01000009.1-362067,150,1239
NZ_AVBF01000001.1-393350,150,1239
NZ_AVBF01000055.1-101861,150,1239
NZ_AVBF01000017.1-280476,150,1239
NZ_AVBF01000020.1-215422,150,1239
NZ_AVBF01000069.1-80564,150,1239
NZ_AVBF01000013.1-276017,150,1239
NZ_AVBF01000080.1-36292,150,1239
NZ_AVBF01000003.1-909670,150,1239
NZ_AVBF01000038.1-240749,150,1239
NZ_AVBF01000005.1-641400,150,1239
NZ_AVBF01000030.1-68138,150,1239
NZ_AVBF01000033.1-152441,150,1239
NZ_AVBF01000056.1-129347,150,1239
NZ_AVBF01000007.1-554601,150,1239
NZ_AVBF01000013.1-405473,150,1239
NZ_AVBF01000111.1-23755,150,1239
NZ_AVBF01000068.1-58433,150,1239
NZ_AVBF01000032.1-146196,150,1239
NZ_AVBF01000002.1-739382,150,1239
NZ_AVBF01000013.1-372931,150,1239
NZ_AVBF01000008.1-222740,150,1239
NZ_AVBF01000024.1-123753,150,1239
NZ_AVBF01000041.1-13089,150,1239
NZ_AVBF01000117.1-12106,150,1239
NZ_AVBF01000005.1-536315,150,1239
NZ_AVBF01000096.1-18135,150,1239
NZ_AVBF01000037.1-57875,150,1239
NZ_AVBF01000023.1-298560,150,1239
NZ_AVBF01000017.1-309552,150,1239
NZ_AVBF01000002.1-266673,150,1239
NZ_AVBF01000023.1-199938,150,1239
NZ_AVBF01000086.1-30926,150,1239
NZ_AVBF01000014.1-358605,150,1239
NZ_AVBF01000005.1-545621,150,1239
NZ_AVBF01000024.1-147964,150,1239
NZ_AVBF01000001.1-1170777,150,1239
NZ_AVBF01000002.1-494863,150,1239
NZ_AVBF01000049.1-51382,150,1239
