Object_ID, Length, Assignment
NZ_ABZV01000018.1-9981,150,976
NZ_ABZV01000001.1-1532894,150,976
NZ_ABZV01000030.1-126683,150,976
NZ_ABZV01000018.1-125382,150,976
NZ_ABZV01000012.1-324938,150,976
NZ_ABZV01000015.1-418709,150,976
NZ_ABZV01000008.1-791484,150,976
NZ_ABZV01000012.1-63014,150,976
NZ_ABZV01000001.1-1106421,150,976
NZ_ABZV01000005.1-131026,150,976
NZ_ABZV01000002.1-952210,150,976
NZ_ABZV01000001.1-1575875,150,976
NZ_ABZV01000007.1-426548,150,976
NZ_ABZV01000006.1-243116,150,976
NZ_ABZV01000013.1-95441,150,976
NZ_ABZV01000005.1-889241,150,976
NZ_ABZV01000008.1-874562,150,976
NZ_ABZV01000003.1-406265,150,976
NZ_ABZV01000044.1-32747,150,976
NZ_ABZV01000031.1-46865,150,976
NZ_ABZV01000043.1-4185,150,976
NZ_ABZV01000001.1-404279,150,976
NZ_ABZV01000009.1-632538,150,976
NZ_ABZV01000009.1-349637,150,976
NZ_ABZV01000048.1-19484,150,976
NZ_ABZV01000002.1-971894,150,976
NZ_ABZV01000014.1-5330,150,976
NZ_ABZV01000002.1-948380,150,976
NZ_ABZV01000011.1-568054,150,976
NZ_ABZV01000006.1-418320,150,976
NZ_ABZV01000001.1-28439,150,976
NZ_ABZV01000021.1-248678,150,976
NZ_ABZV01000005.1-196864,150,976
NZ_ABZV01000003.1-317210,150,976
NZ_ABZV01000019.1-221547,150,976
NZ_ABZV01000005.1-270233,150,976
NZ_ABZV01000019.1-247628,150,976
NZ_ABZV01000005.1-531946,150,976
NZ_ABZV01000004.1-923001,150,976
NZ_ABZV01000010.1-753512,150,976
NZ_ABZV01000018.1-259264,150,976
NZ_ABZV01000001.1-1851832,150,976
NZ_ABZV01000001.1-99619,150,976
NZ_ABZV01000022.1-108437,150,976
NZ_ABZV01000013.1-167764,150,976
NZ_ABZV01000009.1-204116,150,976
NZ_ABZV01000009.1-169726,150,976
NZ_ABZV01000045.1-15115,150,976
NZ_ABZV01000015.1-487591,150,976
NZ_ABZV01000014.1-87514,150,976
NZ_ABZV01000021.1-162560,150,976
NZ_ABZV01000030.1-79617,150,976
NZ_ABZV01000001.1-499233,150,976
NZ_ABZV01000009.1-333448,150,976
NZ_ABZV01000024.1-12077,150,976
NZ_ABZV01000034.1-15051,150,976
NZ_ABZV01000006.1-481199,150,976
NZ_ABZV01000005.1-451832,150,976
NZ_ABZV01000015.1-516043,150,976
NZ_ABZV01000013.1-482388,150,976
NZ_ABZV01000004.1-203751,150,976
NZ_ABZV01000006.1-891152,150,976
NZ_ABZV01000003.1-795102,150,976
NZ_ABZV01000001.1-1632001,150,976
NZ_ABZV01000045.1-14203,150,976
NZ_ABZV01000011.1-330054,150,976
NZ_ABZV01000009.1-817100,150,976
NZ_ABZV01000003.1-181561,150,976
NZ_ABZV01000003.1-378732,150,976
NZ_ABZV01000005.1-875576,150,976
NZ_ABZV01000013.1-11594,150,976
NZ_ABZV01000016.1-336702,150,976
NZ_ABZV01000027.1-18030,150,976
NZ_ABZV01000001.1-1142552,150,976
NZ_ABZV01000016.1-245301,150,976
NZ_ABZV01000009.1-733890,150,976
NZ_ABZV01000004.1-350659,150,976
NZ_ABZV01000033.1-11449,150,976
NZ_ABZV01000005.1-907396,150,976
NZ_ABZV01000022.1-69605,150,976
NZ_ABZV01000019.1-247258,150,976
NZ_ABZV01000003.1-326860,150,976
NZ_ABZV01000011.1-92757,150,976
NZ_ABZV01000021.1-10739,150,976
NZ_ABZV01000013.1-455877,150,976
NZ_ABZV01000001.1-324880,150,976
NZ_ABZV01000012.1-82409,150,976
NZ_ABZV01000023.1-29330,150,976
NZ_ABZV01000053.1-5042,150,976
NZ_ABZV01000036.1-82500,150,976
NZ_ABZV01000004.1-1174446,150,976
NZ_ABZV01000010.1-157409,150,976
NZ_ABZV01000005.1-960445,150,976
NZ_ABZV01000002.1-965473,150,976
NZ_ABZV01000016.1-280042,150,976
NZ_ABZV01000009.1-403167,150,976
NZ_ABZV01000001.1-729627,150,976
NZ_ABZV01000006.1-87766,150,976
NZ_ABZV01000002.1-73358,150,976
NZ_ABZV01000009.1-111974,150,976
NZ_ABZV01000003.1-185194,150,976
NZ_ABZV01000014.1-159491,150,976
NZ_ABZV01000024.1-174454,150,976
NZ_ABZV01000010.1-275547,150,976
NZ_ABZV01000015.1-488388,150,976
NZ_ABZV01000019.1-246064,150,976
NZ_ABZV01000019.1-283456,150,976
NZ_ABZV01000023.1-35361,150,976
NZ_ABZV01000026.1-125014,150,976
NZ_ABZV01000007.1-896885,150,976
NZ_ABZV01000023.1-202217,150,976
NZ_ABZV01000019.1-56748,150,976
NZ_ABZV01000007.1-77021,150,976
NZ_ABZV01000004.1-1181263,150,976
NZ_ABZV01000016.1-170394,150,976
NZ_ABZV01000009.1-546552,150,976
NZ_ABZV01000005.1-719701,150,976
NZ_ABZV01000010.1-704808,150,976
NZ_ABZV01000003.1-864638,150,976
NZ_ABZV01000003.1-737881,150,976
NZ_ABZV01000007.1-14696,150,976
NZ_ABZV01000006.1-264641,150,976
NZ_ABZV01000019.1-289,150,976
NZ_ABZV01000012.1-103809,150,976
NZ_ABZV01000008.1-748851,150,976
NZ_ABZV01000003.1-325560,150,976
NZ_ABZV01000005.1-944617,150,976
NZ_ABZV01000006.1-292987,150,976
NZ_ABZV01000002.1-1396092,150,976
NZ_ABZV01000001.1-902603,150,976
NZ_ABZV01000034.1-90393,150,976
NZ_ABZV01000013.1-101227,150,976
NZ_ABZV01000005.1-207028,150,976
NZ_ABZV01000016.1-233799,150,976
NZ_ABZV01000033.1-10860,150,976
NZ_ABZV01000010.1-146285,150,976
NZ_ABZV01000008.1-41885,150,976
NZ_ABZV01000003.1-175353,150,976
NZ_ABZV01000009.1-49558,150,976
NZ_ABZV01000002.1-523947,150,976
NZ_ABZV01000001.1-66744,150,976
NZ_ABZV01000039.1-50737,150,976
NZ_ABZV01000001.1-527543,150,976
NZ_ABZV01000008.1-187885,150,976
NZ_ABZV01000004.1-22968,150,976
NZ_ABZV01000023.1-173730,150,976
NZ_ABZV01000005.1-404118,150,976
NZ_ABZV01000004.1-985350,150,976
NZ_ABZV01000015.1-165083,150,976
NZ_ABZV01000004.1-339693,150,976
NZ_ABZV01000003.1-1098681,150,976
NZ_ABZV01000044.1-7561,150,976
NZ_ABZV01000041.1-29491,150,976
NZ_ABZV01000053.1-16803,150,976
NZ_ABZV01000019.1-248149,150,976
NZ_ABZV01000008.1-789487,150,976
NZ_ABZV01000008.1-757550,150,976
NZ_ABZV01000005.1-617846,150,976
NZ_ABZV01000004.1-803786,150,976
NZ_ABZV01000001.1-1782724,150,976
NZ_ABZV01000021.1-173801,150,976
NZ_ABZV01000002.1-1197041,150,976
NZ_ABZV01000044.1-16104,150,976
NZ_ABZV01000002.1-231131,150,976
NZ_ABZV01000015.1-280005,150,976
NZ_ABZV01000012.1-248272,150,976
NZ_ABZV01000003.1-745306,150,976
NZ_ABZV01000004.1-215680,150,976
NZ_ABZV01000001.1-1800476,150,976
NZ_ABZV01000001.1-569607,150,976
NZ_ABZV01000001.1-1538466,150,976
NZ_ABZV01000002.1-283877,150,976
NZ_ABZV01000016.1-414632,150,976
NZ_ABZV01000006.1-779008,150,976
NZ_ABZV01000003.1-233162,150,976
NZ_ABZV01000007.1-876012,150,976
NZ_ABZV01000001.1-553790,150,976
NZ_ABZV01000007.1-984679,150,976
NZ_ABZV01000025.1-101282,150,976
NZ_ABZV01000001.1-1333301,150,976
NZ_ABZV01000010.1-56543,150,976
NZ_ABZV01000027.1-78618,150,976
NZ_ABZV01000004.1-8417,150,976
NZ_ABZV01000002.1-97472,150,976
NZ_ABZV01000004.1-584726,150,976
NZ_ABZV01000001.1-1012458,150,976
NZ_ABZV01000007.1-646355,150,976
NZ_ABZV01000034.1-18581,150,976
NZ_ABZV01000007.1-207149,150,976
NZ_ABZV01000004.1-853298,150,976
NZ_ABZV01000010.1-474377,150,976
NZ_ABZV01000002.1-98489,150,976
NZ_ABZV01000021.1-99523,150,976
NZ_ABZV01000011.1-553798,150,976
NZ_ABZV01000019.1-303979,150,976
NZ_ABZV01000004.1-295990,150,976
NZ_ABZV01000014.1-345378,150,976
NZ_ABZV01000003.1-846353,150,976
NZ_ABZV01000026.1-65824,150,976
NZ_ABZV01000009.1-229999,150,976
NZ_ABZV01000005.1-1017205,150,976
NZ_ABZV01000024.1-79938,150,976
NZ_ABZV01000006.1-1031884,150,976
NZ_ABZV01000004.1-136602,150,976
NZ_ABZV01000008.1-2856,150,976
NZ_ABZV01000002.1-105693,150,976
NZ_ABZV01000006.1-341628,150,976
NZ_ABZV01000005.1-1130074,150,976
NZ_ABZV01000001.1-1354923,150,976
NZ_ABZV01000002.1-120307,150,976
NZ_ABZV01000018.1-129644,150,976
NZ_ABZV01000011.1-499641,150,976
NZ_ABZV01000006.1-975463,150,976
NZ_ABZV01000004.1-1255129,150,976
NZ_ABZV01000012.1-157197,150,976
NZ_ABZV01000009.1-262073,150,976
NZ_ABZV01000001.1-1432438,150,976
NZ_ABZV01000008.1-293405,150,976
NZ_ABZV01000006.1-587019,150,976
NZ_ABZV01000003.1-666112,150,976
NZ_ABZV01000007.1-472480,150,976
NZ_ABZV01000001.1-1884706,150,976
NZ_ABZV01000008.1-193744,150,976
NZ_ABZV01000045.1-28293,150,976
NZ_ABZV01000007.1-261909,150,976
NZ_ABZV01000001.1-959287,150,976
NZ_ABZV01000002.1-1221995,150,976
NZ_ABZV01000008.1-120846,150,976
NZ_ABZV01000015.1-327480,150,976
NZ_ABZV01000011.1-324850,150,976
NZ_ABZV01000013.1-417026,150,976
NZ_ABZV01000003.1-121140,150,976
NZ_ABZV01000013.1-79635,150,976
NZ_ABZV01000008.1-730363,150,976
NZ_ABZV01000044.1-8089,150,976
NZ_ABZV01000010.1-362165,150,976
NZ_ABZV01000010.1-446765,150,976
NZ_ABZV01000011.1-159803,150,976
NZ_ABZV01000004.1-949795,150,976
NZ_ABZV01000003.1-1290460,150,976
NZ_ABZV01000007.1-766925,150,976
NZ_ABZV01000004.1-1280189,150,976
NZ_ABZV01000029.1-128466,150,976
NZ_ABZV01000010.1-234752,150,976
NZ_ABZV01000002.1-312426,150,976
NZ_ABZV01000017.1-108106,150,976
NZ_ABZV01000008.1-402658,150,976
NZ_ABZV01000001.1-1576444,150,976
NZ_ABZV01000011.1-142489,150,976
NZ_ABZV01000001.1-733860,150,976
NZ_ABZV01000022.1-187912,150,976
NZ_ABZV01000012.1-564567,150,976
NZ_ABZV01000003.1-448521,150,976
NZ_ABZV01000004.1-677983,150,976
NZ_ABZV01000001.1-313944,150,976
NZ_ABZV01000008.1-410387,150,976
NZ_ABZV01000001.1-157805,150,976
NZ_ABZV01000037.1-38946,150,976
NZ_ABZV01000017.1-167733,150,976
NZ_ABZV01000015.1-444827,150,976
NZ_ABZV01000015.1-453247,150,976
NZ_ABZV01000024.1-194565,150,976
NZ_ABZV01000024.1-177850,150,976
NZ_ABZV01000015.1-257033,150,976
NZ_ABZV01000025.1-88147,150,976
NZ_ABZV01000018.1-161773,150,976
NZ_ABZV01000019.1-254032,150,976
NZ_ABZV01000011.1-56255,150,976
NZ_ABZV01000008.1-869846,150,976
NZ_ABZV01000020.1-155630,150,976
NZ_ABZV01000012.1-419124,150,976
NZ_ABZV01000006.1-875877,150,976
NZ_ABZV01000019.1-206399,150,976
NZ_ABZV01000047.1-14687,150,976
NZ_ABZV01000017.1-268190,150,976
NZ_ABZV01000002.1-728963,150,976
NZ_ABZV01000002.1-1325759,150,976
NZ_ABZV01000001.1-840446,150,976
NZ_ABZV01000003.1-145100,150,976
NZ_ABZV01000030.1-137299,150,976
NZ_ABZV01000065.1-2720,150,976
NZ_ABZV01000011.1-313525,150,976
NZ_ABZV01000009.1-95626,150,976
NZ_ABZV01000015.1-248301,150,976
NZ_ABZV01000002.1-497113,150,976
NZ_ABZV01000009.1-861345,150,976
NZ_ABZV01000006.1-736762,150,976
NZ_ABZV01000013.1-95220,150,976
NZ_ABZV01000014.1-338212,150,976
NZ_ABZV01000006.1-148130,150,976
NZ_ABZV01000016.1-352017,150,976
