Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
NZ_BBBY01000005.1-535392,150,0.0583333,NA,5,1224,1,0.833333
NZ_BBBY01000016.1-52395,150,0.0166667,NA,1,1239,1,0.5
NZ_BBBY01000002.1-723088,150,0.0416667,NA,1,28889,1,0.5
NZ_BBBY01000005.1-650793,150,0.0416667,NA,4,976,1,0.8
NZ_BBBY01000010.1-275600,150,0.0666667,NA,4,976,3,0.571429
NZ_BBBY01000006.1-156164,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000020.1-189257,150,0.0583333,NA,2,1239,2,0.5
NZ_BBBY01000010.1-13676,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000020.1-42474,150,0.0166667,NA,1,1224,1,0.5
NZ_BBBY01000076.1-8799,150,0.1,28889,10,1224,1,0.909091
NZ_BBBY01000130.1-3045,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000004.1-10477,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000029.1-17321,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000045.1-26889,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000009.1-270103,150,0.025,NA,2,976,1,0.666667
NZ_BBBY01000055.1-20014,150,0.0166667,NA,1,201174,1,0.5
NZ_BBBY01000019.1-68335,150,0.341667,28889,31,28890,6,0.837838
NZ_BBBY01000013.1-288495,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000001.1-907022,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000002.1-795232,150,0.0166667,NA,1,1239,1,0.5
NZ_BBBY01000001.1-830460,150,0.0166667,NA,1,976,1,0.5
NZ_BBBY01000012.1-193458,150,0.0333333,NA,2,976,2,0.5
NZ_BBBY01000016.1-152311,150,0.158333,NA,5,1239,4,0.555556
NZ_BBBY01000017.1-116410,150,0.025,NA,2,1224,1,0.666667
NZ_BBBY01000001.1-1048759,150,0.05,NA,2,976,2,0.5
NZ_BBBY01000009.1-87889,150,0.0166667,NA,2,NA,0,1
NZ_BBBY01000008.1-341992,150,0,NA,0,NA,0,0
NZ_BBBY01000003.1-859545,150,0.0166667,NA,1,1224,1,0.5
NZ_BBBY01000011.1-281716,150,0.0583333,NA,3,1239,2,0.6
NZ_BBBY01000042.1-16093,150,0.1,NA,4,28890,3,0.571429
NZ_BBBY01000008.1-540448,150,0.05,NA,2,976,2,0.5
NZ_BBBY01000004.1-920089,150,0.05,NA,3,1224,2,0.6
NZ_BBBY01000074.1-22637,150,0.0666667,NA,5,976,2,0.714286
NZ_BBBY01000013.1-114044,150,0,NA,0,NA,0,0
NZ_BBBY01000004.1-244958,150,0.0333333,NA,1,976,1,0.5
NZ_BBBY01000071.1-9006,150,0.383333,28889,33,1239,5,0.868421
NZ_BBBY01000004.1-271039,150,0.0333333,NA,2,28890,1,0.666667
NZ_BBBY01000064.1-33719,150,0.025,NA,2,976,1,0.666667
NZ_BBBY01000113.1-7774,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000013.1-287179,150,0.0166667,NA,1,1224,1,0.5
NZ_BBBY01000005.1-784675,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000021.1-25407,150,0.05,NA,2,976,2,0.5
NZ_BBBY01000009.1-349524,150,0.0166667,NA,2,NA,0,1
NZ_BBBY01000003.1-85384,150,0.0583333,NA,6,651137,1,0.857143
NZ_BBBY01000009.1-342426,150,0.025,NA,1,1224,1,0.5
NZ_BBBY01000018.1-208889,150,0.0333333,NA,2,203691,1,0.666667
NZ_BBBY01000018.1-174499,150,0.05,NA,4,1239,1,0.8
NZ_BBBY01000001.1-929390,150,0,NA,0,NA,0,0
NZ_BBBY01000006.1-225014,150,0.0666667,28889,6,201174,1,0.857143
NZ_BBBY01000008.1-424176,150,0.0416667,NA,3,28889,1,0.75
NZ_BBBY01000004.1-833971,150,0.0416667,NA,2,203682,1,0.666667
NZ_BBBY01000002.1-676022,150,0.075,NA,3,976,3,0.5
NZ_BBBY01000019.1-12200,150,0.15,28889,11,1239,3,0.785714
NZ_BBBY01000017.1-100221,150,0,NA,0,NA,0,0
NZ_BBBY01000003.1-449482,150,0.0166667,NA,1,1239,1,0.5
NZ_BBBY01000001.1-119326,150,0.0666667,28889,5,28890,1,0.833333
NZ_BBBY01000041.1-16972,150,0.0166667,NA,1,1239,1,0.5
NZ_BBBY01000066.1-26605,150,0.0166667,NA,2,NA,0,1
NZ_BBBY01000006.1-253455,150,0,NA,0,NA,0,0
NZ_BBBY01000008.1-293050,150,0.0166667,NA,1,1224,1,0.5
NZ_BBBY01000069.1-19463,150,0.1,28889,9,1224,2,0.818182
NZ_BBBY01000036.1-75925,150,2.95,28889,354,NA,0,1
NZ_BBBY01000025.1-63534,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000084.1-17987,150,0.0416667,NA,3,976,1,0.75
NZ_BBBY01000001.1-928478,150,0.0416667,NA,2,976,2,0.5
NZ_BBBY01000011.1-43716,150,0.133333,28889,16,NA,0,1
NZ_BBBY01000015.1-73873,150,0.0166667,NA,1,1239,1,0.5
NZ_BBBY01000126.1-3686,150,0.0166667,NA,1,1224,1,0.5
NZ_BBBY01000070.1-26492,150,0.116667,28889,13,1224,1,0.928571
NZ_BBBY01000055.1-6349,150,0.0416667,NA,3,201174,1,0.75
NZ_BBBY01000009.1-186256,150,0,NA,0,NA,0,0
NZ_BBBY01000005.1-10113,150,0.025,NA,2,1224,1,0.666667
NZ_BBBY01000002.1-83435,150,0.025,NA,1,201174,1,0.5
NZ_BBBY01000013.1-88133,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000006.1-506712,150,0.0166667,NA,1,1117,1,0.5
NZ_BBBY01000016.1-253663,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000062.1-24178,150,0.0416667,NA,2,976,2,0.5
NZ_BBBY01000002.1-1032750,150,0.05,NA,4,976,2,0.666667
NZ_BBBY01000055.1-38169,150,0.1,28889,10,1117,1,0.909091
NZ_BBBY01000003.1-46708,150,0.0166667,NA,2,NA,0,1
NZ_BBBY01000004.1-270669,150,0.0166667,NA,1,200918,1,0.5
NZ_BBBY01000012.1-137148,150,0.291667,NA,16,976,7,0.695652
NZ_BBBY01000012.1-120419,150,0.0166667,NA,1,1239,1,0.5
NZ_BBBY01000004.1-682150,150,2.6,28889,309,1817903,1,0.996774
NZ_BBBY01000008.1-266539,150,0,NA,0,NA,0,0
NZ_BBBY01000005.1-259979,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000010.1-33071,150,0.0333333,NA,3,976,1,0.75
NZ_BBBY01000003.1-239735,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000001.1-1157276,150,0.025,NA,1,651137,1,0.5
NZ_BBBY01000001.1-390775,150,0.166667,1239,11,28889,3,0.785714
NZ_BBBY01000089.1-4219,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000015.1-286166,150,0.0416667,NA,2,1239,2,0.5
NZ_BBBY01000054.1-42218,150,0.0166667,NA,1,976,1,0.5
NZ_BBBY01000059.1-38546,150,0.425,28889,50,1239,1,0.980392
NZ_BBBY01000006.1-541453,150,0.0416667,NA,3,976,1,0.75
NZ_BBBY01000017.1-169940,150,0,NA,0,NA,0,0
NZ_BBBY01000063.1-36025,150,0.0166667,NA,2,NA,0,1
NZ_BBBY01000048.1-42539,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000006.1-339027,150,0.0166667,NA,1,1239,1,0.5
NZ_BBBY01000018.1-116747,150,0.1,NA,5,976,3,0.625
NZ_BBBY01000001.1-718828,150,0.116667,NA,4,1239,4,0.5
NZ_BBBY01000008.1-496153,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000003.1-611859,150,0.0166667,NA,2,NA,0,1
NZ_BBBY01000014.1-116291,150,0.0416667,NA,2,1224,1,0.666667
NZ_BBBY01000006.1-225811,150,0.05,NA,2,1224,2,0.5
NZ_BBBY01000004.1-269475,150,0.0333333,NA,1,976,1,0.5
NZ_BBBY01000004.1-306867,150,0.0333333,NA,1,1239,1,0.5
NZ_BBBY01000003.1-245766,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000002.1-7419,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000025.1-14658,150,0.025,NA,1,28889,1,0.5
NZ_BBBY01000003.1-412622,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000004.1-80159,150,0.0166667,NA,1,1130266,1,0.5
NZ_BBBY01000033.1-48794,150,0.025,NA,2,976,1,0.666667
NZ_BBBY01000089.1-11036,150,0,NA,0,NA,0,0
NZ_BBBY01000006.1-431805,150,0.108333,28889,10,1224,2,0.833333
NZ_BBBY01000016.1-66325,150,0,NA,0,NA,0,0
NZ_BBBY01000059.1-24474,150,2.38333,28889,283,1752729,1,0.996479
NZ_BBBY01000013.1-238487,150,0,NA,0,NA,0,0
NZ_BBBY01000063.1-21777,150,0.025,NA,2,976,1,0.666667
NZ_BBBY01000058.1-399,150,0.0166667,NA,1,28890,1,0.5
NZ_BBBY01000034.1-75469,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000045.1-48414,150,0.0416667,NA,2,28889,1,0.666667
NZ_BBBY01000004.1-23700,150,2.725,28889,327,NA,0,1
NZ_BBBY01000010.1-54471,150,0.0416667,NA,4,201174,1,0.8
NZ_BBBY01000020.1-146624,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000004.1-711012,150,0.0916667,NA,4,1224,3,0.571429
NZ_BBBY01000054.1-26390,150,0.116667,1239,8,1224,2,0.8
NZ_BBBY01000044.1-14760,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000004.1-917738,150,0.00833333,NA,1,NA,0,1
NZ_BBBY01000040.1-63008,150,0.0166667,NA,2,NA,0,1
NZ_BBBY01000001.1-194668,150,0.0166667,NA,1,1134404,1,0.5
NZ_BBBY01000009.1-275889,150,0.0666667,28889,7,976,1,0.875
