Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
LFEY01000017.1-432392,150,0.583333,651137,68,976,1,0.985507
LFEY01000029.1-279475,150,0.133333,NA,5,976,3,0.625
LFEY01000005.1-177088,150,0.908333,651137,108,976,1,0.990826
LFEY01000016.1-45793,150,0.025,NA,1,1239,1,0.5
LFEY01000028.1-259600,150,0.0583333,NA,3,976,2,0.6
LFEY01000021.1-335164,150,0.166667,651137,15,1224,4,0.789474
LFEY01000005.1-269008,150,0.975,651137,113,1224,2,0.982609
LFEY01000029.1-318676,150,0.408333,651137,41,1239,4,0.911111
LFEY01000026.1-330124,150,0.05,NA,2,651137,2,0.5
LFEY01000001.1-105809,150,0.116667,651137,10,1239,2,0.833333
LFEY01000016.1-145386,150,0.0666667,1239,3,1224,1,0.75
LFEY01000015.1-104477,150,0.116667,NA,4,1239,3,0.571429
LFEY01000014.1-139569,150,0.45,651137,51,201174,1,0.980769
LFEY01000008.1-132702,150,0.208333,651137,18,1239,3,0.857143
LFEY01000027.1-273103,150,0.291667,651137,31,28889,1,0.96875
LFEY01000015.1-74714,150,1.45833,651137,172,1239,1,0.99422
LFEY01000011.1-49379,150,0.533333,651137,61,1239,2,0.968254
LFEY01000024.1-53318,150,0.425,651137,45,976,2,0.957447
LFEY01000002.1-217022,150,0.541667,651137,61,1224,3,0.953125
LFEY01000005.1-249232,150,0.483333,651137,56,1239,2,0.965517
LFEY01000002.1-140460,150,0.391667,651137,41,1239,2,0.953488
LFEY01000031.1-209458,150,0.0916667,NA,4,1239,3,0.571429
LFEY01000001.1-112908,150,1.13333,651137,126,28890,6,0.954545
LFEY01000021.1-144675,150,0.425,651137,49,1117,1,0.98
LFEY01000001.1-83759,150,0.916667,651137,107,1239,2,0.981651
LFEY01000027.1-90889,150,0.233333,651137,23,1117,2,0.92
LFEY01000025.1-38992,150,0.408333,651137,46,203682,1,0.978723
LFEY01000007.1-187545,150,0.158333,651137,15,1224,3,0.833333
LFEY01000029.1-244716,150,0.0666667,NA,2,1239,2,0.5
LFEY01000005.1-546095,150,0.708333,651137,79,1239,3,0.963415
LFEY01000024.1-153448,150,1.60833,651137,186,1117,2,0.989362
LFEY01000011.1-2089,150,0.15,651137,15,1239,3,0.833333
LFEY01000026.1-213413,150,0.383333,651137,43,1224,2,0.955556
LFEY01000001.1-4254,150,0.416667,651137,49,1239,1,0.98
LFEY01000014.1-186958,150,0.433333,651137,45,976,3,0.9375
LFEY01000008.1-73263,150,0.258333,651137,25,1239,2,0.925926
LFEY01000014.1-213039,150,0.375,651137,40,203691,1,0.97561
LFEY01000003.1-206280,150,0.0916667,1239,8,1090,1,0.888889
LFEY01000009.1-156406,150,1.03333,651137,111,1239,5,0.956897
LFEY01000026.1-170118,150,0.725,651137,83,976,1,0.988095
LFEY01000015.1-30675,150,0.125,651137,13,1239,1,0.928571
LFEY01000027.1-201291,150,0.375,651137,44,203691,1,0.977778
LFEY01000026.1-22524,150,1.10833,651137,129,1239,2,0.984733
LFEY01000011.1-119384,150,0.325,651137,31,1239,5,0.861111
LFEY01000026.1-15426,150,0.966667,651137,107,1239,4,0.963964
LFEY01000014.1-62649,150,0.1,NA,3,1239,3,0.5
LFEY01000028.1-140657,150,0.183333,651137,22,NA,0,1
LFEY01000002.1-239390,150,0.0583333,NA,6,1239,1,0.857143
LFEY01000021.1-404014,150,0.075,NA,5,1239,3,0.625
LFEY01000024.1-37176,150,0.366667,651137,38,1239,2,0.95
LFEY01000012.1-84971,150,0.375,651137,36,1117,3,0.923077
LFEY01000005.1-130022,150,1.16667,651137,130,1239,5,0.962963
LFEY01000017.1-266149,150,0.225,651137,26,1239,1,0.962963
LFEY01000001.1-6490,150,0.0916667,NA,6,1239,3,0.666667
LFEY01000009.1-142482,150,0.1,NA,4,1224,4,0.5
LFEY01000005.1-609326,150,0.666667,651137,77,1224,2,0.974684
LFEY01000003.1-189403,150,0.0666667,NA,3,1239,2,0.6
LFEY01000007.1-366484,150,0.45,651137,51,1224,2,0.962264
LFEY01000021.1-432455,150,0.25,651137,18,1239,3,0.857143
LFEY01000026.1-330050,150,1.04167,651137,121,1239,2,0.98374
LFEY01000026.1-153837,150,0.225,651137,25,1224,2,0.925926
LFEY01000014.1-100427,150,0.283333,651137,24,976,5,0.827586
LFEY01000003.1-235758,150,0.0416667,NA,1,1239,1,0.5
LFEY01000002.1-207729,150,0.183333,651137,10,1239,3,0.769231
LFEY01000002.1-238478,150,0.8,651137,91,1239,2,0.978495
LFEY01000029.1-6716,150,0.383333,651137,38,1239,4,0.904762
LFEY01000016.1-98212,150,0.0583333,NA,5,1936272,1,0.833333
LFEY01000027.1-255961,150,0.075,NA,5,1239,2,0.714286
LFEY01000017.1-369595,150,0.0916667,NA,4,1239,3,0.571429
LFEY01000026.1-140023,150,0.5,651137,45,1224,4,0.918367
LFEY01000027.1-189256,150,0.333333,651137,38,976,1,0.974359
LFEY01000018.1-52113,150,0.9,651137,107,1239,1,0.990741
LFEY01000007.1-370435,150,0.983333,651137,117,1224,1,0.991525
LFEY01000018.1-86190,150,0.35,651137,32,976,4,0.888889
LFEY01000019.1-99712,150,0.25,651137,22,1239,4,0.846154
LFEY01000005.1-30753,150,0.375,651137,44,32066,1,0.977778
LFEY01000005.1-541242,150,0.366667,651137,33,1224,4,0.891892
LFEY01000005.1-486750,150,0.266667,651137,28,28890,2,0.933333
LFEY01000021.1-248702,150,0.275,651137,24,1117,1,0.96
LFEY01000011.1-80708,150,1.80833,651137,216,1224,1,0.995392
