Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
NZ_LZDN01000003.1-1165142,150,2.89167,1224,346,200930,1,0.997118
NZ_LZDN01000012.1-371440,150,2.925,1224,351,NA,0,1
NZ_LZDN01000001.1-2147700,150,2.95833,1224,355,NA,0,1
NZ_LZDN01000002.1-44543,150,2.925,1224,350,1239,1,0.997151
NZ_LZDN01000006.1-100645,150,2.7,1224,324,NA,0,1
NZ_LZDN01000003.1-197914,150,2.425,1224,291,NA,0,1
NZ_LZDN01000013.1-471302,150,3,1224,360,NA,0,1
NZ_LZDN01000007.1-509721,150,2.99167,1224,358,201174,1,0.997214
NZ_LZDN01000013.1-324519,150,2.45833,1224,295,NA,0,1
NZ_LZDN01000043.1-689120,150,2.94167,1224,353,NA,0,1
NZ_LZDN01000043.1-70430,150,2.95833,1224,355,NA,0,1
NZ_LZDN01000002.1-252227,150,2.95,1224,354,NA,0,1
NZ_LZDN01000023.1-13928,150,2.91667,1224,348,32066,1,0.997135
NZ_LZDN01000039.1-170496,150,2.975,1224,356,1239,1,0.997199
NZ_LZDN01000006.1-438148,150,2.99167,1224,359,NA,0,1
NZ_LZDN01000040.1-432621,150,2.96667,1224,356,NA,0,1
NZ_LZDN01000013.1-554380,150,2.98333,1224,358,NA,0,1
NZ_LZDN01000009.1-437540,150,2.91667,1224,350,NA,0,1
NZ_LZDN01000001.1-3368711,150,2.98333,1224,358,NA,0,1
NZ_LZDN01000001.1-2219906,150,3,1224,360,NA,0,1
NZ_LZDN01000001.1-3292088,150,2.23333,1224,268,NA,0,1
NZ_LZDN01000007.1-33503,150,2.99167,1224,359,NA,0,1
NZ_LZDN01000012.1-471356,150,2.41667,1224,289,976,1,0.996552
NZ_LZDN01000012.1-188455,150,2.88333,1224,345,976,1,0.99711
NZ_LZDN01000001.1-3510597,150,2.95,1224,354,NA,0,1
NZ_LZDN01000006.1-255934,150,2.975,1224,357,NA,0,1
NZ_LZDN01000005.1-52037,150,2.625,1224,311,976,3,0.990446
NZ_LZDN01000001.1-1324452,150,2.46667,1224,294,1117,1,0.99661
NZ_LZDN01000007.1-435761,150,2.95,1224,351,976,2,0.994334
NZ_LZDN01000039.1-345700,150,2.98333,1224,357,1134404,1,0.997207
NZ_LZDN01000004.1-88871,150,2.44167,1224,292,201174,1,0.996587
NZ_LZDN01000001.1-432214,150,2.99167,1224,359,NA,0,1
NZ_LZDN01000043.1-755061,150,2.91667,1224,349,1752722,1,0.997143
NZ_LZDN01000009.1-263089,150,2.46667,1224,295,976,1,0.996622
NZ_LZDN01000002.1-486708,150,2.975,1224,357,NA,0,1
NZ_LZDN01000043.1-828548,150,2.98333,1224,357,201174,1,0.997207
NZ_LZDN01000002.1-512789,150,2.43333,1224,292,NA,0,1
NZ_LZDN01000040.1-75326,150,2.99167,1224,359,NA,0,1
