Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
LURS01000040.1-4392,150,2.55833,28890,307,NA,0,1
LURS01000095.1-65475,150,2.05833,28890,246,1239,1,0.995951
LURS01000125.1-171088,150,2.98333,28890,358,NA,0,1
LURS01000004.1-12793,150,2.03333,28890,244,NA,0,1
LURS01000089.1-48600,150,2.4,28890,288,NA,0,1
LURS01000056.1-47164,150,0.05,NA,4,28890,1,0.8
LURS01000124.1-14008,150,2.925,28890,351,NA,0,1
LURS01000094.1-33676,150,2.64167,28890,317,NA,0,1
LURS01000079.1-26124,150,2.98333,28890,358,NA,0,1
LURS01000100.1-18809,150,0.0166667,NA,1,976,1,0.5
LURS01000038.1-58386,150,2.99167,28890,359,NA,0,1
LURS01000037.1-13477,150,0.0166667,NA,1,1239,1,0.5
LURS01000031.1-29569,150,3,28890,360,NA,0,1
LURS01000141.1-33702,150,2.98333,28890,357,976,1,0.997207
LURS01000083.1-10103,150,1.36667,28890,164,NA,0,1
LURS01000038.1-136714,150,2.45,28890,294,NA,0,1
LURS01000018.1-21379,150,2.98333,28890,358,NA,0,1
LURS01000075.1-43318,150,2.24167,28890,269,NA,0,1
LURS01000102.1-22,150,2.30833,28890,271,201174,4,0.985455
LURS01000125.1-243232,150,2.99167,28890,359,NA,0,1
LURS01000104.1-3460,150,2.21667,28890,265,1239,1,0.996241
LURS01000126.1-16424,150,2.93333,28890,352,NA,0,1
LURS01000100.1-25908,150,0.0333333,NA,2,1224,2,0.5
LURS01000060.1-38675,150,2.78333,28890,333,976,1,0.997006
LURS01000101.1-92759,150,0,NA,0,NA,0,0
LURS01000085.1-43889,150,2.425,28890,289,201174,2,0.993127
LURS01000078.1-29992,150,2.43333,28890,292,NA,0,1
LURS01000136.1-56545,150,2.95833,28890,355,NA,0,1
LURS01000095.1-30716,150,0.0333333,NA,2,201174,1,0.666667
LURS01000117.1-28095,150,3,28890,360,NA,0,1
LURS01000074.1-87448,150,0.05,NA,4,201174,1,0.8
LURS01000002.1-69089,150,2.55833,28890,307,NA,0,1
LURS01000080.1-11413,150,0.0333333,NA,1,1224,1,0.5
LURS01000101.1-13254,150,0.0416667,NA,2,1224,2,0.5
LURS01000031.1-76958,150,2.46667,28890,296,NA,0,1
LURS01000142.1-15263,150,2.98333,28890,356,201174,1,0.997199
LURS01000031.1-103039,150,2.99167,28890,359,NA,0,1
LURS01000107.1-26280,150,0.00833333,NA,1,NA,0,1
LURS01000144.1-10406,150,2.725,28890,327,NA,0,1
LURS01000081.1-13118,150,1.55,28890,185,1239,1,0.994624
LURS01000038.1-92675,150,2.09167,28890,250,1224,1,0.996016
LURS01000084.1-95291,150,0,NA,0,NA,0,0
LURS01000082.1-66524,150,2.98333,28890,357,1239,1,0.997207
LURS01000154.1-6384,150,0.025,NA,1,1224,1,0.5
LURS01000082.1-59426,150,2.98333,28890,358,NA,0,1
LURS01000033.1-17649,150,0.2,28890,22,203691,1,0.956522
LURS01000090.1-7657,150,2.44167,28890,292,1224,1,0.996587
LURS01000102.1-22390,150,2.39167,28890,287,NA,0,1
LURS01000054.1-19014,150,2.99167,28890,359,NA,0,1
LURS01000075.1-27176,150,3,28890,360,NA,0,1
LURS01000020.1-18971,150,2.99167,28890,359,NA,0,1
