Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
NC_017954.1-4540392,150,0.025,NA,1,1224,1,0.5
NC_017954.1-1561475,150,0.0333333,NA,3,1224,1,0.75
NC_017954.1-7487088,150,0.025,NA,1,1239,1,0.5
NC_017954.1-4655793,150,0.0833333,201174,6,1224,2,0.75
NC_017954.1-1862600,150,0.0916667,28889,9,1224,2,0.818182
NC_017954.1-3573164,150,0,NA,0,NA,0,0
NC_017954.1-7579008,150,0.175,28889,18,1224,3,0.857143
NC_017954.1-1600676,150,0.0416667,NA,3,1224,2,0.6
NC_017954.1-2587124,150,0.116667,NA,7,201174,4,0.636364
NC_017954.1-8870809,150,0.025,NA,2,1224,1,0.666667
NC_017954.1-4755386,150,0.0333333,NA,3,1224,1,0.75
NC_017954.1-4863477,150,0,NA,0,NA,0,0
NC_017954.1-5050569,150,0,NA,0,NA,0,0
NC_017954.1-6423702,150,0.0166667,NA,1,1224,1,0.5
NC_017954.1-2200103,150,0.025,NA,2,1224,1,0.666667
NC_017954.1-4833714,150,0.0416667,NA,2,976,2,0.5
NC_017954.1-5820379,150,0.025,NA,1,1224,1,0.5
NC_017954.1-909495,150,0.00833333,NA,1,NA,0,1
NC_017954.1-8707022,150,0.0333333,NA,3,201174,1,0.75
NC_017954.1-7559232,150,0.00833333,NA,1,NA,0,1
NC_017954.1-8630460,150,0.00833333,NA,1,NA,0,1
NC_017954.1-1124458,150,0.00833333,NA,1,NA,0,1
NC_017954.1-8877908,150,0.0666667,201174,7,1239,1,0.875
NC_017954.1-3382675,150,0.0166667,NA,1,976,1,0.5
NC_017954.1-8848759,150,0.0166667,NA,1,976,1,0.5
NC_017954.1-2017889,150,0.05,NA,3,142182,1,0.75
NC_017954.1-2635992,150,0,NA,0,NA,0,0
NC_017954.1-6664545,150,0.0333333,NA,4,NA,0,1
NC_017954.1-1526716,150,0.1,NA,8,201174,3,0.727273
NC_017954.1-7856095,150,0.0666667,201174,7,28890,1,0.875
NC_017954.1-2834448,150,0.0333333,NA,2,1239,1,0.666667
NC_017954.1-5773089,150,0.0416667,NA,3,28890,1,0.75
NC_017954.1-2470413,150,0.0166667,NA,1,976,1,0.5
NC_017954.1-735044,150,0.0166667,NA,1,1224,1,0.5
NC_017954.1-5097958,150,0.025,NA,2,1752731,1,0.666667
NC_017954.1-6364263,150,0.0916667,201174,8,1224,2,0.8
NC_017954.1-5124039,150,0.00833333,NA,1,NA,0,1
NC_017954.1-8429280,150,0.0166667,NA,1,1239,1,0.5
NC_017954.1-6268406,150,0.00833333,NA,1,NA,0,1
NC_017954.1-908179,150,0,NA,0,NA,0,0
NC_017954.1-4789675,150,0.0166667,NA,1,1224,1,0.5
NC_017954.1-2128291,150,0.0166667,NA,1,201174,1,0.5
NC_017954.1-2279524,150,0.0916667,NA,5,1224,2,0.714286
NC_017954.1-5890384,150,0.0416667,NA,4,976,1,0.8
NC_017954.1-2272426,150,0.00833333,NA,1,NA,0,1
NC_017954.1-414364,150,0,NA,0,NA,0,0
NC_017954.1-1743657,150,0.0166667,NA,1,1239,1,0.5
NC_017954.1-8729390,150,0,NA,0,NA,0,0
NC_017954.1-3642014,150,0.0166667,NA,1,1239,1,0.5
NC_017954.1-2718176,150,0.00833333,NA,1,NA,0,1
NC_017954.1-5686971,150,0.0166667,NA,1,1239,1,0.5
NC_017954.1-7440022,150,0.0166667,NA,1,1224,1,0.5
NC_017954.1-4374149,150,0,NA,0,NA,0,0
NC_017954.1-8771490,150,0.0166667,NA,1,201174,1,0.5
NC_017954.1-6254482,150,0.05,NA,4,200918,1,0.8
NC_017954.1-7919326,150,0.0583333,NA,4,201174,3,0.571429
NC_017954.1-8412403,150,0.025,NA,2,201174,1,0.666667
NC_017954.1-6843484,150,0.0166667,NA,1,1224,1,0.5
NC_017954.1-3670455,150,0.00833333,NA,1,NA,0,1
NC_017954.1-2587050,150,0.0666667,NA,4,1224,2,0.666667
NC_017954.1-2410837,150,0.025,NA,1,201174,1,0.5
NC_017954.1-525702,150,0,NA,0,NA,0,0
NC_017954.1-8458758,150,0.0916667,NA,5,201174,2,0.714286
NC_017954.1-8697729,150,0.025,NA,2,1224,1,0.666667
NC_017954.1-8728478,150,0.0166667,NA,1,201174,1,0.5
NC_017954.1-1288716,150,0.0333333,NA,2,1224,2,0.5
NC_017954.1-99873,150,0,NA,0,NA,0,0
NC_017954.1-2182961,150,0.00833333,NA,1,NA,0,1
NC_017954.1-4477595,150,0.0166667,NA,1,201174,1,0.5
NC_017954.1-2397023,150,0.0166667,NA,1,1379697,1,0.5
NC_017954.1-2116256,150,0.00833333,NA,1,NA,0,1
NC_017954.1-4015113,150,0,NA,0,NA,0,0
NC_017954.1-6847435,150,0,NA,0,NA,0,0
NC_017954.1-709133,150,0.025,NA,2,28890,1,0.666667
NC_017954.1-3923712,150,0.05,NA,3,1239,1,0.75
NC_017954.1-16663,150,0.0666667,NA,4,1224,4,0.5
NC_017954.1-7851242,150,0.00833333,NA,1,NA,0,1
NC_017954.1-7796750,150,0.00833333,NA,1,NA,0,1
NC_017954.1-3486702,150,0.1,NA,5,1224,3,0.625
NC_017954.1-5851708,150,0.025,NA,1,1224,1,0.5
NC_017954.1-5123669,150,0,NA,0,NA,0,0
NC_017954.1-1068148,150,0.0833333,NA,4,201174,4,0.5
NC_017954.1-1051419,150,0.0666667,1224,4,203682,1,0.8
NC_017954.1-5535150,150,0.0166667,NA,1,976,1,0.5
NC_017954.1-2560539,150,0.00833333,NA,1,NA,0,1
NC_017954.1-4264979,150,0.191667,NA,8,1224,3,0.727273
NC_017954.1-1620071,150,0.183333,NA,11,1224,7,0.611111
NC_017954.1-6044735,150,0.00833333,NA,1,NA,0,1
NC_017954.1-8957276,150,0.025,NA,1,28890,1,0.5
