Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
NC_016070.1-7774392,150,1.03333,28889,116,201174,4,0.966667
NC_016070.1-3049395,150,0,NA,0,NA,0,0
NC_016070.1-10721088,150,0.00833333,NA,1,NA,0,1
NC_016070.1-7889793,150,0.05,NA,5,1224,1,0.833333
NC_016070.1-5096600,150,0.0166667,NA,2,NA,0,1
NC_016070.1-6807164,150,0.05,NA,3,200795,1,0.75
NC_016070.1-2278257,150,0.2,NA,12,1224,5,0.705882
NC_016070.1-4834676,150,0.0166667,NA,1,1224,1,0.5
NC_016070.1-2131474,150,0.0166667,NA,1,1224,1,0.5
NC_016070.1-12104809,150,0.025,NA,1,1224,1,0.5
NC_016070.1-7989386,150,0.275,28889,33,NA,0,1
NC_016070.1-8097477,150,0,NA,0,NA,0,0
NC_016070.1-879321,150,0.0833333,28889,6,28890,2,0.75
NC_016070.1-934516,150,0.0166667,NA,1,1117,1,0.5
NC_016070.1-5434103,150,0.95,28889,113,1224,1,0.991228
NC_016070.1-8067714,150,0.0833333,NA,5,28889,4,0.555556
NC_016070.1-2361335,150,0.0583333,NA,4,203682,1,0.8
NC_016070.1-4143495,150,0.00833333,NA,1,NA,0,1
NC_016070.1-11941022,150,0.00833333,NA,1,NA,0,1
NC_016070.1-10793232,150,0.0666667,28889,8,NA,0,1
NC_016070.1-11864460,150,0,NA,0,NA,0,0
NC_016070.1-4358458,150,0.025,NA,2,28889,1,0.666667
NC_016070.1-3149311,150,0.0166667,NA,1,1224,1,0.5
NC_016070.1-2866410,150,0,NA,0,NA,0,0
NC_016070.1-12082759,150,0.00833333,NA,1,NA,0,1
NC_016070.1-5251889,150,0.0416667,NA,2,1239,1,0.666667
NC_016070.1-5869992,150,0,NA,0,NA,0,0
NC_016070.1-9898545,150,2.25,28889,263,201174,6,0.977695
NC_016070.1-4760716,150,0.0333333,NA,3,1224,1,0.75
NC_016070.1-11090095,150,0.0166667,NA,1,1224,1,0.5
NC_016070.1-6068448,150,0.00833333,NA,1,NA,0,1
NC_016070.1-9007089,150,0.0333333,NA,2,1224,2,0.5
NC_016070.1-5704413,150,0.00833333,NA,1,NA,0,1
NC_016070.1-3969044,150,0.00833333,NA,1,NA,0,1
NC_016070.1-8331958,150,0.0333333,NA,2,201174,2,0.5
NC_016070.1-9598263,150,0.0166667,NA,1,201174,1,0.5
NC_016070.1-8358039,150,0.0416667,NA,3,2582935,1,0.75
NC_016070.1-2845448,150,0.05,NA,5,1224,1,0.833333
NC_016070.1-72280,150,0.0166667,NA,1,203691,1,0.5
NC_016070.1-4142179,150,0.0416667,NA,3,201174,1,0.75
NC_016070.1-8023675,150,0.0166667,NA,1,1224,1,0.5
NC_016070.1-1936407,150,0.0416667,NA,2,32066,1,0.666667
NC_016070.1-5513524,150,0.141667,NA,10,1224,5,0.666667
NC_016070.1-9124384,150,0.0333333,NA,3,28889,1,0.75
NC_016070.1-5506426,150,0.0166667,NA,1,976,1,0.5
NC_016070.1-2720889,150,0,NA,0,NA,0,0
NC_016070.1-2686499,150,0.116667,NA,4,1224,3,0.571429
NC_016070.1-11963390,150,0.05,NA,5,976,1,0.833333
NC_016070.1-6876014,150,0.0166667,NA,2,NA,0,1
NC_016070.1-5952176,150,0.0583333,NA,5,28890,1,0.833333
NC_016070.1-8920971,150,0.0166667,NA,2,NA,0,1
NC_016070.1-10674022,150,0.35,NA,26,201174,9,0.742857
NC_016070.1-2305200,150,0.216667,28889,26,NA,0,1
NC_016070.1-2850221,150,0.0416667,NA,2,1224,1,0.666667
NC_016070.1-9488482,150,0.025,NA,1,28889,1,0.5
NC_016070.1-11153326,150,0.0666667,28889,8,NA,0,1
NC_016070.1-11646403,150,0.00833333,NA,1,NA,0,1
NC_016070.1-661653,150,0.00833333,NA,1,NA,0,1
NC_016070.1-6904455,150,1.13333,28889,129,201174,3,0.977273
NC_016070.1-5821050,150,0.0333333,NA,2,1224,1,0.666667
NC_016070.1-5644837,150,0.025,NA,2,1224,1,0.666667
NC_016070.1-304925,150,0.516667,28889,57,1224,3,0.95
NC_016070.1-1398534,150,0.025,NA,1,1239,1,0.5
NC_016070.1-11931729,150,0.0333333,NA,2,1224,1,0.666667
NC_016070.1-11962478,150,0.1,NA,3,1224,2,0.6
NC_016070.1-4522716,150,1.05,28889,125,1224,1,0.992063
NC_016070.1-3333873,150,0.05,NA,3,201174,2,0.6
NC_016070.1-5416961,150,0.141667,28889,14,201174,2,0.875
NC_016070.1-7711595,150,0.025,NA,2,1239,1,0.666667
NC_016070.1-5631023,150,0.00833333,NA,1,NA,0,1
NC_016070.1-5350256,150,0.025,NA,1,57723,1,0.5
NC_016070.1-7249113,150,0.00833333,NA,1,NA,0,1
NC_016070.1-10081435,150,0.00833333,NA,1,NA,0,1
NC_016070.1-3943133,150,0.0416667,NA,4,1224,1,0.8
NC_016070.1-7157712,150,0.433333,28889,39,201174,6,0.866667
NC_016070.1-3250663,150,0.108333,28889,13,NA,0,1
NC_016070.1-11085242,150,0.0916667,NA,6,1224,4,0.6
NC_016070.1-11030750,150,0.0583333,NA,4,201174,2,0.666667
NC_016070.1-6720702,150,0.00833333,NA,1,NA,0,1
NC_016070.1-9085708,150,0.0166667,NA,1,1239,1,0.5
NC_016070.1-8357669,150,0.05,NA,4,1239,1,0.8
NC_016070.1-4302148,150,0.00833333,NA,1,NA,0,1
NC_016070.1-4285419,150,0.0166667,NA,2,NA,0,1
NC_016070.1-8769150,150,0.025,NA,2,40117,1,0.666667
NC_016070.1-5794539,150,0.0166667,NA,2,NA,0,1
NC_016070.1-7498979,150,0.0416667,NA,2,203682,1,0.666667
NC_016070.1-4854071,150,0.391667,28889,43,1224,3,0.934783
NC_016070.1-9278735,150,0.0333333,NA,2,976,1,0.666667
NC_016070.1-12191276,150,0.0166667,NA,1,201174,1,0.5
NC_016070.1-11424775,150,0.025,NA,2,1239,1,0.666667
NC_016070.1-2445503,150,0.133333,NA,10,201174,4,0.714286
NC_016070.1-3546166,150,0.0166667,NA,1,57723,1,0.5
NC_016070.1-8405586,150,0.0333333,NA,2,28890,1,0.666667
NC_016070.1-8477881,150,0,NA,0,NA,0,0
NC_016070.1-7192453,150,0.0333333,NA,2,976,1,0.666667
NC_016070.1-2919940,150,0.175,NA,10,1239,5,0.666667
NC_016070.1-7625887,150,0.025,NA,3,NA,0,1
NC_016070.1-11923813,150,0.0166667,NA,1,1134404,1,0.5
NC_016070.1-6990027,150,0.125,NA,5,201174,4,0.555556
NC_016070.1-2628747,150,0.00833333,NA,1,NA,0,1
NC_016070.1-11752828,150,0.0333333,NA,2,976,1,0.666667
NC_016070.1-6024153,150,0.0583333,NA,5,201174,1,0.833333
NC_016070.1-9650859,150,0.00833333,NA,1,NA,0,1
NC_016070.1-3664291,150,0.00833333,NA,1,NA,0,1
NC_016070.1-6876811,150,0.025,NA,1,976,1,0.5
NC_016070.1-8356475,150,0.0333333,NA,2,1224,2,0.5
NC_016070.1-8393867,150,0,NA,0,NA,0,0
NC_016070.1-9284766,150,0.025,NA,2,28889,1,0.666667
NC_016070.1-10005419,150,0.00833333,NA,1,NA,0,1
NC_016070.1-1349658,150,0.0166667,NA,1,1224,1,0.5
NC_016070.1-9451622,150,0.0416667,NA,2,203682,1,0.666667
NC_016070.1-8167159,150,0.0166667,NA,1,1239,1,0.5
NC_016070.1-529794,150,0.35,28889,27,1224,3,0.9
NC_016070.1-4371471,150,0.00833333,NA,1,NA,0,1
NC_016070.1-7082805,150,0.133333,NA,7,1224,4,0.636364
NC_016070.1-3063325,150,0.075,NA,5,28889,2,0.714286
NC_016070.1-11610026,150,0.025,NA,2,1224,1,0.666667
NC_016070.1-4093487,150,0.0166667,NA,1,1239,1,0.5
NC_016070.1-10349965,150,0.0416667,NA,3,28890,1,0.75
NC_016070.1-12042956,150,0,NA,0,NA,0,0
NC_016070.1-467469,150,0.00833333,NA,1,NA,0,1
NC_016070.1-8625984,150,0.0833333,NA,4,1224,4,0.5
NC_016070.1-8110700,150,0.0166667,NA,1,28889,1,0.5
NC_016070.1-4875471,150,0.075,NA,5,201174,2,0.714286
NC_016070.1-2235624,150,0.00833333,NA,1,NA,0,1
NC_016070.1-8798012,150,0,NA,0,NA,0,0
NC_016070.1-10838099,150,0.00833333,NA,1,NA,0,1
NC_016070.1-3530948,150,0.00833333,NA,1,NA,0,1
NC_016070.1-9004738,150,0,NA,0,NA,0,0
NC_016070.1-7008,150,0.125,NA,10,1224,5,0.666667
NC_016070.1-11228668,150,0.175,NA,10,28889,8,0.555556
NC_016070.1-5439889,150,0.025,NA,2,201174,1,0.666667
NC_016070.1-8086501,150,0.0333333,NA,3,1224,1,0.75
NC_016070.1-7146210,150,0.025,NA,3,NA,0,1
NC_016070.1-11030161,150,0.025,NA,1,28889,1,0.5
NC_016070.1-3535042,150,0.0166667,NA,1,201174,1,0.5
NC_016070.1-1528658,150,1.98333,28889,228,1224,3,0.987013
NC_016070.1-7967613,150,0.0333333,NA,3,1239,1,0.75
NC_016070.1-2566331,150,0.0333333,NA,2,201174,1,0.666667
