Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
MDVT01000007.1-5132068,150,0.0666667,NA,2,1224,2,0.5
MDVT01000007.1-406447,150,0.0166667,NA,2,NA,0,1
MDVT01000006.1-203088,150,0.025,NA,1,544448,1,0.5
MDVT01000007.1-5247477,150,0.0166667,NA,2,NA,0,1
MDVT01000007.1-2453944,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-4164705,150,0.0583333,NA,1,32066,1,0.5
MDVT01000006.1-295008,150,0,NA,0,NA,0,0
MDVT01000007.1-2191976,150,0.0666667,1239,5,203691,1,0.833333
MDVT01000007.1-3178555,150,0.0333333,NA,2,1239,1,0.666667
MDVT01000003.1-7809,150,0.05,NA,2,1224,1,0.666667
MDVT01000007.1-5347086,150,0.0333333,NA,3,1224,1,0.75
MDVT01000007.1-5455186,150,0.05,NA,3,976,2,0.6
MDVT01000007.1-5642303,150,0.116667,NA,5,976,4,0.555556
MDVT01000007.1-7015605,150,0.0583333,NA,3,1224,2,0.6
MDVT01000007.1-2791488,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-5425421,150,0.0666667,NA,3,1224,2,0.6
MDVT01000007.1-6412211,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-1500686,150,0.0166667,NA,2,NA,0,1
MDVT01000004.1-467022,150,0.025,NA,1,976,1,0.5
MDVT01000006.1-275232,150,0.0916667,NA,3,1239,3,0.5
MDVT01000004.1-390460,150,0.0416667,NA,2,1117,1,0.666667
MDVT01000007.1-1715683,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-506373,150,0.025,NA,2,1239,1,0.666667
MDVT01000007.1-223426,150,0.0833333,NA,5,28890,4,0.555556
MDVT01000004.1-608759,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-2609250,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-3227431,150,0.0416667,NA,3,1798710,1,0.75
MDVT01000007.1-7256472,150,0.025,NA,2,28890,1,0.666667
MDVT01000007.1-2118002,150,0.0416667,NA,2,203682,1,0.666667
MDVT01000006.1-572095,150,0.025,NA,2,976,1,0.666667
MDVT01000007.1-3425904,150,0.0583333,NA,4,1239,2,0.666667
MDVT01000007.1-6364915,150,0.0333333,NA,2,976,2,0.5
MDVT01000007.1-3061831,150,0.0333333,NA,2,976,1,0.666667
MDVT01000007.1-1326211,150,0.05,NA,3,976,2,0.6
MDVT01000007.1-5689702,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-6956157,150,0.0166667,NA,1,1752729,1,0.5
MDVT01000007.1-5715786,150,0,NA,0,NA,0,0
MDVT01000007.1-202463,150,0.0666667,NA,3,1819803,2,0.6
MDVT01000007.1-6860288,150,0.0416667,NA,2,201174,2,0.5
MDVT01000007.1-1499369,150,0.0416667,NA,3,1239,2,0.6
MDVT01000007.1-5381380,150,0.025,NA,1,976,1,0.5
MDVT01000007.1-2719667,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-2870921,150,0.0333333,NA,2,203691,2,0.5
MDVT01000007.1-6482218,150,0.0166667,NA,2,NA,0,1
MDVT01000007.1-2863822,150,0.0666667,NA,2,976,2,0.5
MDVT01000007.1-77895,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-43501,150,0.0166667,NA,1,28890,1,0.5
MDVT01000004.1-489390,150,0.025,NA,1,1224,1,0.5
MDVT01000007.1-4233563,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-3309625,150,0,NA,0,NA,0,0
MDVT01000007.1-6278785,150,0.075,NA,4,1239,3,0.571429
MDVT01000006.1-156022,150,0.025,NA,2,976,1,0.666667
MDVT01000007.1-4965809,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-207236,150,0.05,NA,3,976,1,0.75
MDVT01000007.1-6846362,150,0,NA,0,NA,0,0
MDVT01000006.1-635326,150,0.0666667,NA,5,976,2,0.714286
MDVT01000004.1-172403,150,0.0166667,NA,1,1224,1,0.5
MDVT01000007.1-238343,150,0.0166667,NA,1,1224,1,0.5
MDVT01000007.1-4262008,150,0.0416667,NA,1,1239,1,0.5
MDVT01000007.1-3178481,150,0,NA,0,NA,0,0
MDVT01000007.1-3002249,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-1116845,150,0.0166667,NA,1,1224,1,0.5
MDVT01000004.1-218758,150,0.0166667,NA,1,1224,1,0.5
MDVT01000004.1-457729,150,0.00833333,NA,1,NA,0,1
MDVT01000004.1-488478,150,0.0833333,NA,4,976,3,0.571429
MDVT01000007.1-1879974,150,0.0833333,NA,5,976,3,0.625
MDVT01000007.1-690962,150,0.0166667,NA,1,1239,1,0.5
MDVT01000007.1-2774343,150,0,NA,0,NA,0,0
MDVT01000007.1-5069262,150,0.0416667,NA,5,NA,0,1
MDVT01000007.1-2988432,150,0.0333333,NA,2,1239,1,0.666667
MDVT01000007.1-2707631,150,0.0833333,NA,5,1224,3,0.625
MDVT01000007.1-4606712,150,0.05,NA,3,1239,1,0.75
MDVT01000007.1-7439389,150,0.1,NA,5,1239,4,0.555556
MDVT01000007.1-1300297,150,0.0916667,1239,6,1117,1,0.857143
MDVT01000007.1-4515301,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-607741,150,0.0416667,NA,2,200795,1,0.666667
MDVT01000006.1-567242,150,0.0166667,NA,1,976,1,0.5
MDVT01000006.1-512750,150,0.0166667,NA,1,1224,1,0.5
MDVT01000007.1-4078233,150,0.025,NA,1,1239,1,0.5
MDVT01000007.1-6443540,150,0.025,NA,1,976,1,0.5
MDVT01000007.1-5715416,150,0.191667,NA,7,1239,5,0.583333
MDVT01000007.1-1659360,150,0.0333333,NA,3,201174,1,0.75
MDVT01000007.1-1642630,150,0.0166667,NA,2,NA,0,1
MDVT01000007.1-6126955,150,0.0333333,NA,2,976,1,0.666667
MDVT01000007.1-3151967,150,0.0166667,NA,1,204428,1,0.5
MDVT01000007.1-4856619,150,0.0416667,NA,2,1224,1,0.666667
MDVT01000007.1-2211377,150,0.0583333,NA,3,1224,2,0.6
MDVT01000007.1-6636589,150,0.05,NA,2,1090,1,0.666667
MDVT01000002.1-38276,150,0.0333333,NA,2,1224,2,0.5
MDVT01000005.1-35775,150,0.075,1239,6,1752722,1,0.857143
MDVT01000007.1-2587046,150,0,NA,0,NA,0,0
MDVT01000007.1-903288,150,0.0916667,28890,8,976,1,0.888889
MDVT01000007.1-5763345,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-5835649,150,0.05,NA,2,1239,1,0.666667
MDVT01000007.1-4550046,150,0.0333333,NA,2,976,1,0.666667
MDVT01000007.1-276964,150,0.025,NA,2,976,1,0.666667
MDVT01000007.1-4983548,150,0.0416667,NA,2,1239,1,0.666667
MDVT01000004.1-449813,150,0,NA,0,NA,0,0
MDVT01000007.1-4347592,150,0.0333333,NA,2,1239,1,0.666667
MDVT01000008.1-24744,150,0.025,NA,3,NA,0,1
MDVT01000004.1-278828,150,0.0166667,NA,1,1224,1,0.5
MDVT01000007.1-3381607,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-7008761,150,0.0916667,NA,4,1239,3,0.571429
MDVT01000007.1-1021423,150,0.0416667,NA,2,1239,2,0.5
MDVT01000007.1-4234360,150,0.025,NA,2,1224,1,0.666667
MDVT01000007.1-5714221,150,0.0583333,NA,3,203691,2,0.6
MDVT01000007.1-5751620,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-6642620,150,0,NA,0,NA,0,0
MDVT01000007.1-7363364,150,0.0166667,NA,2,NA,0,1
MDVT01000007.1-250476,150,0.108333,1239,8,1224,2,0.8
MDVT01000007.1-6809494,150,0.0166667,NA,1,1239,1,0.5
MDVT01000007.1-5524874,150,0.00833333,NA,1,NA,0,1
MDVT01000007.1-1203375,150,0.0416667,NA,2,1239,1,0.666667
MDVT01000007.1-1728696,150,0.0333333,NA,1,74201,1,0.5
MDVT01000007.1-4440383,150,0.0166667,NA,2,NA,0,1
MDVT01000007.1-420378,150,0.0166667,NA,1,544448,1,0.5
MDVT01000004.1-136026,150,0.025,NA,1,28890,1,0.5
MDVT01000007.1-1450670,150,0.0166667,NA,1,1239,1,0.5
MDVT01000007.1-7707953,150,0.0166667,NA,1,1239,1,0.5
MDVT01000004.1-568956,150,0.0166667,NA,1,1239,1,0.5
MDVT01000007.1-1246329,150,0,NA,0,NA,0,0
MDVT01000007.1-5983772,150,0.0166667,NA,1,1224,1,0.5
MDVT01000007.1-5468409,150,0.0416667,NA,2,1239,2,0.5
MDVT01000007.1-2232781,150,0.00833333,NA,1,NA,0,1
MDVT01000004.1-621689,150,0.0333333,NA,2,200795,1,0.666667
MDVT01000007.1-6155820,150,0,NA,0,NA,0,0
