Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
MNKC01000016.1-70392,150,2.98333,1224,357,203682,1,0.997207
MNKC01000026.1-69395,150,2.99167,1224,358,201174,1,0.997214
MNKC01000036.1-630088,150,0.4,1224,47,201174,1,0.979167
MNKC01000012.1-58793,150,2.93333,1224,352,NA,0,1
MNKC01000004.1-144600,150,2.99167,1224,359,NA,0,1
MNKC01000013.1-75164,150,2.98333,1224,358,NA,0,1
MNKC01000023.1-256895,150,2.75833,1224,330,28889,1,0.996979
MNKC01000041.1-199676,150,2.43333,1224,292,NA,0,1
MNKC01000023.1-110112,150,2.99167,1224,359,NA,0,1
MNKC01000032.1-463809,150,2.44167,1224,293,NA,0,1
MNKC01000012.1-158386,150,2.45833,1224,295,NA,0,1
MNKC01000034.1-68477,150,0.00833333,NA,1,NA,0,1
MNKC01000034.1-255569,150,2.76667,1224,332,NA,0,1
MNKC01000031.1-219702,150,2.98333,1224,358,NA,0,1
MNKC01000004.1-482103,150,2.41667,1224,290,NA,0,1
MNKC01000034.1-38714,150,2.425,1224,291,NA,0,1
MNKC01000023.1-339973,150,2.96667,1224,356,NA,0,1
MNKC01000039.1-133495,150,2.99167,1224,359,NA,0,1
MNKC01000032.1-300022,150,2.925,1224,351,NA,0,1
MNKC01000025.1-34232,150,2.45,1224,294,NA,0,1
MNKC01000032.1-223460,150,3,1224,360,NA,0,1
MNKC01000014.1-81458,150,2.99167,1224,359,NA,0,1
MNKC01000026.1-169311,150,2.975,1224,357,NA,0,1
MNKC01000017.1-61410,150,3,1224,359,201174,1,0.997222
MNKC01000032.1-441759,150,2.41667,1224,290,NA,0,1
MNKC01000004.1-299889,150,2.99167,1224,359,NA,0,1
MNKC01000020.1-129992,150,2.40833,1224,286,201174,2,0.993056
MNKC01000029.1-184545,150,2.43333,1224,292,NA,0,1
MNKC01000041.1-125716,150,2.98333,1224,358,NA,0,1
MNKC01000019.1-2095,150,2.59167,1224,311,NA,0,1
MNKC01000001.1-84448,150,2.93333,1224,352,NA,0,1
MNKC01000035.1-459089,150,2.83333,1224,340,NA,0,1
MNKC01000009.1-240413,150,2.99167,1224,359,NA,0,1
MNKC01000002.1-101044,150,3,1224,360,NA,0,1
MNKC01000034.1-302958,150,2.99167,1224,357,203691,1,0.997207
MNKC01000031.1-160263,150,2.99167,1224,357,201174,2,0.994429
MNKC01000034.1-329039,150,2.99167,1224,359,NA,0,1
MNKC01000017.1-40448,150,2.98333,1224,358,NA,0,1
MNKC01000031.1-64406,150,2.98333,1224,358,NA,0,1
MNKC01000039.1-132179,150,2.98333,1224,358,NA,0,1
MNKC01000012.1-192675,150,2.875,1224,345,NA,0,1
MNKC01000023.1-102653,150,2.99167,1224,359,NA,0,1
MNKC01000009.1-49524,150,2.95,1224,354,NA,0,1
MNKC01000035.1-576384,150,2.95,1224,354,NA,0,1
MNKC01000009.1-42426,150,2.975,1224,357,NA,0,1
MNKC01000033.1-193877,150,2.975,1224,357,NA,0,1
MNKC01000033.1-159088,150,2.94167,1224,351,1293497,1,0.997159
MNKC01000032.1-322390,150,2.95,1224,354,NA,0,1
