Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
LGFJ01000086.1-11392,150,2.95,28890,353,1117,1,0.997175
LGFJ01000001.1-237395,150,2.98333,28890,358,NA,0,1
LGFJ01000002.1-141088,150,2.95,28890,353,203691,1,0.997175
LGFJ01000005.1-86793,150,2.99167,28890,359,NA,0,1
LGFJ01000043.1-48600,150,2.43333,28890,291,1224,1,0.996575
LGFJ01000006.1-339164,150,2.875,28890,344,1224,1,0.997101
LGFJ01000002.1-233008,150,2.91667,28890,349,1239,1,0.997143
LGFJ01000008.1-120676,150,2.94167,28890,350,1239,2,0.994318
LGFJ01000007.1-288124,150,2.93333,28890,350,62680,1,0.997151
LGFJ01000068.1-29809,150,2.94167,28890,353,NA,0,1
LGFJ01000005.1-186386,150,2.98333,28890,358,NA,0,1
LGFJ01000005.1-294477,150,2.96667,28890,356,NA,0,1
LGFJ01000004.1-8569,150,2.98333,28890,358,NA,0,1
LGFJ01000003.1-131702,150,2.94167,28890,352,203691,1,0.997167
LGFJ01000038.1-51103,150,0.158333,28890,12,1239,3,0.8
LGFJ01000005.1-264714,150,2.95833,28890,355,NA,0,1
LGFJ01000080.1-11379,150,3,28890,359,976,1,0.997222
LGFJ01000050.1-33495,150,2.84167,28890,341,NA,0,1
LGFJ01000012.1-118022,150,2.73333,28890,328,NA,0,1
LGFJ01000002.1-213232,150,2.95,28890,354,NA,0,1
LGFJ01000012.1-41460,150,2.95,28890,352,1752722,1,0.997167
LGFJ01000009.1-23458,150,2.53333,28890,301,1239,2,0.993399
LGFJ01000001.1-337311,150,2.95,28890,354,NA,0,1
LGFJ01000001.1-54410,150,2.98333,28890,358,NA,0,1
LGFJ01000068.1-7759,150,2.98333,28890,358,NA,0,1
LGFJ01000040.1-8889,150,2.95,28890,354,NA,0,1
LGFJ01000101.1-9992,150,2.99167,28890,359,NA,0,1
LGFJ01000003.1-372545,150,2.975,28890,357,NA,0,1
LGFJ01000008.1-46716,150,2.9,28890,348,NA,0,1
LGFJ01000002.1-510095,150,2.95,28890,353,1239,1,0.997175
LGFJ01000035.1-67448,150,2.98333,28890,355,1224,2,0.994398
LGFJ01000082.1-11089,150,2.38333,28890,285,1224,1,0.996503
LGFJ01000007.1-171413,150,2.89167,28890,347,NA,0,1
LGFJ01000053.1-15044,150,2.96667,28890,354,1224,1,0.997183
LGFJ01000004.1-55958,150,2.40833,28890,289,NA,0,1
LGFJ01000003.1-72263,150,2.84167,28890,341,NA,0,1
LGFJ01000004.1-82039,150,2.95,28890,354,NA,0,1
LGFJ01000001.1-33448,150,2.94167,28890,352,28889,1,0.997167
LGFJ01000019.1-114406,150,2.98333,28890,358,NA,0,1
LGFJ01000050.1-32179,150,2.94167,28890,352,1239,1,0.997167
LGFJ01000005.1-220675,150,2.99167,28890,357,1752719,1,0.997207
LGFJ01000039.1-51291,150,2.96667,28890,356,NA,0,1
LGFJ01000037.1-56524,150,2.8,28890,332,200918,2,0.994012
LGFJ01000021.1-31384,150,2.95,28890,353,976,1,0.997175
