Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
CP013694.1-10265250,150,2.425,28889,291,NA,0,1
CP013694.1-5502577,150,2.96667,28889,356,NA,0,1
CP013694.1-13235678,150,2.975,28889,357,NA,0,1
CP013694.1-10381527,150,2.975,28889,357,NA,0,1
CP013694.1-7566088,150,2.94167,28889,353,NA,0,1
CP013694.1-9290242,150,2.9,28889,348,NA,0,1
CP013694.1-4725330,150,2.98333,28889,357,203691,1,0.997207
CP013694.1-7302069,150,2.93333,28889,352,NA,0,1
CP013694.1-4577417,150,2.96667,28889,356,NA,0,1
CP013694.1-779320,150,2.975,28889,356,976,1,0.997199
CP013694.1-156690,150,2.91667,28889,350,NA,0,1
CP013694.1-10590892,150,2.95,28889,353,1117,1,0.997175
CP013694.1-3315286,150,2.41667,28889,290,NA,0,1
CP013694.1-2082926,150,2.96667,28889,355,1239,1,0.997191
CP013694.1-7906246,150,2.93333,28889,351,1052815,1,0.997159
CP013694.1-1543695,150,2.94167,28889,352,976,1,0.997167
CP013694.1-4809070,150,2.80833,28889,337,NA,0,1
CP013694.1-6605502,150,3,28889,360,NA,0,1
CP013694.1-14465430,150,2.95,28889,353,976,1,0.997175
CP013694.1-13308397,150,2.925,28889,350,976,1,0.997151
CP013694.1-14388246,150,2.9,28889,348,NA,0,1
CP013694.1-6822124,150,2.91667,28889,350,NA,0,1
CP013694.1-5603306,150,2.675,28889,321,NA,0,1
CP013694.1-5318128,150,2.41667,28889,288,1224,1,0.99654
CP013694.1-14608257,150,2.95833,28889,355,NA,0,1
CP013694.1-7722601,150,3,28889,360,NA,0,1
CP013694.1-8345560,150,2.98333,28889,358,NA,0,1
CP013694.1-12406431,150,2.425,28889,287,1239,2,0.99308
CP013694.1-7227508,150,2.98333,28889,358,NA,0,1
CP013694.1-2259507,150,2.99167,28889,359,NA,0,1
CP013694.1-8545666,150,2.96667,28889,356,NA,0,1
CP013694.1-11507830,150,2.975,28889,357,NA,0,1
CP013694.1-845720,150,2.975,28889,357,NA,0,1
CP013694.1-6429622,150,2.95833,28889,355,NA,0,1
CP013694.1-10827297,150,2.96667,28889,356,NA,0,1
CP013694.1-919690,150,2.925,28889,350,976,1,0.997151
CP013694.1-10853589,150,1.85,28889,220,1930617,1,0.995475
CP013694.1-1183526,150,2.96667,28889,356,NA,0,1
CP013694.1-273352,150,2.41667,28889,290,NA,0,1
CP013694.1-6604177,150,2.89167,28889,346,1224,1,0.997118
CP013694.1-10516495,150,2.875,28889,345,NA,0,1
CP013694.1-4380797,150,1.99167,28889,239,NA,0,1
CP013694.1-7986305,150,2.45,28889,293,28890,1,0.996599
CP013694.1-11626033,150,2.95833,28889,355,NA,0,1
CP013694.1-7979146,150,2.96667,28889,356,NA,0,1
CP013694.1-5171416,150,2.825,28889,339,NA,0,1
CP013694.1-5136780,150,2.9,28889,348,NA,0,1
CP013694.1-14487965,150,2.43333,28889,292,NA,0,1
CP013694.1-9359651,150,2.95,28889,352,1224,1,0.997167
CP013694.1-8428438,150,2.98333,28889,358,NA,0,1
CP013694.1-11421028,150,2.55,28889,296,1224,4,0.986667
CP013694.1-13188219,150,2.93333,28889,352,NA,0,1
CP013694.1-4752482,150,2.89167,28889,347,NA,0,1
CP013694.1-5301805,150,2.99167,28889,359,NA,0,1
CP013694.1-11993065,150,2.43333,28889,291,28890,1,0.996575
CP013694.1-13671354,150,2.33333,28889,279,1239,1,0.996429
CP013694.1-2322911,150,2.95,28889,353,1239,1,0.997175
CP013694.1-1102753,150,2.925,28889,349,1239,1,0.997143
CP013694.1-9388313,150,2.975,28889,357,NA,0,1
CP013694.1-8296227,150,2.91667,28889,348,1239,2,0.994286
CP013694.1-992750,150,2.95833,28889,355,NA,0,1
CP013694.1-2736252,150,2.44167,28889,293,NA,0,1
CP013694.1-3838606,150,2.95833,28889,355,NA,0,1
CP013694.1-621228,150,2.9,28889,347,200783,1,0.997126
CP013694.1-14487046,150,2.95,28889,354,NA,0,1
CP013694.1-6987661,150,1.76667,28889,210,28890,1,0.995261
CP013694.1-5789320,150,2.45,28889,294,NA,0,1
CP013694.1-181528,150,2.95833,28889,355,NA,0,1
CP013694.1-968587,150,2.98333,28889,358,NA,0,1
CP013694.1-1529929,150,2.90833,28889,349,NA,0,1
CP013694.1-7821738,150,2.95833,28889,355,NA,0,1
CP013694.1-9735699,150,2.975,28889,357,NA,0,1
CP013694.1-12590848,150,2.94167,28889,352,1239,1,0.997167
CP013694.1-6403512,150,2.40833,28889,288,976,1,0.99654
CP013694.1-9643584,150,2.975,28889,357,NA,0,1
CP013694.1-5705449,150,2.975,28889,357,NA,0,1
CP013694.1-1251512,150,2.95,28889,352,1239,1,0.997167
CP013694.1-13547779,150,2.95833,28889,355,NA,0,1
CP013694.1-1561989,150,2.98333,28889,358,NA,0,1
CP013694.1-11587056,150,2.975,28889,357,NA,0,1
CP013694.1-10853215,150,2.925,28889,347,1224,3,0.991429
CP013694.1-6765367,150,2.425,28889,291,NA,0,1
CP013694.1-6748518,150,2.95833,28889,355,NA,0,1
CP013694.1-11267991,150,2.925,28889,350,1239,1,0.997151
CP013694.1-8269512,150,2.975,28889,357,NA,0,1
CP013694.1-9987631,150,2.96667,28889,356,NA,0,1
CP013694.1-7321611,150,2.96667,28889,356,NA,0,1
CP013694.1-11781627,150,2.99167,28889,358,1239,1,0.997214
CP013694.1-14717593,150,2.425,28889,291,NA,0,1
CP013694.1-13944964,150,2.98333,28889,358,NA,0,1
CP013694.1-526691,150,2.98333,28889,358,NA,0,1
CP013694.1-6003387,150,3,28889,360,NA,0,1
CP013694.1-1615478,150,3,28889,360,NA,0,1
CP013694.1-1386923,150,2.975,28889,357,NA,0,1
CP013694.1-9678597,150,2.95833,28889,355,NA,0,1
