Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
LOCA01000042.1-140721,150,1.06667,28889,125,1802339,1,0.992063
LOCA01000065.1-9693,150,2.34167,28889,269,201174,6,0.978182
LOCA01000011.1-55071,150,1.93333,28889,226,201174,4,0.982609
LOCA01000040.1-82500,150,0.1,NA,6,201174,5,0.545455
LOCA01000064.1-274650,150,2.34167,28889,279,1239,1,0.996429
LOCA01000048.1-31700,150,2.80833,28889,337,NA,0,1
LOCA01000009.1-17623,150,1.34167,28889,154,201174,2,0.987179
LOCA01000064.1-7880,150,1.83333,28889,216,1224,2,0.990826
LOCA01000056.1-16037,150,2.95,28889,352,201174,2,0.99435
LOCA01000002.1-49846,150,2.775,28889,331,1090,1,0.996988
LOCA01000040.1-190565,150,2.38333,28889,286,NA,0,1
LOCA01000038.1-16257,150,2.24167,28889,269,NA,0,1
LOCA01000038.1-207611,150,1.64167,28889,194,1224,1,0.994872
LOCA01000024.1-221011,150,0.00833333,NA,1,NA,0,1
LOCA01000059.1-14689,150,1.69167,28889,194,201174,5,0.974874
LOCA01000039.1-24807,150,1.69167,28889,203,NA,0,1
LOCA01000028.1-8345,150,2.4,28889,288,NA,0,1
LOCA01000071.1-7208,150,2.925,28889,350,1224,1,0.997151
LOCA01000004.1-156649,150,1.45,28889,172,201174,1,0.99422
LOCA01000010.1-27905,150,0.316667,28889,35,1224,1,0.972222
LOCA01000004.1-77621,150,2.4,28889,287,1224,1,0.996528
LOCA01000070.1-200631,150,0.366667,28889,43,976,1,0.977273
LOCA01000078.1-2323,150,2.45833,28889,295,NA,0,1
LOCA01000050.1-82243,150,1.30833,28889,150,1224,4,0.974026
LOCA01000002.1-22561,150,2.23333,28889,264,201174,3,0.988764
LOCA01000062.1-86296,150,2.88333,28889,342,1224,3,0.991304
LOCA01000056.1-65499,150,2.50833,28889,294,1224,3,0.989899
LOCA01000021.1-2510,150,2.85833,28889,343,NA,0,1
LOCA01000066.1-1664,150,2.58333,28889,301,1379697,3,0.990132
LOCA01000008.1-151527,150,1.90833,28889,226,201174,2,0.991228
LOCA01000054.1-69863,150,2.96667,28889,356,NA,0,1
LOCA01000030.1-25494,150,2.39167,28889,286,201174,1,0.996516
LOCA01000058.1-30139,150,2.86667,28889,343,1239,1,0.997093
LOCA01000073.1-271074,150,0,NA,0,NA,0,0
LOCA01000037.1-6322,150,2.88333,28889,346,NA,0,1
LOCA01000024.1-157019,150,0.225,NA,16,1224,8,0.666667
LOCA01000037.1-34151,150,2.13333,28889,253,201174,2,0.992157
LOCA01000005.1-54851,150,2.35833,28889,281,201174,2,0.992933
LOCA01000024.1-53752,150,0.0416667,NA,3,1224,1,0.75
LOCA01000071.1-5547,150,1.89167,28889,224,201174,2,0.99115
LOCA01000040.1-227766,150,2.60833,28889,312,1224,1,0.996805
LOCA01000062.1-199757,150,0.883333,28889,103,1239,2,0.980952
LOCA01000059.1-99773,150,2.425,28889,290,28890,1,0.996564
LOCA01000027.1-1586,150,1.61667,28889,194,NA,0,1
LOCA01000059.1-92169,150,0.491667,28889,54,1224,3,0.947368
LOCA01000075.1-22156,150,2.93333,28889,351,1224,1,0.997159
LOCA01000064.1-153490,150,2.28333,28889,271,201174,3,0.989051
LOCA01000004.1-179731,150,1.49167,28889,178,201174,1,0.994413
LOCA01000048.1-109086,150,1.48333,28889,171,201174,2,0.988439
LOCA01000055.1-63872,150,2.2,28889,264,NA,0,1
LOCA01000032.1-21126,150,2.425,28889,290,201174,1,0.996564
LOCA01000011.1-5618,150,1.49167,28889,178,201174,1,0.994413
LOCA01000043.1-378022,150,1.85833,28889,217,201174,3,0.986364
LOCA01000004.1-223143,150,2.05833,28889,242,1224,5,0.979757
LOCA01000024.1-38726,150,1.68333,28889,202,NA,0,1
LOCA01000008.1-219699,150,2.76667,28889,325,201174,6,0.981873
LOCA01000005.1-37328,150,2.18333,28889,261,1224,1,0.996183
LOCA01000019.1-67314,150,2.4,28889,285,1224,2,0.993031
LOCA01000047.1-10805,150,0.266667,28889,22,201174,6,0.785714
LOCA01000056.1-15962,150,2.4,28889,287,201174,1,0.996528
LOCA01000059.1-240618,150,2.51667,28889,301,1224,1,0.996689
LOCA01000073.1-50083,150,2.84167,28889,339,201174,2,0.994135
LOCA01000005.1-85553,150,2.825,28889,336,201174,2,0.994083
LOCA01000004.1-147038,150,0.616667,28889,70,1239,2,0.972222
LOCA01000004.1-178801,150,0.0583333,NA,3,976,2,0.6
LOCA01000070.1-378876,150,2.41667,28889,286,1224,2,0.993056
LOCA01000077.1-27306,150,2.41667,28889,289,201174,1,0.996552
LOCA01000060.1-50584,150,2.1,28889,252,NA,0,1
LOCA01000042.1-72694,150,2.11667,28889,253,1224,1,0.996063
LOCA01000059.1-225840,150,2.91667,28889,348,976,2,0.994286
LOCA01000062.1-187414,150,1.3,28889,155,74201,1,0.99359
LOCA01000043.1-11999,150,1.44167,28889,170,201174,1,0.994152
LOCA01000019.1-71352,150,2.36667,28889,282,976,2,0.992958
LOCA01000073.1-243797,150,2.84167,28889,341,NA,0,1
LOCA01000045.1-85796,150,2.425,28889,288,1224,2,0.993103
LOCA01000078.1-118336,150,1.34167,28889,156,201174,3,0.981132
LOCA01000008.1-146288,150,2.44167,28889,293,NA,0,1
LOCA01000008.1-87519,150,2.41667,28889,290,NA,0,1
LOCA01000050.1-192591,150,2.40833,28889,287,1224,2,0.99308
LOCA01000028.1-42581,150,2.4,28889,288,NA,0,1
LOCA01000037.1-33750,150,2.18333,28889,261,1224,1,0.996183
LOCA01000070.1-139598,150,2.85,28889,342,NA,0,1
LOCA01000070.1-121466,150,1.45833,28889,170,201174,3,0.982659
LOCA01000033.1-54183,150,2.41667,28889,289,201174,1,0.996552
LOCA01000057.1-13242,150,2.89167,28889,345,74201,1,0.99711
LOCA01000043.1-266732,150,1.525,28889,178,201174,2,0.988889
LOCA01000064.1-27613,150,1.96667,28889,233,201174,1,0.995726
LOCA01000026.1-102466,150,2.38333,28889,284,1224,1,0.996491
LOCA01000001.1-30273,150,2.35,28889,280,1224,2,0.992908
LOCA01000007.1-50901,150,0.133333,NA,6,1224,6,0.5
LOCA01000062.1-63499,150,0.55,28889,64,57723,1,0.984615
LOCA01000077.1-257932,150,1.98333,28889,237,28890,1,0.995798
LOCA01000036.1-17639,150,0.425,28889,45,1224,3,0.9375
LOCA01000035.1-11392,150,1.96667,28889,235,201174,1,0.995763
LOCA01000045.1-125182,150,2.96667,28889,356,NA,0,1
LOCA01000011.1-69351,150,1.91667,28889,229,1239,1,0.995652
LOCA01000043.1-396110,150,2.18333,28889,262,NA,0,1
LOCA01000004.1-138839,150,1.55833,28889,179,1224,4,0.978142
LOCA01000046.1-45190,150,1.34167,28889,159,1224,2,0.987578
LOCA01000002.1-111647,150,1.90833,28889,224,201174,3,0.986784
LOCA01000005.1-148030,150,2.05833,28889,247,NA,0,1
LOCA01000054.1-23073,150,0.0916667,28889,9,1224,2,0.818182
LOCA01000024.1-213620,150,0.116667,NA,6,201174,5,0.545455
LOCA01000074.1-3083,150,2.6,28889,311,1224,1,0.996795
LOCA01000048.1-109991,150,1.5,28889,147,201174,18,0.890909
LOCA01000037.1-32474,150,2.4,28889,288,NA,0,1
LOCA01000036.1-5296,150,2.93333,28889,352,NA,0,1
LOCA01000026.1-108976,150,2,28889,234,201174,3,0.987342
LOCA01000020.1-70659,150,2.00833,28889,235,1224,3,0.987395
LOCA01000072.1-33539,150,2.425,28889,290,1224,1,0.996564
LOCA01000025.1-144123,150,2.44167,28889,292,1239,1,0.996587
LOCA01000038.1-87594,150,2.8,28889,335,1224,1,0.997024
LOCA01000073.1-141459,150,2.425,28889,290,1224,1,0.996564
LOCA01000070.1-214757,150,2.5,28889,300,NA,0,1
LOCA01000045.1-790,150,1.625,28889,193,1224,2,0.989744
LOCA01000070.1-377624,150,0.05,NA,3,1239,1,0.75
LOCA01000006.1-151489,150,1.35833,28889,159,1224,3,0.981481
LOCA01000072.1-24853,150,1.775,28889,211,1224,1,0.995283
LOCA01000015.1-65054,150,2.54167,28889,304,1117,1,0.996721
LOCA01000003.1-13727,150,2.81667,28889,337,28890,1,0.997041
LOCA01000073.1-186850,150,1.53333,28889,181,1224,2,0.989071
LOCA01000035.1-164357,150,2.96667,28889,356,NA,0,1
LOCA01000038.1-29799,150,2.41667,28889,290,NA,0,1
LOCA01000064.1-49386,150,2.65833,28889,318,1224,1,0.996865
LOCA01000002.1-38596,150,1.63333,28889,186,1224,7,0.963731
LOCA01000033.1-85797,150,2.35833,28889,277,201174,3,0.989286
LOCA01000009.1-44341,150,2.73333,28889,325,201174,3,0.990854
LOCA01000077.1-241349,150,1.3,28889,156,NA,0,1
LOCA01000030.1-22606,150,1.85,28889,217,1224,4,0.9819
LOCA01000042.1-103558,150,0.183333,NA,8,201174,7,0.533333
LOCA01000008.1-300901,150,0.516667,28889,61,1239,1,0.983871
LOCA01000059.1-20915,150,2.96667,28889,356,NA,0,1
LOCA01000038.1-5035,150,1.075,28889,128,1224,1,0.992248
LOCA01000045.1-72764,150,2.16667,28889,248,201174,6,0.976378
LOCA01000008.1-86881,150,1.075,28889,127,201174,1,0.992188
LOCA01000077.1-245779,150,2.66667,28889,312,201174,4,0.987342
LOCA01000038.1-234929,150,2.85,28889,341,1224,1,0.997076
LOCA01000040.1-166915,150,2.725,28889,325,1239,1,0.996933
LOCA01000059.1-218743,150,1.99167,28889,237,201174,2,0.991632
LOCA01000008.1-49408,150,2.36667,28889,284,NA,0,1
LOCA01000037.1-63558,150,0.458333,NA,30,1224,22,0.576923
LOCA01000005.1-49378,150,2.83333,28889,335,201174,3,0.991124
LOCA01000009.1-49375,150,1.01667,28889,119,1224,2,0.983471
LOCA01000004.1-13401,150,1.825,28889,216,1239,2,0.990826
