Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
LOCG01000073.1-71867,150,0.45,28889,51,1224,1,0.980769
LOCG01000123.1-132193,150,2.7,28889,324,NA,0,1
LOCG01000025.1-44850,150,2.64167,28889,317,NA,0,1
LOCG01000072.1-87374,150,1.74167,28889,209,NA,0,1
LOCG01000120.1-79595,150,2.775,28889,333,NA,0,1
LOCG01000092.1-128602,150,2.44167,28889,291,1224,1,0.996575
LOCG01000025.1-142501,150,2.93333,28889,352,NA,0,1
LOCG01000123.1-173319,150,2.54167,28889,304,1224,1,0.996721
LOCG01000108.1-48988,150,2.9,28889,344,200918,2,0.99422
LOCG01000003.1-34470,150,1.13333,28889,135,1224,1,0.992647
LOCG01000070.1-88513,150,1.175,28889,141,NA,0,1
LOCG01000069.1-54788,150,2.475,28889,297,NA,0,1
LOCG01000066.1-31616,150,2.85,28889,342,NA,0,1
LOCG01000045.1-10766,150,2.18333,28889,261,1239,1,0.996183
LOCG01000114.1-25086,150,1.975,28889,230,1224,7,0.970464
LOCG01000069.1-19852,150,2.925,28889,350,1239,1,0.997151
LOCG01000056.1-46894,150,2.75,28889,330,NA,0,1
LOCG01000135.1-41888,150,2.81667,28889,338,NA,0,1
LOCG01000006.1-7484,150,1.83333,28889,220,NA,0,1
LOCG01000025.1-121537,150,1.875,28889,225,NA,0,1
LOCG01000008.1-40213,150,1.20833,28889,145,NA,0,1
LOCG01000129.1-36851,150,2.95833,28889,355,NA,0,1
LOCG01000003.1-42615,150,2.975,28889,357,NA,0,1
LOCG01000096.1-88262,150,2.21667,28889,266,NA,0,1
LOCG01000003.1-9190,150,2.98333,28889,358,NA,0,1
LOCG01000119.1-15858,150,1.88333,28889,225,201174,1,0.995575
LOCG01000108.1-107358,150,2.43333,28889,290,1117,1,0.996564
LOCG01000040.1-162,150,2.975,28889,357,NA,0,1
LOCG01000123.1-95603,150,1.8,28889,216,NA,0,1
LOCG01000019.1-2061,150,2.40833,28889,288,1239,1,0.99654
LOCG01000105.1-25907,150,2.45,28889,294,NA,0,1
LOCG01000057.1-27906,150,0.1,NA,7,28889,4,0.636364
LOCG01000110.1-72146,150,0.458333,28889,53,1224,1,0.981481
LOCG01000005.1-948,150,2.425,28889,289,1224,1,0.996552
LOCG01000066.1-79699,150,2,28889,240,NA,0,1
LOCG01000046.1-23755,150,0.216667,28889,25,1239,1,0.961538
LOCG01000065.1-25603,150,2.775,28889,333,NA,0,1
LOCG01000010.1-372,150,2.4,28889,286,1224,1,0.996516
LOCG01000049.1-87186,150,2.46667,28889,294,1224,1,0.99661
LOCG01000135.1-40572,150,2.975,28889,356,1239,1,0.997199
LOCG01000070.1-127362,150,2.36667,28889,284,NA,0,1
LOCG01000116.1-35519,150,0.325,NA,19,1224,19,0.5
LOCG01000113.1-30258,150,2.98333,28889,358,NA,0,1
LOCG01000054.1-8474,150,0.916667,28889,110,NA,0,1
LOCG01000113.1-22154,150,1.69167,28889,197,1224,5,0.975248
LOCG01000067.1-76527,150,2.675,28889,321,NA,0,1
LOCG01000122.1-81269,150,2.425,28889,289,1224,2,0.993127
LOCG01000006.1-30990,150,2.44167,28889,293,NA,0,1
LOCG01000090.1-13369,150,1.19167,28889,141,1224,1,0.992958
LOCG01000106.1-22663,150,2.40833,28889,289,NA,0,1
LOCG01000058.1-22024,150,2.05,28889,245,1224,1,0.995935
LOCG01000026.1-23146,150,1.60833,28889,193,NA,0,1
LOCG01000075.1-10679,150,2.88333,28889,346,NA,0,1
LOCG01000005.1-3665,150,2.88333,28889,346,NA,0,1
LOCG01000049.1-72566,150,2.975,28889,357,NA,0,1
LOCG01000017.1-3945,150,2.60833,28889,313,NA,0,1
LOCG01000011.1-11737,150,0.741667,28889,88,1224,1,0.988764
LOCG01000037.1-14050,150,2.99167,28889,359,NA,0,1
LOCG01000090.1-46470,150,2.2,28889,261,1224,3,0.988636
LOCG01000108.1-48896,150,2.41667,28889,290,NA,0,1
LOCG01000110.1-10605,150,2.125,28889,255,NA,0,1
LOCG01000067.1-117347,150,2.15,28889,257,1224,1,0.996124
LOCG01000010.1-34226,150,2.68333,28889,322,NA,0,1
LOCG01000007.1-44195,150,2.425,28889,291,NA,0,1
LOCG01000006.1-30045,150,2.95,28889,354,NA,0,1
LOCG01000125.1-1827,150,1.39167,28889,162,1224,3,0.981818
LOCG01000070.1-34882,150,1.65,28889,197,1224,1,0.994949
LOCG01000114.1-7944,150,2.45,28889,294,NA,0,1
LOCG01000073.1-6424,150,2.65833,28889,319,NA,0,1
LOCG01000111.1-77031,150,1.75,28889,207,1224,1,0.995192
LOCG01000116.1-19574,150,2.25,28889,258,1224,11,0.959108
LOCG01000082.1-1623,150,2.95833,28889,355,NA,0,1
LOCG01000037.1-18271,150,0.383333,28889,46,NA,0,1
LOCG01000082.1-42421,150,2.375,28889,285,NA,0,1
LOCG01000086.1-72816,150,1.08333,28889,126,1224,4,0.969231
LOCG01000029.1-91084,150,2.04167,28889,243,1224,2,0.991837
LOCG01000020.1-52924,150,2.96667,28889,356,NA,0,1
LOCG01000021.1-16854,150,0.0333333,NA,2,1239,1,0.666667
LOCG01000092.1-28383,150,2.24167,28889,269,NA,0,1
LOCG01000055.1-8943,150,0.85,28889,101,1117,1,0.990196
LOCG01000065.1-25224,150,0.025,NA,2,1224,1,0.666667
LOCG01000130.1-7541,150,1.35,28889,160,203691,1,0.993789
LOCG01000131.1-36812,150,2.1,28889,252,NA,0,1
LOCG01000060.1-97225,150,2.4,28889,288,NA,0,1
LOCG01000108.1-17316,150,2.2,28889,264,NA,0,1
LOCG01000079.1-61492,150,0.525,28889,61,1224,1,0.983871
