Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
MNHJ01000015.1-194392,150,2.98333,28889,357,57723,1,0.997207
MNHJ01000018.1-122395,150,2.98333,28889,358,NA,0,1
MNHJ01000003.1-160088,150,2.975,28889,357,NA,0,1
MNHJ01000015.1-309793,150,2.45,28889,294,NA,0,1
MNHJ01000057.1-142600,150,2.375,28889,282,1224,3,0.989474
MNHJ01000048.1-138164,150,2.425,28889,283,1224,5,0.982639
MNHJ01000020.1-220257,150,2.975,28889,357,NA,0,1
MNHJ01000017.1-8676,150,2.75,28889,330,NA,0,1
MNHJ01000020.1-73474,150,2.50833,28889,299,1224,2,0.993355
MNHJ01000039.1-163809,150,1.61667,28889,193,976,1,0.994845
MNHJ01000061.1-90386,150,3,28889,360,NA,0,1
MNHJ01000061.1-198477,150,2.96667,28889,356,NA,0,1
MNHJ01000046.1-120569,150,2.975,28889,357,NA,0,1
MNHJ01000035.1-112702,150,2.98333,28889,358,NA,0,1
MNHJ01000054.1-158103,150,2.94167,28889,353,NA,0,1
MNHJ01000061.1-168714,150,2.975,28889,357,NA,0,1
MNHJ01000010.1-33335,150,0.05,NA,3,57723,1,0.75
MNHJ01000012.1-145495,150,2.99167,28889,359,NA,0,1
MNHJ01000039.1-22,150,2.125,28889,255,NA,0,1
MNHJ01000047.1-65232,150,2.94167,28889,353,NA,0,1
MNHJ01000052.1-70460,150,2.7,28889,324,NA,0,1
MNHJ01000028.1-32458,150,2.40833,28889,288,67817,1,0.99654
MNHJ01000050.1-57311,150,2.99167,28889,358,201174,1,0.997214
MNHJ01000034.1-122410,150,2.95833,28889,354,1224,1,0.997183
MNHJ01000039.1-141759,150,2.93333,28889,350,1239,1,0.997151
MNHJ01000057.1-297889,150,0.325,1224,38,1117,1,0.974359
MNHJ01000059.1-14992,150,2.93333,28889,352,NA,0,1
MNHJ01000038.1-74545,150,2.91667,28889,350,NA,0,1
MNHJ01000036.1-57716,150,2.96667,28889,356,NA,0,1
MNHJ01000007.1-193095,150,2.98333,28889,358,NA,0,1
MNHJ01000013.1-26448,150,2.99167,28889,359,NA,0,1
MNHJ01000031.1-50089,150,2.45,28889,294,NA,0,1
MNHJ01000023.1-5413,150,2.98333,28889,358,NA,0,1
MNHJ01000019.1-334044,150,3,28889,360,NA,0,1
MNHJ01000046.1-167958,150,2.975,28889,357,NA,0,1
MNHJ01000035.1-53263,150,2.96667,28889,356,NA,0,1
MNHJ01000046.1-194039,150,2.99167,28889,359,NA,0,1
MNHJ01000034.1-101448,150,2.95833,28889,355,NA,0,1
MNHJ01000055.1-113406,150,2.40833,28889,289,NA,0,1
MNHJ01000012.1-144179,150,2.8,28889,336,NA,0,1
MNHJ01000061.1-124675,150,2.95833,28889,354,1239,1,0.997183
MNHJ01000033.1-70407,150,0.00833333,NA,1,NA,0,1
MNHJ01000027.1-36524,150,3,28889,360,NA,0,1
MNHJ01000004.1-110384,150,2.94167,28889,352,1224,1,0.997167
MNHJ01000027.1-29426,150,2.975,28889,357,NA,0,1
MNHJ01000043.1-136889,150,2.95,28889,354,NA,0,1
MNHJ01000043.1-102499,150,2.95833,28889,355,NA,0,1
MNHJ01000039.1-22390,150,2.99167,28889,359,NA,0,1
MNHJ01000048.1-207014,150,2.98333,28889,358,NA,0,1
MNHJ01000059.1-97176,150,2.95833,28889,355,NA,0,1
MNHJ01000058.1-113971,150,2.64167,28889,314,1224,2,0.993671
MNHJ01000003.1-113022,150,2.99167,28889,359,NA,0,1
MNHJ01000020.1-247200,150,2.95,28889,353,1224,1,0.997175
MNHJ01000034.1-106221,150,1.88333,28889,226,NA,0,1
MNHJ01000055.1-99482,150,2.975,28889,357,NA,0,1
MNHJ01000007.1-256326,150,2.91667,28889,350,NA,0,1
MNHJ01000032.1-306403,150,2.98333,28889,358,NA,0,1
MNHJ01000034.1-137325,150,2.98333,28889,358,NA,0,1
MNHJ01000048.1-235455,150,2.95833,28889,353,1239,1,0.997175
MNHJ01000044.1-38050,150,2.88333,28889,346,NA,0,1
MNHJ01000060.1-66837,150,2.975,28889,357,NA,0,1
MNHJ01000019.1-124702,150,3,28889,360,NA,0,1
MNHJ01000020.1-100557,150,2.99167,28889,359,NA,0,1
MNHJ01000052.1-137729,150,2.975,28889,357,NA,0,1
MNHJ01000039.1-21478,150,1.40833,28889,167,976,1,0.994048
MNHJ01000028.1-196716,150,2.98333,28889,358,NA,0,1
MNHJ01000030.1-22873,150,2.65,28889,318,NA,0,1
MNHJ01000054.1-140961,150,2.98333,28889,358,NA,0,1
MNHJ01000015.1-131595,150,2.99167,28889,359,NA,0,1
MNHJ01000060.1-53023,150,2.96667,28889,356,NA,0,1
MNHJ01000054.1-74256,150,2.975,28889,357,NA,0,1
MNHJ01000040.1-47113,150,2.23333,28889,268,NA,0,1
MNHJ01000001.1-18435,150,2.95833,28889,353,1224,1,0.997175
MNHJ01000019.1-308133,150,2.425,28889,291,NA,0,1
MNHJ01000005.1-130712,150,0.0166667,NA,1,1224,1,0.5
MNHJ01000050.1-158663,150,2.93333,28889,352,NA,0,1
MNHJ01000007.1-188242,150,3,28889,359,28890,1,0.997222
MNHJ01000007.1-133750,150,2.98333,28889,358,NA,0,1
MNHJ01000048.1-51702,150,2.41667,28889,290,NA,0,1
MNHJ01000004.1-71708,150,2.9,28889,344,1224,1,0.997101
MNHJ01000046.1-193669,150,2.98333,28889,358,NA,0,1
