Object_ID, Length, Assignment
MDVS01000119.1-118232,150,NA
MDVS01000047.1-28453,150,NA
MDVS01000139.1-70876,150,NA
MDVS01000011.1-171793,150,NA
MDVS01000016.1-462600,150,NA
MDVS01000142.1-159772,150,NA
MDVS01000022.1-769284,150,NA
MDVS01000016.1-200676,150,NA
MDVS01000117.1-69505,150,NA
MDVS01000059.1-45126,150,NA
MDVS01000038.1-190366,150,NA
MDVS01000143.1-127919,150,NA
MDVS01000024.1-333348,150,NA
MDVS01000119.1-250346,150,NA
MDVS01000091.1-308496,150,NA
MDVS01000124.1-8662,150,NA
MDVS01000021.1-24362,150,NA
MDVS01000116.1-36478,150,NA
MDVS01000104.1-39148,150,NA
MDVS01000004.1-231232,150,NA
MDVS01000001.1-421460,150,NA
MDVS01000047.1-944084,150,NA
MDVS01000056.1-478255,150,NA
MDVS01000111.1-162110,150,NA
MDVS01000001.1-639759,150,NA
MDVS01000038.1-210088,150,NA
MDVS01000014.1-2992,150,NA
MDVS01000038.1-186531,150,NA
MDVS01000071.1-290357,150,NA
MDVS01000139.1-87832,150,NA
MDVS01000057.1-6555,150,NA
MDVS01000008.1-70089,150,NA
MDVS01000113.1-171966,150,NA
MDVS01000083.1-35866,150,NA
MDVS01000047.1-35361,150,NA
MDVS01000029.1-150033,150,NA
MDVS01000141.1-296921,150,976
MDVS01000028.1-118746,150,NA
MDVS01000030.1-26801,150,NA
MDVS01000019.1-143730,150,NA
MDVS01000071.1-53114,150,NA
MDVS01000043.1-89637,150,NA
MDVS01000050.1-152904,150,NA
MDVS01000008.1-187384,150,NA
MDVS01000015.1-127426,150,NA
MDVS01000020.1-216916,150,NA
MDVS01000150.1-89670,150,NA
MDVS01000001.1-520390,150,NA
MDVS01000013.1-86014,150,NA
MDVS01000014.1-85176,150,NA
MDVS01000148.1-152964,150,NA
MDVS01000004.1-112022,150,NA
MDVS01000075.1-60526,150,NA
MDVS01000081.1-100404,150,NA
MDVS01000151.1-24172,150,NA
MDVS01000003.1-162326,150,NA
MDVS01000026.1-187999,150,NA
MDVS01000047.1-442860,150,NA
MDVS01000013.1-114455,150,NA
MDVS01000015.1-442050,150,NA
MDVS01000033.1-506551,150,NA
MDVS01000048.1-450551,150,NA
MDVS01000117.1-295469,150,NA
MDVS01000044.1-505806,150,NA
MDVS01000001.1-519478,150,NA
MDVS01000017.1-203716,150,NA
MDVS01000020.1-829900,150,NA
MDVS01000037.1-262361,150,NA
MDVS01000144.1-213409,150,NA
MDVS01000027.1-78376,150,NA
MDVS01000016.1-716256,150,NA
MDVS01000048.1-207106,150,NA
MDVS01000006.1-627435,150,NA
MDVS01000048.1-800099,150,NA
MDVS01000048.1-912024,150,NA
MDVS01000020.1-746690,150,NA
MDVS01000118.1-47741,150,NA
MDVS01000048.1-128612,150,NA
MDVS01000086.1-115744,150,NA
MDVS01000144.1-125400,150,1224
MDVS01000080.1-89982,150,NA
MDVS01000067.1-5731,150,NA
MDVS01000135.1-161720,150,NA
MDVS01000010.1-770150,150,NA
MDVS01000088.1-3049,150,NA
MDVS01000131.1-354321,150,NA
MDVS01000048.1-935829,150,NA
MDVS01000007.1-74735,150,NA
MDVS01000152.1-34407,150,NA
MDVS01000002.1-219775,150,NA
MDVS01000030.1-278246,150,NA
MDVS01000020.1-1042193,150,NA
MDVS01000097.1-16855,150,NA
MDVS01000038.1-203654,150,NA
MDVS01000144.1-196242,150,NA
MDVS01000051.1-104589,150,NA
MDVS01000046.1-203432,150,NA
MDVS01000027.1-471566,150,NA
MDVS01000043.1-222163,150,NA
MDVS01000150.1-278529,150,NA
MDVS01000037.1-265994,150,NA
MDVS01000014.1-157153,150,NA
MDVS01000006.1-196859,150,NA
MDVS01000020.1-1160318,150,NA
MDVS01000148.1-371076,150,NA
MDVS01000010.1-357475,150,NA
MDVS01000010.1-394867,150,NA
MDVS01000007.1-80766,150,NA
MDVS01000006.1-551419,150,NA
MDVS01000023.1-235685,150,NA
MDVS01000007.1-247622,150,NA
MDVS01000010.1-168159,150,NA
MDVS01000147.1-185431,150,NA
MDVS01000030.1-285063,150,NA
MDVS01000013.1-292805,150,NA
MDVS01000020.1-559352,150,NA
MDVS01000113.1-78807,150,NA
MDVS01000019.1-94865,150,NA
MDVS01000034.1-100438,150,NA
MDVS01000054.1-31528,150,NA
MDVS01000025.1-439496,150,NA
MDVS01000109.1-22332,150,NA
MDVS01000068.1-95953,150,NA
MDVS01000016.1-241471,150,NA
MDVS01000051.1-2828,150,NA
MDVS01000036.1-34360,150,NA
MDVS01000027.1-147417,150,NA
MDVS01000027.1-676787,150,NA
MDVS01000143.1-98581,150,NA
MDVS01000046.1-376408,150,NA
MDVS01000002.1-23668,150,NA
MDVS01000015.1-60889,150,NA
MDVS01000103.1-14984,150,NA
MDVS01000013.1-356210,150,NA
MDVS01000003.1-39161,150,NA
MDVS01000109.1-182160,150,NA
MDVS01000022.1-19685,150,NA
MDVS01000096.1-80692,150,NA
MDVS01000047.1-215219,150,NA
MDVS01000039.1-56752,150,NA
MDVS01000048.1-564177,150,NA
MDVS01000001.1-215012,150,NA
MDVS01000131.1-76909,150,NA
MDVS01000057.1-69919,150,NA
MDVS01000033.1-325768,150,NA
MDVS01000007.1-219135,150,NA
MDVS01000071.1-107671,150,NA
MDVS01000139.1-216449,150,NA
MDVS01000014.1-686659,150,NA
MDVS01000111.1-207332,150,NA
MDVS01000055.1-156102,150,NA
MDVS01000001.1-472836,150,NA
MDVS01000001.1-328766,150,NA
MDVS01000130.1-96231,150,NA
MDVS01000080.1-90219,150,NA
MDVS01000131.1-242349,150,NA
MDVS01000099.1-54870,150,NA
MDVS01000028.1-204646,150,NA
MDVS01000031.1-180586,150,NA
MDVS01000043.1-20529,150,NA
MDVS01000071.1-123783,150,NA
MDVS01000038.1-435620,150,NA
MDVS01000091.1-341095,150,NA
MDVS01000142.1-78191,150,NA
MDVS01000014.1-801521,150,NA
MDVS01000016.1-385934,150,NA
MDVS01000117.1-216400,150,NA
MDVS01000033.1-518480,150,NA
MDVS01000118.1-53312,150,NA
MDVS01000144.1-367736,150,NA
