Object_ID, Length, Assignment
NZ_CP007140.1-8304392,150,28890
NZ_CP007140.1-3579395,150,28890
NZ_CP007140.1-11251088,150,28890
NZ_CP007140.1-8419793,150,28890
NZ_CP007140.1-5626600,150,NA
NZ_CP007140.1-7337164,150,28890
NZ_CP007140.1-2808257,150,NA
NZ_CP007140.1-5364676,150,28890
NZ_CP007140.1-2661474,150,NA
NZ_CP007140.1-12634809,150,NA
NZ_CP007140.1-8519386,150,NA
NZ_CP007140.1-8627477,150,NA
NZ_CP007140.1-1409321,150,28890
NZ_CP007140.1-186889,150,NA
NZ_CP007140.1-5964103,150,NA
NZ_CP007140.1-8597714,150,28890
NZ_CP007140.1-2891335,150,NA
NZ_CP007140.1-4673495,150,NA
NZ_CP007140.1-12471022,150,NA
NZ_CP007140.1-11323232,150,NA
NZ_CP007140.1-12394460,150,28890
NZ_CP007140.1-4888458,150,NA
NZ_CP007140.1-3679311,150,NA
NZ_CP007140.1-3396410,150,NA
NZ_CP007140.1-12612759,150,NA
NZ_CP007140.1-5781889,150,NA
NZ_CP007140.1-6399992,150,NA
NZ_CP007140.1-10428545,150,NA
NZ_CP007140.1-5290716,150,28890
NZ_CP007140.1-362093,150,28890
NZ_CP007140.1-6598448,150,28890
NZ_CP007140.1-9537089,150,28890
NZ_CP007140.1-6234413,150,28890
NZ_CP007140.1-4499044,150,28890
NZ_CP007140.1-8861958,150,NA
NZ_CP007140.1-10128263,150,NA
NZ_CP007140.1-8888039,150,28890
NZ_CP007140.1-3375448,150,28890
NZ_CP007140.1-602280,150,28890
NZ_CP007140.1-4672179,150,28890
NZ_CP007140.1-8553675,150,NA
NZ_CP007140.1-2466407,150,NA
NZ_CP007140.1-6043524,150,NA
NZ_CP007140.1-9654384,150,28890
NZ_CP007140.1-6036426,150,NA
NZ_CP007140.1-3250889,150,28890
NZ_CP007140.1-3216499,150,28890
NZ_CP007140.1-12493390,150,NA
NZ_CP007140.1-7406014,150,28890
NZ_CP007140.1-6482176,150,NA
NZ_CP007140.1-9450971,150,NA
NZ_CP007140.1-11204022,150,NA
NZ_CP007140.1-2835200,150,28890
NZ_CP007140.1-3380221,150,28890
NZ_CP007140.1-10018482,150,28890
NZ_CP007140.1-11683326,150,28890
NZ_CP007140.1-424972,150,NA
NZ_CP007140.1-1191653,150,NA
NZ_CP007140.1-7434455,150,28890
NZ_CP007140.1-6351050,150,28890
NZ_CP007140.1-6174837,150,28890
NZ_CP007140.1-834925,150,NA
NZ_CP007140.1-1928534,150,NA
NZ_CP007140.1-12461729,150,NA
NZ_CP007140.1-12492478,150,28890
NZ_CP007140.1-5052716,150,28890
NZ_CP007140.1-3863873,150,NA
NZ_CP007140.1-5946961,150,NA
NZ_CP007140.1-8241595,150,NA
NZ_CP007140.1-6161023,150,NA
NZ_CP007140.1-5880256,150,NA
NZ_CP007140.1-7779113,150,NA
NZ_CP007140.1-10611435,150,NA
NZ_CP007140.1-4473133,150,28890
NZ_CP007140.1-7687712,150,NA
NZ_CP007140.1-3780663,150,NA
NZ_CP007140.1-11615242,150,NA
NZ_CP007140.1-11560750,150,28890
NZ_CP007140.1-7250702,150,NA
NZ_CP007140.1-9615708,150,28890
NZ_CP007140.1-8887669,150,NA
NZ_CP007140.1-4832148,150,NA
NZ_CP007140.1-4815419,150,28890
NZ_CP007140.1-9299150,150,28890
NZ_CP007140.1-6324539,150,28890
NZ_CP007140.1-8028979,150,NA
NZ_CP007140.1-5384071,150,28890
NZ_CP007140.1-9808735,150,NA
NZ_CP007140.1-12721276,150,NA
NZ_CP007140.1-11954775,150,NA
NZ_CP007140.1-2975503,150,NA
NZ_CP007140.1-4076166,150,NA
NZ_CP007140.1-8935586,150,28890
NZ_CP007140.1-9007881,150,NA
NZ_CP007140.1-7722453,150,28890
NZ_CP007140.1-3449940,150,NA
NZ_CP007140.1-8155887,150,28890
NZ_CP007140.1-31539,150,NA
NZ_CP007140.1-7520027,150,NA
NZ_CP007140.1-3158747,150,NA
NZ_CP007140.1-12282828,150,28890
NZ_CP007140.1-6554153,150,NA
NZ_CP007140.1-10180859,150,NA
NZ_CP007140.1-4194291,150,28890
NZ_CP007140.1-7406811,150,NA
NZ_CP007140.1-8886475,150,NA
NZ_CP007140.1-8923867,150,28890
NZ_CP007140.1-9814766,150,NA
NZ_CP007140.1-10535419,150,28890
NZ_CP007140.1-1879658,150,NA
NZ_CP007140.1-9981622,150,28890
NZ_CP007140.1-8697159,150,28890
NZ_CP007140.1-1059794,150,28890
NZ_CP007140.1-4901471,150,NA
NZ_CP007140.1-7612805,150,NA
NZ_CP007140.1-3593325,150,NA
NZ_CP007140.1-12140026,150,NA
NZ_CP007140.1-4623487,150,28890
NZ_CP007140.1-10879965,150,28890
NZ_CP007140.1-442201,150,28890
NZ_CP007140.1-997469,150,NA
NZ_CP007140.1-208414,150,28890
NZ_CP007140.1-8640700,150,NA
NZ_CP007140.1-5405471,150,28890
NZ_CP007140.1-2765624,150,NA
NZ_CP007140.1-9328012,150,28890
NZ_CP007140.1-11368099,150,NA
NZ_CP007140.1-236760,150,28890
NZ_CP007140.1-9534738,150,28890
NZ_CP007140.1-537008,150,NA
NZ_CP007140.1-11758668,150,NA
NZ_CP007140.1-5969889,150,28890
NZ_CP007140.1-8616501,150,NA
NZ_CP007140.1-7676210,150,NA
NZ_CP007140.1-11560161,150,28890
NZ_CP007140.1-4065042,150,28890
NZ_CP007140.1-2058658,150,NA
NZ_CP007140.1-8497613,150,NA
NZ_CP007140.1-3096331,150,NA
NZ_CP007140.1-11525369,150,NA
NZ_CP007140.1-311988,150,NA
NZ_CP007140.1-12188012,150,NA
NZ_CP007140.1-11372853,150,28890
NZ_CP007140.1-2204658,150,NA
NZ_CP007140.1-2867343,150,NA
NZ_CP007140.1-9953135,150,NA
NZ_CP007140.1-8068674,150,NA
NZ_CP007140.1-4113758,150,NA
NZ_CP007140.1-7083659,150,NA
NZ_CP007140.1-11465544,150,28890
NZ_CP007140.1-11516283,150,NA
NZ_CP007140.1-12445836,150,NA
NZ_CP007140.1-12301766,150,NA
NZ_CP007140.1-12733037,150,NA
NZ_CP007140.1-8888560,150,NA
NZ_CP007140.1-2806260,150,NA
NZ_CP007140.1-2774323,150,NA
NZ_CP007140.1-6688408,150,NA
NZ_CP007140.1-7789029,150,NA
NZ_CP007140.1-6585245,150,NA
NZ_CP007140.1-9462212,150,NA
NZ_CP007140.1-11791566,150,NA
NZ_CP007140.1-12454379,150,NA
NZ_CP007140.1-1893084,150,NA
NZ_CP007140.1-7198521,150,NA
NZ_CP007140.1-5549934,150,28890
NZ_CP007140.1-9896974,150,NA
NZ_CP007140.1-2172123,150,NA
NZ_CP007140.1-332484,150,NA
NZ_CP007140.1-10569698,150,NA
NZ_CP007140.1-7338736,150,NA
NZ_CP007140.1-10787165,150,NA
NZ_CP007140.1-7857043,150,28890
NZ_CP007140.1-722781,150,NA
NZ_CP007140.1-973216,150,NA
NZ_CP007140.1-1858785,150,28890
NZ_CP007140.1-6847021,150,28890
NZ_CP007140.1-1967452,150,NA
NZ_CP007140.1-10309687,150,NA
NZ_CP007140.1-3358610,150,NA
NZ_CP007140.1-3975310,150,28890
NZ_CP007140.1-10672023,150,28890
NZ_CP007140.1-2789673,150,NA
NZ_CP007140.1-6536123,150,28890
NZ_CP007140.1-543797,150,28890
NZ_CP007140.1-2238335,150,NA
NZ_CP007140.1-1629128,150,28890
NZ_CP007140.1-11686856,150,28890
NZ_CP007140.1-1189922,150,NA
NZ_CP007140.1-6360562,150,NA
NZ_CP007140.1-4393084,150,NA
NZ_CP007140.1-2771769,150,28890
NZ_CP007140.1-9387934,150,NA
NZ_CP007140.1-5276460,150,NA
NZ_CP007140.1-8944390,150,NA
NZ_CP007140.1-2461457,150,28890
NZ_CP007140.1-6740040,150,28890
NZ_CP007140.1-7770955,150,NA
NZ_CP007140.1-10476229,150,28890
NZ_CP007140.1-3276772,150,NA
NZ_CP007140.1-8343436,150,NA
NZ_CP007140.1-10086343,150,28890
NZ_CP007140.1-975657,150,NA
NZ_CP007140.1-8865319,150,NA
NZ_CP007140.1-2019629,150,28890
NZ_CP007140.1-3967807,150,NA
NZ_CP007140.1-285401,150,NA
NZ_CP007140.1-6962027,150,28890
NZ_CP007140.1-1440669,150,28890
NZ_CP007140.1-2116573,150,28890
NZ_CP007140.1-8424055,150,NA
NZ_CP007140.1-5222303,150,NA
NZ_CP007140.1-919236,150,28890
NZ_CP007140.1-11994572,150,NA
NZ_CP007140.1-5458859,150,28890
NZ_CP007140.1-3308846,150,28890
NZ_CP007140.1-4024834,150,NA
NZ_CP007140.1-2310178,150,28890
NZ_CP007140.1-530792,150,28890
NZ_CP007140.1-4942517,150,28890
NZ_CP007140.1-1455253,150,NA
NZ_CP007140.1-2045060,150,NA
NZ_CP007140.1-2210517,150,NA
NZ_CP007140.1-12506568,150,NA
NZ_CP007140.1-1244682,150,NA
NZ_CP007140.1-7156989,150,NA
NZ_CP007140.1-10558681,150,NA
NZ_CP007140.1-2137619,150,28890
NZ_CP007140.1-7245974,150,28890
NZ_CP007140.1-5047512,150,28890
NZ_CP007140.1-6285688,150,NA
NZ_CP007140.1-4096749,150,NA
NZ_CP007140.1-5948297,150,NA
NZ_CP007140.1-2747136,150,28890
NZ_CP007140.1-12446364,150,28890
NZ_CP007140.1-4280886,150,28890
NZ_CP007140.1-4365473,150,28890
NZ_CP007140.1-4882465,150,28890
NZ_CP007140.1-874732,150,NA
NZ_CP007140.1-4907415,150,NA
NZ_CP007140.1-1749698,150,28890
NZ_CP007140.1-8398530,150,NA
NZ_CP007140.1-11084871,150,28890
NZ_CP007140.1-4153501,150,28890
NZ_CP007140.1-4318700,150,NA
NZ_CP007140.1-8006517,150,28890
NZ_CP007140.1-2419431,150,NA
NZ_CP007140.1-10484493,150,28890
NZ_CP007140.1-4865151,150,NA
NZ_CP007140.1-11543517,150,28890
NZ_CP007140.1-9733512,150,NA
NZ_CP007140.1-5866229,150,28890
NZ_CP007140.1-2014852,150,NA
NZ_CP007140.1-2684843,150,NA
NZ_CP007140.1-9895011,150,28890
NZ_CP007140.1-2427160,150,28890
NZ_CP007140.1-5733783,150,NA
NZ_CP007140.1-12006221,150,28890
NZ_CP007140.1-8066144,150,28890
NZ_CP007140.1-7363268,150,NA
NZ_CP007140.1-7371686,150,NA
NZ_CP007140.1-10200970,150,28890
NZ_CP007140.1-10184255,150,NA
NZ_CP007140.1-7175558,150,28890
NZ_CP007140.1-10296552,150,28890
NZ_CP007140.1-8456184,150,NA
NZ_CP007140.1-8894443,150,NA
NZ_CP007140.1-4778917,150,NA
NZ_CP007140.1-2886619,150,NA
NZ_CP007140.1-9141041,150,28890
NZ_CP007140.1-5720786,150,NA
NZ_CP007140.1-819650,150,28890
NZ_CP007140.1-8846810,150,28890
NZ_CP007140.1-12570962,150,NA
NZ_CP007140.1-8166601,150,NA
NZ_CP007140.1-9944960,150,28890
NZ_CP007140.1-8420514,150,NA
NZ_CP007140.1-1687462,150,NA
NZ_CP007140.1-3954029,150,NA
NZ_CP007140.1-11261704,150,NA
NZ_CP007140.1-12805720,150,NA
NZ_CP007140.1-5036187,150,28890
NZ_CP007140.1-3142399,150,28890
NZ_CP007140.1-7166833,150,NA
NZ_CP007140.1-9402613,150,28890
NZ_CP007140.1-3908118,150,NA
NZ_CP007140.1-680535,150,NA
NZ_CP007140.1-5963882,150,NA
NZ_CP007140.1-6732874,150,NA
NZ_CP007140.1-91903,150,28890
NZ_CP007140.1-7794428,150,NA
NZ_CP007140.1-5326025,150,28890
NZ_CP007140.1-6416388,150,28890
NZ_CP007140.1-5250315,150,NA
NZ_CP007140.1-7246452,150,NA
NZ_CP007140.1-12405302,150,NA
NZ_CP007140.1-122391,150,28890
NZ_CP007140.1-2286337,150,NA
NZ_CP007140.1-2881461,150,NA
NZ_CP007140.1-8236532,150,NA
NZ_CP007140.1-22160,150,28890
NZ_CP007140.1-9733067,150,NA
NZ_CP007140.1-11720350,150,NA
NZ_CP007140.1-10580904,150,NA
NZ_CP007140.1-3619476,150,NA
NZ_CP007140.1-1828422,150,28890
NZ_CP007140.1-3664710,150,28890
NZ_CP007140.1-6200017,150,NA
NZ_CP007140.1-4744916,150,NA
NZ_CP007140.1-7549699,150,28890
NZ_CP007140.1-6345237,150,NA
NZ_CP007140.1-8510972,150,28890
NZ_CP007140.1-5149138,150,NA
NZ_CP007140.1-6028923,150,NA
NZ_CP007140.1-5859552,150,NA
NZ_CP007140.1-11118168,150,NA
NZ_CP007140.1-6329473,150,NA
NZ_CP007140.1-8996755,150,NA
NZ_CP007140.1-5516763,150,NA
NZ_CP007140.1-10069495,150,NA
NZ_CP007140.1-5756789,150,NA
NZ_CP007140.1-6296931,150,NA
NZ_CP007140.1-10889740,150,28890
NZ_CP007140.1-4732289,150,NA
NZ_CP007140.1-4717089,150,NA
NZ_CP007140.1-7133106,150,NA
NZ_CP007140.1-9298243,150,NA
NZ_CP007140.1-9141135,150,NA
NZ_CP007140.1-1624992,150,NA
NZ_CP007140.1-11791310,150,NA
NZ_CP007140.1-3648552,150,28890
NZ_CP007140.1-11496998,150,28890
NZ_CP007140.1-10885533,150,28890
NZ_CP007140.1-11825704,150,NA
NZ_CP007140.1-5774605,150,28890
NZ_CP007140.1-5422293,150,NA
NZ_CP007140.1-10752144,150,NA
NZ_CP007140.1-12497777,150,NA
NZ_CP007140.1-3464868,150,NA
NZ_CP007140.1-8116662,150,NA
NZ_CP007140.1-9037645,150,NA
NZ_CP007140.1-5390101,150,NA
NZ_CP007140.1-8618515,150,NA
NZ_CP007140.1-7583055,150,NA
NZ_CP007140.1-9610087,150,NA
NZ_CP007140.1-1086313,150,NA
NZ_CP007140.1-11430536,150,28890
NZ_CP007140.1-7657644,150,NA
NZ_CP007140.1-10533299,150,NA
NZ_CP007140.1-10921942,150,28890
NZ_CP007140.1-3546277,150,NA
NZ_CP007140.1-5715596,150,NA
NZ_CP007140.1-9572779,150,28890
NZ_CP007140.1-2347487,150,28890
NZ_CP007140.1-3466881,150,28890
NZ_CP007140.1-167052,150,28890
NZ_CP007140.1-5941470,150,NA
NZ_CP007140.1-4438868,150,28890
NZ_CP007140.1-9462450,150,28890
NZ_CP007140.1-6750320,150,NA
NZ_CP007140.1-8661107,150,28890
NZ_CP007140.1-6619498,150,28890
NZ_CP007140.1-12723899,150,NA
NZ_CP007140.1-1872529,150,NA
NZ_CP007140.1-5624891,150,NA
NZ_CP007140.1-7036576,150,28890
NZ_CP007140.1-7223976,150,NA
NZ_CP007140.1-664798,150,NA
NZ_CP007140.1-6035267,150,NA
NZ_CP007140.1-6233567,150,NA
NZ_CP007140.1-10542552,150,NA
NZ_CP007140.1-6001831,150,28890
