Object_ID, Length, Assignment
NC_014658.1-3786392,150,NA
NC_014658.1-807475,150,NA
NC_014658.1-6733088,150,NA
NC_014658.1-3901793,150,NA
NC_014658.1-1108600,150,NA
NC_014658.1-2819164,150,NA
NC_014658.1-6825008,150,NA
NC_014658.1-846676,150,NA
NC_014658.1-1833124,150,NA
NC_014658.1-8116809,150,NA
NC_014658.1-4001386,150,NA
NC_014658.1-4109477,150,NA
NC_014658.1-4296569,150,NA
NC_014658.1-5669702,150,NA
NC_014658.1-1446103,150,NA
NC_014658.1-4079714,150,NA
NC_014658.1-5066379,150,NA
NC_014658.1-155495,150,NA
NC_014658.1-7953022,150,NA
NC_014658.1-6805232,150,NA
NC_014658.1-7876460,150,NA
NC_014658.1-370458,150,NA
NC_014658.1-8123908,150,NA
NC_014658.1-2628675,150,NA
NC_014658.1-8094759,150,NA
NC_014658.1-1263889,150,NA
NC_014658.1-1881992,150,NA
NC_014658.1-5910545,150,NA
NC_014658.1-772716,150,NA
NC_014658.1-7102095,150,NA
NC_014658.1-2080448,150,NA
NC_014658.1-5019089,150,NA
NC_014658.1-1716413,150,NA
NC_014658.1-8015254,150,NA
NC_014658.1-4343958,150,NA
NC_014658.1-5610263,150,NA
NC_014658.1-4370039,150,NA
NC_014658.1-7675280,150,NA
NC_014658.1-5514406,150,NA
NC_014658.1-154179,150,NA
NC_014658.1-4035675,150,NA
NC_014658.1-1374291,150,NA
NC_014658.1-1525524,150,NA
NC_014658.1-5136384,150,NA
NC_014658.1-1518426,150,NA
NC_014658.1-4219649,150,NA
NC_014658.1-989657,150,NA
NC_014658.1-7975390,150,NA
NC_014658.1-2888014,150,NA
NC_014658.1-1964176,150,NA
NC_014658.1-4932971,150,28890
NC_014658.1-6686022,150,NA
NC_014658.1-3620149,150,NA
NC_014658.1-8017490,150,NA
NC_014658.1-5500482,150,NA
NC_014658.1-7165326,150,NA
NC_014658.1-7658403,150,NA
NC_014658.1-6089484,150,NA
NC_014658.1-2916455,150,NA
NC_014658.1-1833050,150,NA
NC_014658.1-1656837,150,NA
NC_014658.1-4257427,150,NA
NC_014658.1-7704758,150,NA
NC_014658.1-7943729,150,NA
NC_014658.1-7974478,150,NA
NC_014658.1-534716,150,NA
NC_014658.1-3954212,150,NA
NC_014658.1-1428961,150,NA
NC_014658.1-3723595,150,NA
NC_014658.1-1643023,150,NA
NC_014658.1-1362256,150,NA
NC_014658.1-3261113,150,NA
NC_014658.1-6093435,150,NA
NC_014658.1-3295190,150,NA
NC_014658.1-3169712,150,NA
NC_014658.1-6586753,150,NA
NC_014658.1-7097242,150,NA
NC_014658.1-7042750,150,NA
NC_014658.1-2732702,150,NA
NC_014658.1-5097708,150,NA
NC_014658.1-4369669,150,NA
NC_014658.1-314148,150,NA
NC_014658.1-297419,150,NA
NC_014658.1-4781150,150,NA
NC_014658.1-1806539,150,NA
NC_014658.1-3510979,150,NA
NC_014658.1-866071,150,NA
NC_014658.1-5290735,150,NA
NC_014658.1-8203276,150,NA
NC_014658.1-7436775,150,NA
NC_014658.1-1241688,150,NA
NC_014658.1-5588007,150,NA
NC_014658.1-4417586,150,NA
NC_014658.1-4489881,150,NA
NC_014658.1-3204453,150,NA
NC_014658.1-6746731,150,NA
NC_014658.1-3637887,150,NA
NC_014658.1-7935813,150,NA
NC_014658.1-3002027,150,NA
NC_014658.1-8166878,150,NA
NC_014658.1-7764828,150,NA
NC_014658.1-2036153,150,NA
NC_014658.1-5662859,150,NA
NC_014658.1-1080960,150,NA
NC_014658.1-2888811,150,NA
NC_014658.1-4368475,150,NA
NC_014658.1-4405867,150,NA
NC_014658.1-5296766,150,NA
NC_014658.1-6017419,150,NA
NC_014658.1-113626,150,NA
NC_014658.1-5463622,150,NA
NC_014658.1-4179159,150,NA
NC_014658.1-2482858,150,NA
NC_014658.1-383471,150,NA
NC_014658.1-3094805,150,NA
NC_014658.1-533547,150,NA
NC_014658.1-7622026,150,NA
NC_014658.1-105487,150,NA
NC_014658.1-6361965,150,NA
NC_014658.1-8054956,150,NA
NC_014658.1-8287880,150,28890
NC_014658.1-4637984,150,NA
NC_014658.1-4122700,150,NA
NC_014658.1-887471,150,NA
NC_014658.1-8107689,150,NA
NC_014658.1-4810012,150,NA
NC_014658.1-6850099,150,NA
NC_014658.1-6407526,150,NA
NC_014658.1-5016738,150,NA
NC_014658.1-3752163,150,NA
NC_014658.1-7240668,150,NA
NC_014658.1-1451889,150,NA
NC_014658.1-4098501,150,NA
NC_014658.1-3158210,150,NA
NC_014658.1-7042161,150,NA
NC_014658.1-5011023,150,NA
NC_014658.1-4323290,150,NA
NC_014658.1-3979613,150,NA
NC_014658.1-1636391,150,NA
NC_014658.1-7007369,150,NA
NC_014658.1-4397592,150,NA
NC_014658.1-7670012,150,NA
NC_014658.1-6854853,150,NA
NC_014658.1-7814259,150,NA
NC_014658.1-7541436,150,NA
NC_014658.1-5435135,150,NA
NC_014658.1-3550674,150,28890
NC_014658.1-6084019,150,NA
NC_014658.1-2565659,150,NA
NC_014658.1-6947544,150,NA
NC_014658.1-6998283,150,28890
NC_014658.1-7927836,150,NA
NC_014658.1-7783766,150,NA
NC_014658.1-8215037,150,NA
NC_014658.1-4370560,150,NA
NC_014658.1-7622138,150,NA
NC_014658.1-2424842,150,NA
NC_014658.1-2170408,150,NA
NC_014658.1-3271029,150,NA
NC_014658.1-2067245,150,NA
NC_014658.1-4944212,150,NA
NC_014658.1-7273566,150,NA
NC_014658.1-7936379,150,NA
NC_014658.1-6603775,150,NA
NC_014658.1-2680521,150,NA
NC_014658.1-1031934,150,NA
NC_014658.1-5378974,150,NA
NC_014658.1-1689530,150,NA
NC_014658.1-1813574,150,NA
NC_014658.1-6051698,150,NA
NC_014658.1-2820736,150,NA
NC_014658.1-6269165,150,NA
NC_014658.1-3339043,150,NA
NC_014658.1-966959,150,NA
NC_014658.1-156381,150,NA
NC_014658.1-1810853,150,NA
NC_014658.1-2329021,150,NA
NC_014658.1-7970701,150,NA
NC_014658.1-5791687,150,NA
NC_014658.1-3397455,150,NA
NC_014658.1-3856582,150,NA
NC_014658.1-6154023,150,NA
NC_014658.1-1469118,150,NA
NC_014658.1-2018123,150,NA
NC_014658.1-940665,150,NA
NC_014658.1-1363194,150,NA
NC_014658.1-1574323,150,NA
NC_014658.1-7168856,150,NA
NC_014658.1-2873216,150,NA
NC_014658.1-1842562,150,NA
NC_014658.1-3741310,150,NA
NC_014658.1-1158939,150,NA
NC_014658.1-4869934,150,NA
NC_014658.1-758460,150,NA
NC_014658.1-4426390,150,NA
NC_014658.1-1020911,150,NA
NC_014658.1-2222040,150,NA
NC_014658.1-3252955,150,NA
NC_014658.1-5958229,150,NA
NC_014658.1-2882966,150,NA
NC_014658.1-3825436,150,NA
NC_014658.1-5568343,150,NA
NC_014658.1-4347330,150,NA
NC_014658.1-4347319,150,NA
NC_014658.1-5188995,150,NA
NC_014658.1-1496142,150,NA
NC_014658.1-6919514,150,NA
NC_014658.1-2444027,150,NA
NC_014658.1-3288423,150,NA
NC_014658.1-2345598,150,NA
NC_014658.1-3906055,150,NA
NC_014658.1-704303,150,NA
NC_014658.1-2754883,150,NA
NC_014658.1-7476572,150,NA
NC_014658.1-940859,150,NA
NC_014658.1-6024354,150,NA
NC_014658.1-3358866,150,NA
NC_014658.1-7813575,150,NA
NC_014658.1-4764310,150,NA
NC_014658.1-424517,150,NA
NC_014658.1-3335016,150,NA
NC_014658.1-4012888,150,NA
NC_014658.1-1031061,150,NA
NC_014658.1-7988568,150,NA
NC_014658.1-6332478,150,NA
NC_014658.1-2638989,150,NA
NC_014658.1-6040681,150,NA
NC_014658.1-2822688,150,NA
NC_014658.1-2727974,150,NA
NC_014658.1-529512,150,NA
NC_014658.1-1767688,150,NA
NC_014658.1-3649130,150,NA
NC_014658.1-1430297,150,NA
NC_014658.1-2921280,150,NA
NC_014658.1-7928364,150,NA
NC_014658.1-6976441,150,NA
NC_014658.1-7066771,150,NA
NC_014658.1-364465,150,NA
NC_014658.1-4068044,150,NA
NC_014658.1-389415,150,NA
NC_014658.1-96378,150,NA
NC_014658.1-3880530,150,NA
NC_014658.1-6566871,150,NA
NC_014658.1-1210598,150,NA
NC_014658.1-2343562,150,NA
NC_014658.1-3488517,150,NA
NC_014658.1-482410,150,NA
NC_014658.1-5966493,150,NA
NC_014658.1-347151,150,NA
NC_014658.1-7025517,150,NA
NC_014658.1-5215512,150,NA
NC_014658.1-1348229,150,NA
NC_014658.1-830504,150,NA
NC_014658.1-6561829,150,NA
NC_014658.1-5377011,150,NA
NC_014658.1-8287745,150,NA
NC_014658.1-1215783,150,NA
NC_014658.1-7488221,150,NA
NC_014658.1-3548144,150,NA
NC_014658.1-2845268,150,NA
NC_014658.1-2853686,150,NA
NC_014658.1-5682970,150,NA
NC_014658.1-5666255,150,NA
NC_014658.1-2657558,150,NA
NC_014658.1-5778552,150,NA
NC_014658.1-3938184,150,NA
NC_014658.1-4376443,150,NA
NC_014658.1-260917,150,NA
NC_014658.1-5297340,150,NA
NC_014658.1-4623041,150,NA
NC_014658.1-1202786,150,NA
NC_014658.1-2631021,150,NA
NC_014658.1-4328810,150,NA
NC_014658.1-8052962,150,NA
NC_014658.1-3648601,150,NA
NC_014658.1-5426960,150,NA
NC_014658.1-3902514,150,NA
NC_014658.1-5947342,150,NA
NC_014658.1-7855098,150,NA
NC_014658.1-6743704,150,NA
NC_014658.1-8287720,150,NA
NC_014658.1-518187,150,NA
NC_014658.1-1525740,150,NA
NC_014658.1-2648833,150,NA
NC_014658.1-4884613,150,NA
NC_014658.1-4540530,150,NA
NC_014658.1-6576442,150,NA
NC_014658.1-1445882,150,NA
NC_014658.1-2214874,150,NA
NC_014658.1-149740,150,NA
NC_014658.1-3276428,150,NA
NC_014658.1-808025,150,NA
NC_014658.1-1898388,150,NA
NC_014658.1-732315,150,NA
NC_014658.1-2728452,150,NA
NC_014658.1-7887302,150,NA
NC_014658.1-5180532,150,NA
NC_014658.1-7324134,150,NA
NC_014658.1-2108361,150,NA
NC_014658.1-3718532,150,NA
NC_014658.1-3696898,150,NA
NC_014658.1-5215067,150,NA
NC_014658.1-7202350,150,NA
NC_014658.1-6062904,150,NA
NC_014658.1-5136430,150,NA
NC_014658.1-1472151,150,NA
NC_014658.1-8287694,150,NA
NC_014658.1-1682017,150,NA
NC_014658.1-226916,150,NA
NC_014658.1-3031699,150,NA
NC_014658.1-1827237,150,NA
NC_014658.1-3992972,150,NA
NC_014658.1-631138,150,NA
NC_014658.1-1510923,150,NA
NC_014658.1-1341552,150,NA
NC_014658.1-6600168,150,NA
NC_014658.1-1811473,150,NA
NC_014658.1-4478755,150,NA
NC_014658.1-998763,150,NA
NC_014658.1-5551495,150,NA
NC_014658.1-1238789,150,NA
NC_014658.1-1778931,150,NA
NC_014658.1-6371740,150,NA
NC_014658.1-214289,150,NA
NC_014658.1-199089,150,NA
NC_014658.1-2615106,150,NA
NC_014658.1-4780243,150,NA
NC_014658.1-4623135,150,NA
NC_014658.1-7523677,150,NA
NC_014658.1-7273310,150,NA
NC_014658.1-7609511,150,NA
NC_014658.1-6978998,150,NA
NC_014658.1-6367533,150,NA
NC_014658.1-7307704,150,NA
NC_014658.1-1256605,150,NA
NC_014658.1-904293,150,NA
NC_014658.1-6234144,150,28890
NC_014658.1-7979777,150,NA
NC_014658.1-6219578,150,NA
NC_014658.1-3598662,150,NA
NC_014658.1-4519645,150,NA
NC_014658.1-872101,150,NA
NC_014658.1-4100515,150,NA
NC_014658.1-3065055,150,NA
NC_014658.1-5092087,150,NA
NC_014658.1-7962455,150,NA
NC_014658.1-6912536,150,NA
NC_014658.1-3139644,150,NA
NC_014658.1-6015299,150,NA
NC_014658.1-6403942,150,NA
NC_014658.1-7493826,150,NA
NC_014658.1-1197596,150,NA
NC_014658.1-5054779,150,NA
NC_014658.1-8054688,150,NA
NC_014658.1-2266312,150,NA
NC_014658.1-6257512,150,NA
NC_014658.1-1423470,150,NA
NC_014658.1-2435585,150,NA
NC_014658.1-4944450,150,NA
NC_014658.1-2232320,150,NA
NC_014658.1-4143107,150,NA
NC_014658.1-2101498,150,NA
NC_014658.1-8205899,150,NA
NC_014658.1-2067948,150,NA
NC_014658.1-1106891,150,NA
NC_014658.1-2518576,150,NA
NC_014658.1-2705976,150,NA
NC_014658.1-7792548,150,NA
NC_014658.1-1517267,150,NA
NC_014658.1-1715567,150,NA
NC_014658.1-6024552,150,NA
NC_014658.1-1483831,150,28890
NC_014658.1-6858836,150,NA
NC_014658.1-4219879,150,NA
NC_014658.1-4851478,150,NA
NC_014658.1-8155095,150,NA
NC_014658.1-1858741,150,NA
NC_014658.1-1042911,150,NA
NC_014658.1-3556464,150,NA
NC_014658.1-6329029,150,NA
NC_014658.1-2738680,150,NA
NC_014658.1-811372,150,NA
NC_014658.1-5834475,150,NA
NC_014658.1-4935101,150,NA
NC_014658.1-7802307,150,NA
NC_014658.1-3463868,150,NA
NC_014658.1-4168885,150,NA
NC_014658.1-1225843,150,NA
NC_014658.1-7575357,150,NA
NC_014658.1-3145351,150,NA
NC_014658.1-5743077,150,NA
NC_014658.1-5959007,150,NA
NC_014658.1-3800439,150,NA
NC_014658.1-6637679,150,NA
NC_014658.1-785825,150,NA
NC_014658.1-6270209,150,NA
NC_014658.1-5131179,150,NA
NC_014658.1-5920876,150,NA
NC_014658.1-4510802,150,NA
NC_014658.1-2805963,150,NA
NC_014658.1-6019938,150,NA
NC_014658.1-2953925,150,NA
NC_014658.1-5396896,150,NA
NC_014658.1-6043945,150,NA
NC_014658.1-6565699,150,NA
NC_014658.1-8221061,150,NA
NC_014658.1-340497,150,NA
NC_014658.1-403306,150,NA
NC_014658.1-1970076,150,NA
NC_014658.1-1968612,150,NA
NC_014658.1-5091964,150,NA
NC_014658.1-2534302,150,NA
NC_014658.1-1328074,150,NA
NC_014658.1-8024294,150,NA
NC_014658.1-1079186,150,NA
NC_014658.1-5536722,150,NA
NC_014658.1-6702721,150,NA
NC_014658.1-7352629,150,NA
NC_014658.1-1844599,150,NA
NC_014658.1-1597582,150,NA
NC_014658.1-7863461,150,NA
NC_014658.1-3013761,150,NA
NC_014658.1-290569,150,NA
NC_014658.1-5389343,150,NA
NC_014658.1-636286,150,NA
NC_014658.1-2712122,150,NA
NC_014658.1-4588517,150,NA
NC_014658.1-7257088,150,NA
NC_014658.1-2806263,150,NA
NC_014658.1-6064173,150,NA
NC_014658.1-5582468,150,NA
NC_014658.1-7512220,150,NA
NC_014658.1-1367353,150,NA
NC_014658.1-6982865,150,NA
NC_014658.1-3867330,150,NA
NC_014658.1-6085909,150,NA
NC_014658.1-1374482,150,NA
NC_014658.1-4307040,150,NA
NC_014658.1-5519309,150,NA
NC_014658.1-923553,150,NA
NC_014658.1-403782,150,NA
NC_014658.1-2774721,150,NA
NC_014658.1-1602923,150,NA
NC_014658.1-136961,150,NA
NC_014658.1-4373280,150,NA
NC_014658.1-1267527,150,NA
NC_014658.1-5414602,150,NA
NC_014658.1-6859319,150,NA
NC_014658.1-6843840,150,NA
NC_014658.1-5810404,150,NA
NC_014658.1-221369,150,NA
NC_014658.1-1911989,150,NA
NC_014658.1-1950064,150,NA
NC_014658.1-5804476,150,NA
NC_014658.1-1281615,150,NA
NC_014658.1-218950,150,NA
NC_014658.1-7951428,150,NA
NC_014658.1-6921792,150,NA
NC_014658.1-6308714,150,NA
NC_014658.1-6873780,150,NA
NC_014658.1-8085763,150,NA
NC_014658.1-2183384,150,NA
NC_014658.1-1757440,150,NA
NC_014658.1-6273207,150,NA
NC_014658.1-3128502,150,NA
NC_014658.1-7452723,150,NA
NC_014658.1-105584,150,NA
NC_014658.1-3649937,150,NA
NC_014658.1-4814404,150,NA
NC_014658.1-4540965,150,NA
NC_014658.1-2412778,150,NA
NC_014658.1-4819473,150,NA
NC_014658.1-544411,150,NA
NC_014658.1-4326524,150,NA
NC_014658.1-6007938,150,NA
NC_014658.1-3000326,150,NA
NC_014658.1-4243128,150,NA
NC_014658.1-1449059,150,NA
NC_014658.1-2266140,150,NA
NC_014658.1-5782603,150,NA
NC_014658.1-5965206,150,NA
NC_014658.1-5000678,150,NA
NC_014658.1-1150833,150,NA
NC_014658.1-4586415,150,NA
NC_014658.1-1903097,150,28890
NC_014658.1-8052007,150,NA
NC_014658.1-1560611,150,NA
NC_014658.1-3409901,150,NA
NC_014658.1-2826423,150,NA
