Object_ID, Length, Assignment
LOCB01000059.1-40272,150,28889
LOCB01000126.1-65589,150,28889
LOCB01000013.1-64127,150,28889
LOCB01000058.1-20189,150,28889
LOCB01000094.1-42397,150,28889
LOCB01000070.1-119379,150,28889
LOCB01000135.1-41148,150,NA
LOCB01000100.1-47354,150,28889
LOCB01000137.1-76012,150,28889
LOCB01000001.1-162704,150,28889
LOCB01000057.1-102265,150,28889
LOCB01000055.1-46071,150,28889
LOCB01000053.1-21909,150,28889
LOCB01000027.1-3993,150,28889
LOCB01000087.1-78527,150,28889
LOCB01000055.1-15345,150,28889
LOCB01000134.1-52529,150,28889
LOCB01000114.1-18187,150,28889
LOCB01000002.1-177855,150,28889
LOCB01000012.1-44882,150,28889
LOCB01000002.1-100301,150,28889
LOCB01000108.1-26215,150,28889
LOCB01000125.1-74505,150,28889
LOCB01000128.1-81604,150,28889
LOCB01000001.1-140490,150,28889
LOCB01000090.1-30313,150,28889
LOCB01000081.1-21049,150,28889
LOCB01000023.1-25836,150,28889
LOCB01000101.1-84750,150,28889
LOCB01000010.1-13612,150,28889
LOCB01000079.1-67878,150,28889
LOCB01000038.1-2536,150,28889
LOCB01000084.1-45123,150,28889
LOCB01000116.1-6132,150,NA
LOCB01000052.1-40081,150,28889
LOCB01000029.1-46554,150,28889
LOCB01000052.1-66680,150,28889
LOCB01000128.1-60642,150,28889
LOCB01000031.1-93587,150,28889
LOCB01000114.1-16577,150,28889
LOCB01000056.1-10012,150,28889
LOCB01000140.1-85325,150,28889
LOCB01000086.1-71920,150,28889
LOCB01000036.1-1353,150,28889
LOCB01000086.1-64710,150,28889
LOCB01000129.1-32083,150,28889
LOCB01000130.1-91693,150,28889
LOCB01000001.1-20392,150,28889
LOCB01000070.1-188582,150,28889
LOCB01000080.1-33043,150,28889
LOCB01000039.1-22862,150,28889
LOCB01000013.1-15714,150,28889
LOCB01000135.1-68364,150,NA
LOCB01000128.1-65415,150,28889
LOCB01000031.1-79305,150,28889
LOCB01000010.1-79414,150,28889
LOCB01000004.1-31937,150,28889
LOCB01000127.1-2519,150,28889
LOCB01000070.1-217168,150,28889
LOCB01000082.1-2760,150,28889
LOCB01000085.1-120437,150,28889
LOCB01000118.1-45896,150,28889
LOCB01000137.1-103095,150,28889
LOCB01000002.1-168451,150,28889
LOCB01000001.1-19469,150,28889
LOCB01000106.1-32363,150,28889
LOCB01000123.1-94067,150,28889
LOCB01000087.1-61385,150,28889
LOCB01000060.1-37158,150,NA
LOCB01000085.1-106483,150,28889
LOCB01000088.1-25680,150,28889
LOCB01000066.1-25480,150,28889
LOCB01000020.1-49726,150,28889
LOCB01000117.1-135083,150,28889
LOCB01000068.1-177597,150,28889
LOCB01000123.1-10857,150,28889
LOCB01000010.1-8572,150,28889
LOCB01000011.1-78292,150,28889
LOCB01000070.1-32440,150,28889
LOCB01000037.1-31174,150,28889
LOCB01000052.1-66300,150,28889
LOCB01000110.1-25652,150,28889
LOCB01000110.1-8923,150,28889
LOCB01000043.1-14087,150,28889
LOCB01000083.1-60249,150,28889
LOCB01000062.1-7029,150,28889
LOCB01000100.1-66749,150,28889
LOCB01000033.1-7001,150,28889
LOCB01000001.1-249743,150,28889
LOCB01000007.1-37309,150,28889
